date,pol_battery_prod,pol_hydro-reservoir_prod,pol_battery_cons,pol_hydro-reservoir_cons,pol_battery_soc,pol_hydro-reservoir_soc
2025-01-03 17:00:00,0.0,10000.0,-0.0,-0.0,8000.0,7468842.089072022
2025-01-03 18:00:00,0.0,10000.0,-0.0,-0.0,8000.0,7458843.089072022
2025-01-03 19:00:00,0.0,10000.0,-0.0,-0.0,8000.0,7448844.089072022
2025-01-03 20:00:00,0.0,9333.587,-0.0,-0.0,8000.0,7439511.502072021
2025-01-03 21:00:00,0.0,7943.509,-0.0,-0.0,8000.0,7431568.993072022
2025-01-03 22:00:00,0.0,6590.839,-0.0,-0.0,8000.0,7424979.154072022
2025-01-03 23:00:00,0.0,5067.334000000001,-0.0,-0.0,8000.0,7419912.820072022
2025-01-04 00:00:00,0.0,4187.159,-0.0,-0.0,8000.0,7415726.661072022
2025-01-04 01:00:00,0.0,3397.683000000001,-0.0,-0.0,8000.0,7412329.978072022
2025-01-04 02:00:00,0.0,2958.2749999999996,-0.0,-0.0,8000.0,7409372.703072022
2025-01-04 03:00:00,0.0,3117.236000000001,-0.0,-0.0,8000.0,7406256.467072022
2025-01-04 04:00:00,0.0,3711.867,-0.0,-0.0,8000.0,7402545.6000720225
2025-01-04 05:00:00,0.0,5366.964,-0.0,-0.0,8000.0,7397179.636072023
2025-01-04 06:00:00,0.0,6616.129000000001,-0.0,-0.0,8000.0,7390564.507072023
2025-01-04 07:00:00,0.0,7308.200000000001,-0.0,-0.0,8000.0,7383257.307072023
2025-01-04 08:00:00,0.0,4061.559000000001,-0.0,-0.0,8000.0,7379196.748072023
2025-01-04 09:00:00,0.0,1409.7799999999997,-0.0,-0.0,8000.0,7377787.968072022
2025-01-04 10:00:00,0.0,744.4310000000005,-0.0,-0.0,8000.0,7377044.537072022
2025-01-04 11:00:00,0.0,699.7900000000009,-0.0,-0.0,8000.0,7376345.747072022
2025-01-04 12:00:00,0.0,2014.9069999999992,-0.0,-0.0,8000.0,7374331.840072023
2025-01-04 13:00:00,0.0,-455.6535652242601,-0.0,455.6535652242601,8000.0,7374788.493637247
2025-01-04 14:00:00,0.0,8090.391,-0.0,-0.0,8000.0,7366699.102637247
2025-01-04 15:00:00,0.0,10000.0,-0.0,-0.0,8000.0,7356700.102637247
2025-01-04 16:00:00,0.0,10000.0,-0.0,-0.0,8000.0,7346701.102637247
2025-01-04 17:00:00,0.0,5524.450000000001,-0.0,-0.0,8000.0,7341177.652637247
2025-01-04 18:00:00,0.0,5240.314000000001,-0.0,-0.0,8000.0,7335938.338637247
2025-01-04 19:00:00,0.0,10000.0,-0.0,-0.0,8000.0,7325939.338637247
2025-01-04 20:00:00,0.0,9858.5,-0.0,-0.0,8000.0,7316081.838637247
2025-01-04 21:00:00,0.0,9345.51,-0.0,-0.0,8000.0,7306737.328637247
2025-01-04 22:00:00,0.0,8445.151,-0.0,-0.0,8000.0,7298293.177637247
2025-01-04 23:00:00,0.0,6586.082999999999,-0.0,-0.0,8000.0,7291708.094637248
2025-01-05 00:00:00,0.0,6182.753000000001,-0.0,-0.0,8000.0,7285526.341637248
2025-01-05 01:00:00,0.0,455.65500000000065,-0.0,-0.0,8000.0,7285071.686637248
2025-01-05 02:00:00,0.0,6575.375,-0.0,-0.0,8000.0,7278497.311637248
2025-01-05 03:00:00,0.0,7378.152,-0.0,-0.0,8000.0,7271120.159637248
2025-01-05 04:00:00,0.0,8325.957999999999,-0.0,-0.0,8000.0,7262795.2016372485
2025-01-05 05:00:00,0.0,10000.0,-0.0,-0.0,8000.0,7252796.2016372485
2025-01-05 06:00:00,0.0,5669.549000000001,-0.0,-0.0,8000.0,7247127.652637249
2025-01-05 07:00:00,0.0,10000.0,-0.0,-0.0,8000.0,7237128.652637249
2025-01-05 08:00:00,0.0,10000.0,-0.0,-0.0,8000.0,7227129.652637249
2025-01-05 09:00:00,0.0,10000.0,-0.0,-0.0,8000.0,7217130.652637249
2025-01-05 10:00:00,0.0,10000.0,-0.0,-0.0,8000.0,7207131.652637249
2025-01-05 11:00:00,0.0,4950.3330000000005,-0.0,-0.0,8000.0,7202182.319637249
2025-01-05 12:00:00,0.0,10000.0,-0.0,-0.0,8000.0,7192183.319637249
2025-01-05 13:00:00,0.0,10000.0,-0.0,-0.0,8000.0,7182184.319637249
2025-01-05 14:00:00,0.0,10000.0,-0.0,-0.0,8000.0,7172185.319637249
2025-01-05 15:00:00,0.0,10000.0,-0.0,-0.0,8000.0,7162186.319637249
2025-01-05 16:00:00,0.0,10000.0,-0.0,-0.0,8000.0,7152187.319637249
2025-01-05 17:00:00,0.0,10000.0,-0.0,-0.0,8000.0,7142188.319637249
2025-01-05 18:00:00,0.0,5602.169000000001,-0.0,-0.0,8000.0,7136587.150637249
2025-01-05 19:00:00,0.0,4597.858000000001,-0.0,-0.0,8000.0,7131990.292637249
2025-01-05 20:00:00,0.0,8950.325,-0.0,-0.0,8000.0,7123040.967637249
2025-01-05 21:00:00,0.0,7774.053,-0.0,-0.0,8000.0,7115267.914637249
2025-01-05 22:00:00,0.0,882.0130000000008,-0.0,-0.0,8000.0,7114386.901637249
2025-01-05 23:00:00,0.0,-575.9869999999992,-0.0,575.9869999999992,8000.0,7114963.888637248
2025-01-06 00:00:00,0.0,4379.15,-0.0,-0.0,8000.0,7110585.738637248
2025-01-06 01:00:00,0.0,3698.6450000000004,-0.0,-0.0,8000.0,7106888.0936372485
2025-01-06 02:00:00,0.0,3386.3729999999996,-0.0,-0.0,8000.0,7103502.720637249
2025-01-06 03:00:00,0.0,-2278.967999999999,-0.0,2278.967999999999,8000.0,7105782.688637249
2025-01-06 04:00:00,0.0,-3656.424,-0.0,3656.424,8000.0,7109440.112637249
2025-01-06 05:00:00,0.0,-2576.6759999999995,-0.0,2576.6759999999995,8000.0,7112017.788637249
2025-01-06 06:00:00,0.0,3472.384,-0.0,-0.0,8000.0,7108546.404637249
2025-01-06 07:00:00,0.0,-780.3449999999993,-0.0,780.3449999999993,8000.0,7109327.749637249
2025-01-06 08:00:00,0.0,5524.634,-0.0,-0.0,8000.0,7103804.115637249
2025-01-06 09:00:00,0.0,5494.5599999999995,-0.0,-0.0,8000.0,7098310.55563725
2025-01-06 10:00:00,0.0,5451.619,-0.0,-0.0,8000.0,7092859.93663725
2025-01-06 11:00:00,0.0,-299.21099999999933,-0.0,299.21099999999933,8000.0,7093160.14763725
2025-01-06 12:00:00,0.0,542.3430000000008,-0.0,-0.0,8000.0,7092618.80463725
2025-01-06 13:00:00,0.0,1632.0790000000002,-0.0,-0.0,8000.0,7090987.72563725
2025-01-06 14:00:00,0.0,3273.554000000001,-0.0,-0.0,8000.0,7087715.17163725
2025-01-06 15:00:00,0.0,4406.453000000001,-0.0,-0.0,8000.0,7083309.71863725
2025-01-06 16:00:00,0.0,4168.453000000001,-0.0,-0.0,8000.0,7079142.265637251
2025-01-06 17:00:00,0.0,3924.6860000000015,-0.0,-0.0,8000.0,7075218.579637251
2025-01-06 18:00:00,0.0,3419.482000000001,-0.0,-0.0,8000.0,7071800.097637251
2025-01-06 19:00:00,0.0,2745.2780000000002,-0.0,-0.0,8000.0,7069055.819637251
2025-01-06 20:00:00,0.0,1865.1710000000007,-0.0,-0.0,8000.0,7067191.648637251
2025-01-06 21:00:00,0.0,1197.268000000001,-0.0,-0.0,8000.0,7065995.380637251
2025-01-06 22:00:00,0.0,-411.04299999999967,-0.0,411.04299999999967,8000.0,7066407.42363725
2025-01-06 23:00:00,0.0,292.78200000000106,-0.0,-0.0,8000.0,7066115.641637251
2025-01-07 00:00:00,0.0,-967.0339999999987,-0.0,967.0339999999987,8000.0,7067083.675637251
2025-01-07 01:00:00,0.0,3776.6270000000004,-0.0,-0.0,8000.0,7063308.04863725
2025-01-07 02:00:00,0.0,-2892.666,-0.0,2892.666,8000.0,7066201.714637251
2025-01-07 03:00:00,0.0,-3135.773,-0.0,3135.773,8000.0,7069338.487637251
2025-01-07 04:00:00,0.0,-3573.55,-0.0,3573.55,8000.0,7072913.0376372505
2025-01-07 05:00:00,0.0,-4153.162,-0.0,4153.162,8000.0,7077067.19963725
2025-01-07 06:00:00,0.0,-4501.638,-0.0,4501.638,8000.0,7081569.83763725
2025-01-07 07:00:00,0.0,-4455.687,-0.0,4455.687,8000.0,7086026.52463725
2025-01-07 08:00:00,0.0,-4637.490999999998,-0.0,4637.490999999998,8000.0,7090665.015637251
2025-01-07 09:00:00,0.0,-4800.130999999999,-0.0,4800.130999999999,8000.0,7095466.146637251
2025-01-07 10:00:00,0.0,-5617.339,-0.0,5617.339,8000.0,7101084.48563725
2025-01-07 11:00:00,0.0,-211.14200000000096,-0.0,211.14200000000096,8000.0,7101296.62763725
2025-01-07 12:00:00,0.0,130.33300000000008,-0.0,-0.0,8000.0,7101167.294637251
2025-01-07 13:00:00,0.0,-5227.11,-0.0,5227.11,8000.0,7106395.404637251
2025-01-07 14:00:00,0.0,-4058.508999999999,-0.0,4058.508999999999,8000.0,7110454.913637251
2025-01-07 15:00:00,0.0,-2634.7659999999996,-0.0,2634.7659999999996,8000.0,7113090.6796372505
2025-01-07 16:00:00,0.0,-2194.8239999999987,-0.0,2194.8239999999987,8000.0,7115286.5036372505
2025-01-07 17:00:00,0.0,-2338.562,-0.0,2338.562,8000.0,7117626.06563725
2025-01-07 18:00:00,0.0,-2528.2999999999993,-0.0,2528.2999999999993,8000.0,7120155.36563725
2025-01-07 19:00:00,0.0,-3004.4359999999997,-0.0,3004.4359999999997,8000.0,7123160.80163725
2025-01-07 20:00:00,0.0,-3172.9309999999987,-0.0,3172.9309999999987,8000.0,7126334.73263725
2025-01-07 21:00:00,0.0,-3306.0279999999984,-0.0,3306.0279999999984,8000.0,7129641.76063725
2025-01-07 22:00:00,0.0,-4358.862999999999,-0.0,4358.862999999999,8000.0,7134001.62363725
2025-01-07 23:00:00,0.0,-4286.755999999999,-0.0,4286.755999999999,8000.0,7138289.37963725
2025-01-08 00:00:00,0.0,-4371.046999999999,-0.0,4371.046999999999,8000.0,7142661.42663725
2025-01-08 01:00:00,0.0,-4443.775,-0.0,4443.775,8000.0,7147106.20163725
2025-01-08 02:00:00,0.0,-3933.861999999999,-0.0,3933.861999999999,8000.0,7151041.06363725
2025-01-08 03:00:00,0.0,-2491.7739999999994,-0.0,2491.7739999999994,8000.0,7153533.83763725
2025-01-08 04:00:00,0.0,-535.9579999999987,-0.0,535.9579999999987,8000.0,7154070.79563725
2025-01-08 05:00:00,0.0,2999.421000000001,-0.0,-0.0,8000.0,7151072.37463725
2025-01-08 06:00:00,0.0,5682.072000000001,-0.0,-0.0,8000.0,7145391.30263725
2025-01-08 07:00:00,0.0,7831.432000000001,-0.0,-0.0,8000.0,7137560.87063725
2025-01-08 08:00:00,0.0,8287.561000000002,-0.0,-0.0,8000.0,7129274.30963725
2025-01-08 09:00:00,0.0,8427.361,-0.0,-0.0,8000.0,7120847.948637251
2025-01-08 10:00:00,0.0,9077.453000000001,-0.0,-0.0,8000.0,7111771.495637251
2025-01-08 11:00:00,0.0,9177.864000000001,-0.0,-0.0,8000.0,7102594.631637251
2025-01-08 12:00:00,0.0,9551.225,-0.0,-0.0,8000.0,7093044.406637251
2025-01-08 13:00:00,46.75699999999961,10000.0,-0.0,-0.0,7950.782105263035,7083045.406637251
2025-01-08 14:00:00,508.5750000000007,10000.0,-0.0,-0.0,7415.439999998538,7073046.406637251
2025-01-08 15:00:00,777.8510000000006,10000.0,-0.0,-0.0,6596.649473680701,7063047.406637251
2025-01-08 16:00:00,0.0,9591.394,-0.0,-0.0,6596.649473680701,7053457.012637251
2025-01-08 17:00:00,0.0,8371.238000000001,-0.0,-0.0,6596.649473680701,7045086.774637251
2025-01-08 18:00:00,0.0,7327.383000000002,-0.0,-0.0,6596.649473680701,7037760.391637251
2025-01-08 19:00:00,0.0,5585.023000000001,-0.0,-0.0,6596.649473680701,7032176.368637251
2025-01-08 20:00:00,0.0,3239.7310000000007,-0.0,-0.0,6596.649473680701,7028937.637637251
2025-01-08 21:00:00,0.0,1335.7790000000005,-0.0,-0.0,6596.649473680701,7027602.858637251
2025-01-08 22:00:00,0.0,-623.5029999999988,-0.0,623.5029999999988,6596.649473680701,7028227.3616372505
2025-01-08 23:00:00,0.0,-2281.852999999999,-0.0,2281.852999999999,6596.649473680701,7030510.214637251
2025-01-09 00:00:00,0.0,-3337.9309999999987,-0.0,3337.9309999999987,6596.649473680701,7033849.1456372505
2025-01-09 01:00:00,0.0,-4183.241999999998,-0.0,4183.241999999998,6596.649473680701,7038033.38763725
2025-01-09 02:00:00,0.0,-4441.280999999999,-0.0,4441.280999999999,6596.649473680701,7042475.668637251
2025-01-09 03:00:00,0.0,-4268.32,-0.0,4268.32,6596.649473680701,7046744.988637251
2025-01-09 04:00:00,0.0,-3450.6889999999985,-0.0,3450.6889999999985,6596.649473680701,7050196.677637251
2025-01-09 05:00:00,0.0,-869.4559999999983,-0.0,869.4559999999983,6596.649473680701,7051067.133637251
2025-01-09 06:00:00,0.0,889.9130000000005,-0.0,-0.0,6596.649473680701,7050178.220637252
2025-01-09 07:00:00,0.0,1921.3210000000017,-0.0,-0.0,6596.649473680701,7048257.899637251
2025-01-09 08:00:00,0.0,2606.524000000002,-0.0,-0.0,6596.649473680701,7045652.375637251
2025-01-09 09:00:00,0.0,2805.2780000000002,-0.0,-0.0,6596.649473680701,7042848.097637251
2025-01-09 10:00:00,0.0,3422.988000000001,-0.0,-0.0,6596.649473680701,7039426.109637251
2025-01-09 11:00:00,-1477.2110803361045,4891.755080336106,1477.2110803361045,-0.0,8000.0,7034535.354556915
2025-01-09 12:00:00,0.0,3638.5260000000007,-0.0,-0.0,8000.0,7030897.828556916
2025-01-09 13:00:00,0.0,4256.794,-0.0,-0.0,8000.0,7026642.034556916
2025-01-09 14:00:00,0.0,4857.555000000001,-0.0,-0.0,8000.0,7021785.479556916
2025-01-09 15:00:00,0.0,5612.362000000001,-0.0,-0.0,8000.0,7016174.117556917
2025-01-09 16:00:00,0.0,5192.158000000001,-0.0,-0.0,8000.0,7010982.959556917
2025-01-09 17:00:00,0.0,4365.779,-0.0,-0.0,8000.0,7006618.180556917
2025-01-09 18:00:00,0.0,3714.934000000001,-0.0,-0.0,8000.0,7002904.246556916
2025-01-09 19:00:00,0.0,2835.6620000000003,-0.0,-0.0,8000.0,7000069.584556917
2025-01-09 20:00:00,0.0,1469.0600000000013,-0.0,-0.0,8000.0,6998601.524556917
2025-01-09 21:00:00,0.0,404.3610000000008,-0.0,-0.0,8000.0,6998198.163556918
2025-01-09 22:00:00,0.0,-734.2019999999993,-0.0,734.2019999999993,8000.0,6998933.365556917
2025-01-09 23:00:00,0.0,-1887.8719999999994,-0.0,1887.8719999999994,8000.0,7000822.237556918
2025-01-10 00:00:00,0.0,-2206.298999999999,-0.0,2206.298999999999,8000.0,7003029.536556917
2025-01-10 01:00:00,0.0,-2262.6579999999994,-0.0,2262.6579999999994,8000.0,7005293.194556917
2025-01-10 02:00:00,0.0,-1930.25,-0.0,1930.25,8000.0,7007224.444556917
2025-01-10 03:00:00,0.0,-1510.25,-0.0,1510.25,8000.0,7008735.694556917
2025-01-10 04:00:00,0.0,-574.4829999999984,-0.0,574.4829999999984,8000.0,7009311.177556917
2025-01-10 05:00:00,0.0,2033.0510000000013,-0.0,-0.0,8000.0,7007279.126556917
2025-01-10 06:00:00,0.0,3728.0510000000013,-0.0,-0.0,8000.0,7003552.075556917
2025-01-10 07:00:00,0.0,4476.1900000000005,-0.0,-0.0,8000.0,6999076.885556917
2025-01-10 08:00:00,0.0,4062.4880000000003,-0.0,-0.0,8000.0,6995015.397556917
2025-01-10 09:00:00,0.0,3166.638,-0.0,-0.0,8000.0,6991849.759556917
2025-01-10 10:00:00,0.0,2662.443,-0.0,-0.0,8000.0,6989188.316556917
2025-01-10 11:00:00,0.0,1987.375,-0.0,-0.0,8000.0,6987201.941556917
2025-01-10 12:00:00,0.0,2140.9350000000004,-0.0,-0.0,8000.0,6985062.006556917
2025-01-10 13:00:00,0.0,2905.089000000001,-0.0,-0.0,8000.0,6982157.917556917
2025-01-10 14:00:00,0.0,3967.263000000001,-0.0,-0.0,8000.0,6978191.654556917
2025-01-10 15:00:00,0.0,5134.9540000000015,-0.0,-0.0,8000.0,6973057.700556917
2025-01-10 16:00:00,0.0,4808.352000000001,-0.0,-0.0,8000.0,6968250.348556917
2025-01-10 17:00:00,0.0,4328.148000000001,-0.0,-0.0,8000.0,6963923.200556917
2025-01-10 18:00:00,0.0,3970.643,-0.0,-0.0,8000.0,6959953.557556917
2025-01-10 19:00:00,0.0,3111.9050000000007,-0.0,-0.0,8000.0,6956842.652556917
2025-01-10 20:00:00,0.0,1731.536,-0.0,-0.0,8000.0,6955112.116556916
2025-01-10 21:00:00,0.0,475.866,-0.0,-0.0,8000.0,6954637.250556916
2025-01-10 22:00:00,0.0,-1606.619999999999,-0.0,1606.619999999999,8000.0,6956244.870556916
2025-01-10 23:00:00,0.0,-2725.289999999999,-0.0,2725.289999999999,8000.0,6958971.160556916
2025-01-11 00:00:00,0.0,-2744.842999999999,-0.0,2744.842999999999,8000.0,6961717.0035569165
2025-01-11 01:00:00,0.0,-2606.464,-0.0,2606.464,8000.0,6964324.467556916
2025-01-11 02:00:00,0.0,-2685.065999999999,-0.0,2685.065999999999,8000.0,6967010.533556916
2025-01-11 03:00:00,0.0,-2693.842999999999,-0.0,2693.842999999999,8000.0,6969705.376556916
2025-01-11 04:00:00,0.0,-2137.5519999999997,-0.0,2137.5519999999997,8000.0,6971843.928556916
2025-01-11 05:00:00,0.0,9.904000000000451,-0.0,-0.0,8000.0,6971835.024556916
2025-01-11 06:00:00,0.0,1476.8650000000016,-0.0,-0.0,8000.0,6970359.159556916
2025-01-11 07:00:00,0.0,2165.7970000000005,-0.0,-0.0,8000.0,6968194.362556916
2025-01-11 08:00:00,0.0,1174.5690000000009,-0.0,-0.0,8000.0,6967020.793556916
2025-01-11 09:00:00,0.0,-1011.3549999999996,-0.0,1011.3549999999996,8000.0,6968033.148556916
2025-01-11 10:00:00,0.0,-3187.2739999999994,-0.0,3187.2739999999994,8000.0,6971221.422556916
2025-01-11 11:00:00,0.0,-3968.8909999999996,-0.0,3968.8909999999996,8000.0,6975191.313556916
2025-01-11 12:00:00,0.0,-3597.615999999999,-0.0,3597.615999999999,8000.0,6978789.9295569165
2025-01-11 13:00:00,0.0,-1518.4469999999997,-0.0,1518.4469999999997,8000.0,6980309.376556916
2025-01-11 14:00:00,0.0,1570.3860000000009,-0.0,-0.0,8000.0,6978739.990556916
2025-01-11 15:00:00,0.0,4639.575000000001,-0.0,-0.0,8000.0,6974101.415556916
2025-01-11 16:00:00,0.0,5072.391000000001,-0.0,-0.0,8000.0,6969030.024556916
2025-01-11 17:00:00,0.0,5183.168000000001,-0.0,-0.0,8000.0,6963847.856556917
2025-01-11 18:00:00,0.0,5547.5470000000005,-0.0,-0.0,8000.0,6958301.309556916
2025-01-11 19:00:00,0.0,5315.3240000000005,-0.0,-0.0,8000.0,6952986.985556916
2025-01-11 20:00:00,0.0,4474.101000000001,-0.0,-0.0,8000.0,6948513.884556917
2025-01-11 21:00:00,0.0,3796.111000000001,-0.0,-0.0,8000.0,6944718.773556917
2025-01-11 22:00:00,0.0,2271.072000000001,-0.0,-0.0,8000.0,6942448.701556917
2025-01-11 23:00:00,0.0,1912.0530000000008,-0.0,-0.0,8000.0,6940537.648556917
2025-01-12 00:00:00,0.0,2056.937000000001,-0.0,-0.0,8000.0,6938481.711556917
2025-01-12 01:00:00,0.0,2276.9180000000006,-0.0,-0.0,8000.0,6936205.793556917
2025-01-12 02:00:00,0.0,2379.287000000001,-0.0,-0.0,8000.0,6933827.506556918
2025-01-12 03:00:00,0.0,2552.947000000001,-0.0,-0.0,8000.0,6931275.559556918
2025-01-12 04:00:00,0.0,3087.238000000001,-0.0,-0.0,8000.0,6928189.321556918
2025-01-12 05:00:00,0.0,5135.160000000001,-0.0,-0.0,8000.0,6923055.161556918
2025-01-12 06:00:00,0.0,6365.548000000001,-0.0,-0.0,8000.0,6916690.613556918
2025-01-12 07:00:00,0.0,6637.3110000000015,-0.0,-0.0,8000.0,6910054.302556918
2025-01-12 08:00:00,0.0,3131.314000000002,-0.0,-0.0,8000.0,6906923.988556918
2025-01-12 09:00:00,0.0,147.2340000000022,-0.0,-0.0,8000.0,6906777.754556918
2025-01-12 10:00:00,0.0,-720.9930000000004,-0.0,720.9930000000004,8000.0,6907499.747556917
2025-01-12 11:00:00,0.0,-1033.0159999999978,-0.0,1033.0159999999978,8000.0,6908533.763556917
2025-01-12 12:00:00,0.0,-183.41699999999946,-0.0,183.41699999999946,8000.0,6908718.180556918
2025-01-12 13:00:00,0.0,1645.018,-0.0,-0.0,8000.0,6907074.162556917
2025-01-12 14:00:00,0.0,3810.4080000000013,-0.0,-0.0,8000.0,6903264.754556918
2025-01-12 15:00:00,0.0,6489.916000000001,-0.0,-0.0,8000.0,6896775.838556917
2025-01-12 16:00:00,0.0,4890.682000000001,-0.0,-0.0,8000.0,6891886.156556917
2025-01-12 17:00:00,0.0,3563.6910000000007,-0.0,-0.0,8000.0,6888323.465556918
2025-01-12 18:00:00,0.0,2765.6420000000016,-0.0,-0.0,8000.0,6885558.823556918
2025-01-12 19:00:00,0.0,1726.166000000001,-0.0,-0.0,8000.0,6883833.6575569175
2025-01-12 20:00:00,0.0,293.96200000000135,-0.0,-0.0,8000.0,6883540.695556917
