date,pol_hard-coal,pol_gas,pol_oil,pol_nuclear,pol_other-non-renewables,pol_wind-onshore,pol_wind-offshore,pol_solar-pv,pol_other-renewables,pol_failure
2033-01-02 07:00:00,-0.0,5817.71,-0.0,2110.0,-0.0,853.554,4458.1,-0.0,2183.0,-0.0
2033-01-02 08:00:00,-0.0,4274.082,-0.0,2110.0,-0.0,1060.059,5460.9,1627.959,2183.0,-0.0
2033-01-02 09:00:00,-0.0,816.1090000000013,-0.0,2110.0,-0.0,1211.496,7477.4,3553.995,2183.0,-0.0
2033-01-02 10:00:00,-0.0,-0.0,-0.0,2110.0,-0.0,1280.331,9254.1,5067.309,2183.0,-0.0
2033-01-02 11:00:00,-0.0,-0.0,-0.0,2110.0,-0.0,1156.428,9973.5,5548.818,2183.0,-0.0
2033-01-02 12:00:00,-0.0,-0.0,-0.0,2110.0,-0.0,1156.428,10256.9,4906.806,2183.0,-0.0
2033-01-02 13:00:00,-0.0,-0.0,-0.0,2110.0,-0.0,1500.603,10289.6,3370.563,2183.0,-0.0
2033-01-02 14:00:00,-0.0,-0.0,-0.0,2110.0,-0.0,2133.885,10333.2,1444.527,2183.0,-0.0
2033-01-02 15:00:00,-0.0,-0.0,-0.0,2110.0,-0.0,2780.934,10344.1,-0.0,2183.0,-0.0
2033-01-02 16:00:00,-0.0,-0.0,-0.0,2110.0,-0.0,3372.915,10355.0,-0.0,2183.0,-0.0
2033-01-02 17:00:00,-0.0,-0.0,-0.0,2110.0,-0.0,3744.624,10355.0,-0.0,2183.0,-0.0
2033-01-02 18:00:00,-0.0,-0.0,-0.0,2110.0,-0.0,4267.77,10355.0,-0.0,2183.0,-0.0
2033-01-02 19:00:00,-0.0,-0.0,-0.0,2110.0,-0.0,4928.586,10355.0,-0.0,2183.0,-0.0
2033-01-02 20:00:00,-0.0,-0.0,-0.0,2110.0,-0.0,5506.8,10355.0,-0.0,2183.0,-0.0
2033-01-02 21:00:00,-0.0,-0.0,-0.0,2110.0,-0.0,6057.48,10355.0,-0.0,2183.0,-0.0
2033-01-02 22:00:00,-0.0,-0.0,-0.0,2110.0,-0.0,6938.568,10355.0,-0.0,2183.0,-0.0
2033-01-02 23:00:00,-0.0,-0.0,-0.0,2110.0,-0.0,7103.772,10355.0,-0.0,2183.0,-0.0
2033-01-03 00:00:00,-0.0,-0.0,-0.0,2110.0,-0.0,7007.403,10344.1,-0.0,2183.0,-0.0
2033-01-03 01:00:00,-0.0,-0.0,-0.0,2110.0,-0.0,6828.432,10300.5,-0.0,2183.0,-0.0
2033-01-03 02:00:00,-0.0,-0.0,-0.0,2110.0,-0.0,6539.325,10256.9,-0.0,2183.0,-0.0
2033-01-03 03:00:00,-0.0,-0.0,-0.0,2110.0,-0.0,6153.849,10006.2,-0.0,2183.0,-0.0
2033-01-03 04:00:00,-0.0,-0.0,-0.0,2110.0,-0.0,5740.839,9701.0,-0.0,2183.0,-0.0
2033-01-03 05:00:00,-0.0,-0.0,-0.0,2110.0,-0.0,5355.363,9428.5,-0.0,2183.0,-0.0
2033-01-03 06:00:00,-0.0,-0.0,-0.0,2110.0,-0.0,4983.654,9101.5,-0.0,2183.0,-0.0
2033-01-03 07:00:00,-0.0,-0.0,-0.0,2110.0,-0.0,4845.984,9014.3,-0.0,2183.0,-0.0
2033-01-03 08:00:00,-0.0,-0.0,-0.0,2110.0,-0.0,4914.819,8959.8,2682.693,2183.0,-0.0
2033-01-03 09:00:00,-0.0,-0.0,-0.0,2110.0,-0.0,4956.12,8916.2,5411.244,2183.0,-0.0
2033-01-03 10:00:00,-0.0,-0.0,-0.0,2110.0,-0.0,4501.809,9788.2,7428.996,2183.0,-0.0
2033-01-03 11:00:00,-0.0,-0.0,-0.0,2110.0,-0.0,3854.76,10082.5,8437.872,2183.0,-0.0
2033-01-03 12:00:00,-0.0,-0.0,-0.0,2110.0,-0.0,3565.653,10300.5,8002.221,2183.0,-0.0
2033-01-03 13:00:00,-0.0,-0.0,-0.0,2110.0,-0.0,3634.488,10322.3,5938.611,2183.0,-0.0
2033-01-03 14:00:00,-0.0,-0.0,-0.0,2110.0,-0.0,4267.77,10333.2,2797.338,2183.0,-0.0
2033-01-03 15:00:00,-0.0,-0.0,-0.0,2110.0,-0.0,4997.421,10202.4,-0.0,2183.0,-0.0
2033-01-03 16:00:00,-0.0,-0.0,-0.0,2110.0,-0.0,5685.771,9842.7,-0.0,2183.0,-0.0
2033-01-03 17:00:00,-0.0,-0.0,-0.0,2110.0,-0.0,6319.053,9079.7,-0.0,2183.0,-0.0
2033-01-03 18:00:00,-0.0,-0.0,-0.0,2110.0,-0.0,6869.733,8273.1,-0.0,2183.0,-0.0
2033-01-03 19:00:00,-0.0,-0.0,-0.0,2110.0,-0.0,7296.51,7390.2,-0.0,2183.0,-0.0
2033-01-03 20:00:00,-0.0,-0.0,-0.0,2110.0,-0.0,7681.986,6681.7,-0.0,2183.0,-0.0
2033-01-03 21:00:00,-0.0,-0.0,-0.0,2110.0,-0.0,8150.064,6801.6,-0.0,2183.0,-0.0
2033-01-03 22:00:00,-0.0,-0.0,-0.0,2110.0,-0.0,8273.967,6986.9,-0.0,2183.0,-0.0
2033-01-03 23:00:00,-0.0,-0.0,-0.0,2110.0,-0.0,8480.472,7194.0,-0.0,2183.0,-0.0
2033-01-04 00:00:00,-0.0,-0.0,-0.0,2110.0,-0.0,8838.414,7303.0,-0.0,2183.0,-0.0
2033-01-04 01:00:00,-0.0,-0.0,-0.0,2110.0,-0.0,9196.356,7128.6,-0.0,2183.0,-0.0
2033-01-04 02:00:00,-0.0,-0.0,-0.0,2110.0,-0.0,9512.997,7063.2,-0.0,2183.0,-0.0
2033-01-04 03:00:00,-0.0,-0.0,-0.0,2110.0,-0.0,9733.269,7368.4,-0.0,2183.0,-0.0
2033-01-04 04:00:00,-0.0,-0.0,-0.0,2110.0,-0.0,9829.638,7989.7,-0.0,2183.0,-0.0
2033-01-04 05:00:00,-0.0,-0.0,-0.0,2110.0,-0.0,9939.774,8600.1,-0.0,2183.0,-0.0
2033-01-04 06:00:00,-0.0,-0.0,-0.0,2110.0,-0.0,9994.842,8861.7,-0.0,2183.0,-0.0
2033-01-04 07:00:00,-0.0,-0.0,-0.0,2110.0,-0.0,9994.842,9221.4,22.929,2183.0,-0.0
2033-01-04 08:00:00,-0.0,-0.0,-0.0,2110.0,-0.0,9843.405,9646.5,4196.007,2183.0,-0.0
2033-01-04 09:00:00,-0.0,-0.0,-0.0,2110.0,-0.0,9774.57,9886.3,7474.854,2183.0,-0.0
2033-01-04 10:00:00,-0.0,-0.0,-0.0,2110.0,-0.0,8783.346,9221.4,9423.819,2183.0,-0.0
2033-01-04 11:00:00,-0.0,-0.0,-0.0,2110.0,-0.0,8342.802,9897.2,9859.47,2183.0,-0.0
2033-01-04 12:00:00,-0.0,-0.0,-0.0,2110.0,-0.0,8150.064,9090.6,8690.091,2183.0,-0.0
2033-01-04 13:00:00,-0.0,-0.0,-0.0,2110.0,-0.0,8108.763,8774.5,6190.83,2183.0,-0.0
2033-01-04 14:00:00,-0.0,-0.0,-0.0,2110.0,-0.0,7640.685,8491.1,2889.054,2183.0,-0.0
2033-01-04 15:00:00,-0.0,-0.0,-0.0,2110.0,-0.0,7503.015,8262.2,-0.0,2183.0,-0.0
2033-01-04 16:00:00,-0.0,-0.0,-0.0,2110.0,-0.0,7406.646,7902.5,-0.0,2183.0,-0.0
2033-01-04 17:00:00,-0.0,-0.0,-0.0,2110.0,-0.0,7420.413,7597.3,-0.0,2183.0,-0.0
2033-01-04 18:00:00,-0.0,-0.0,-0.0,2110.0,-0.0,7544.316,7270.3,-0.0,2183.0,-0.0
2033-01-04 19:00:00,-0.0,-0.0,-0.0,2110.0,-0.0,7503.015,6943.3,-0.0,2183.0,-0.0
2033-01-04 20:00:00,-0.0,-0.0,-0.0,2110.0,-0.0,7172.607,6692.6,-0.0,2183.0,-0.0
2033-01-04 21:00:00,-0.0,-0.0,-0.0,2110.0,-0.0,6759.597,7161.3,-0.0,2183.0,-0.0
2033-01-04 22:00:00,-0.0,-0.0,-0.0,2110.0,-0.0,6429.189,7412.0,-0.0,2183.0,-0.0
2033-01-04 23:00:00,-0.0,-0.0,-0.0,2110.0,-0.0,6484.257,8600.1,-0.0,2183.0,-0.0
2033-01-05 00:00:00,-0.0,-0.0,-0.0,2110.0,-0.0,6332.82,9057.9,-0.0,2183.0,-0.0
2033-01-05 01:00:00,-0.0,-0.0,-0.0,2110.0,-0.0,5837.208,9177.8,-0.0,2183.0,-0.0
2033-01-05 02:00:00,-0.0,-0.0,-0.0,2110.0,-0.0,5410.431,8469.3,-0.0,2183.0,-0.0
2033-01-05 03:00:00,-0.0,-0.0,-0.0,2110.0,-0.0,4983.654,7804.4,-0.0,2183.0,-0.0
2033-01-05 04:00:00,-0.0,-0.0,-0.0,2110.0,-0.0,4708.314,8502.0,-0.0,2183.0,-0.0
2033-01-05 05:00:00,-0.0,-0.0,-0.0,2110.0,-0.0,4570.644,9286.8,-0.0,2183.0,-0.0
2033-01-05 06:00:00,-0.0,-0.0,-0.0,2110.0,-0.0,4639.479,9559.3,-0.0,2183.0,-0.0
2033-01-05 07:00:00,-0.0,-0.0,-0.0,2110.0,-0.0,4818.45,9559.3,22.929,2183.0,-0.0
2033-01-05 08:00:00,-0.0,-0.0,-0.0,2110.0,-0.0,4928.586,9592.0,1192.308,2183.0,-0.0
2033-01-05 09:00:00,-0.0,-0.0,-0.0,2110.0,-0.0,4969.887,9908.1,2201.184,2183.0,-0.0
2033-01-05 10:00:00,-0.0,-0.0,-0.0,2110.0,-0.0,4377.906,9406.7,2751.48,2183.0,-0.0
2033-01-05 11:00:00,-0.0,-0.0,-0.0,2110.0,-0.0,4556.877,9810.0,2774.409,2183.0,-0.0
2033-01-05 12:00:00,-0.0,-0.0,-0.0,2110.0,-0.0,4818.45,10126.1,2315.829,2183.0,-0.0
2033-01-05 13:00:00,-0.0,-0.0,-0.0,2110.0,-0.0,4653.246,10169.7,1467.456,2183.0,-0.0
2033-01-05 14:00:00,-0.0,-0.0,-0.0,2110.0,-0.0,4694.547,10115.2,527.367,2183.0,-0.0
2033-01-05 15:00:00,-0.0,-0.0,-0.0,2110.0,-0.0,4942.353,10060.7,-0.0,2183.0,-0.0
2033-01-05 16:00:00,-0.0,-0.0,-0.0,2110.0,-0.0,5520.567,10202.4,-0.0,2183.0,-0.0
2033-01-05 17:00:00,-0.0,-0.0,-0.0,2110.0,-0.0,6140.082,10311.4,-0.0,2183.0,-0.0
2033-01-05 18:00:00,-0.0,-0.0,-0.0,2110.0,-0.0,6608.16,10322.3,-0.0,2183.0,-0.0
2033-01-05 19:00:00,-0.0,-0.0,-0.0,2110.0,-0.0,7048.704,10300.5,-0.0,2183.0,-0.0
2033-01-05 20:00:00,-0.0,-0.0,-0.0,2110.0,-0.0,7461.714,10235.1,-0.0,2183.0,-0.0
2033-01-05 21:00:00,-0.0,-0.0,-0.0,2110.0,-0.0,7681.986,10235.1,-0.0,2183.0,-0.0
2033-01-05 22:00:00,-0.0,-0.0,-0.0,2110.0,-0.0,7544.316,9810.0,-0.0,2183.0,-0.0
2033-01-05 23:00:00,-0.0,-0.0,-0.0,2110.0,-0.0,7558.083,9199.6,-0.0,2183.0,-0.0
2033-01-06 00:00:00,-0.0,-0.0,-0.0,2110.0,-0.0,7819.656,8055.1,-0.0,2183.0,-0.0
2033-01-06 01:00:00,-0.0,-0.0,-0.0,2110.0,-0.0,8012.394,5907.8,-0.0,2183.0,-0.0
2033-01-06 02:00:00,-0.0,-0.0,-0.0,2110.0,-0.0,8232.666,3934.9,-0.0,2183.0,-0.0
2033-01-06 03:00:00,-0.0,-0.0,-0.0,2110.0,-0.0,8122.53,3302.7,-0.0,2183.0,-0.0
2033-01-06 04:00:00,-0.0,-0.0,-0.0,2110.0,-0.0,7681.986,3553.4,-0.0,2183.0,-0.0
2033-01-06 05:00:00,-0.0,-0.0,-0.0,2110.0,-0.0,7076.238,5417.3,-0.0,2183.0,-0.0
2033-01-06 06:00:00,-0.0,-0.0,-0.0,2110.0,-0.0,6374.121,6976.0,-0.0,2183.0,-0.0
2033-01-06 07:00:00,-0.0,-0.0,-0.0,2110.0,-0.0,5782.14,7346.6,-0.0,2183.0,-0.0
2033-01-06 08:00:00,-0.0,-0.0,-0.0,2110.0,-0.0,5093.79,6638.1,1490.385,2183.0,-0.0
2033-01-06 09:00:00,-0.0,-0.0,-0.0,2110.0,-0.0,4598.178,6278.4,2957.841,2183.0,-0.0
2033-01-06 10:00:00,-0.0,-0.0,-0.0,2110.0,-0.0,3813.459,6016.8,4058.433,2183.0,-0.0
2033-01-06 11:00:00,-0.0,-0.0,-0.0,2110.0,-0.0,3593.187,6332.9,4104.291,2183.0,-0.0
2033-01-06 12:00:00,-0.0,-0.0,-0.0,2110.0,-0.0,3331.614,6681.7,3347.634,2183.0,-0.0
2033-01-06 13:00:00,-0.0,-0.0,-0.0,2110.0,-0.0,3001.206,7259.4,2086.539,2183.0,-0.0
2033-01-06 14:00:00,-0.0,-0.0,-0.0,2110.0,-0.0,2753.4,7717.2,710.799,2183.0,-0.0
2033-01-06 15:00:00,-0.0,-0.0,-0.0,2110.0,-0.0,2932.371,7139.5,-0.0,2183.0,-0.0
2033-01-06 16:00:00,-0.0,-0.0,-0.0,2110.0,-0.0,2918.604,7183.1,-0.0,2183.0,-0.0
2033-01-06 17:00:00,-0.0,-0.0,-0.0,2110.0,-0.0,2918.604,8665.5,-0.0,2183.0,-0.0
2033-01-06 18:00:00,-0.0,-0.0,-0.0,2110.0,-0.0,3056.274,9188.7,-0.0,2183.0,-0.0
2033-01-06 19:00:00,-0.0,-0.0,-0.0,2110.0,-0.0,3221.478,9068.8,-0.0,2183.0,-0.0
2033-01-06 20:00:00,-0.0,-0.0,-0.0,2110.0,-0.0,3496.818,9504.8,-0.0,2183.0,-0.0
2033-01-06 21:00:00,-0.0,-0.0,-0.0,2110.0,-0.0,3606.954,9853.6,-0.0,2183.0,-0.0
2033-01-06 22:00:00,-0.0,-0.0,-0.0,2110.0,-0.0,4061.265,9940.8,-0.0,2183.0,-0.0
2033-01-06 23:00:00,-0.0,-0.0,-0.0,2110.0,-0.0,4405.44,10278.7,-0.0,2183.0,-0.0
2033-01-07 00:00:00,-0.0,-0.0,-0.0,2110.0,-0.0,5038.722,10355.0,-0.0,2183.0,-0.0
2033-01-07 01:00:00,-0.0,-0.0,-0.0,2110.0,-0.0,5672.004,10355.0,-0.0,2183.0,-0.0
2033-01-07 02:00:00,-0.0,-0.0,-0.0,2110.0,-0.0,6332.82,10355.0,-0.0,2183.0,-0.0
2033-01-07 03:00:00,-0.0,-0.0,-0.0,2110.0,-0.0,6635.694,10355.0,-0.0,2183.0,-0.0
2033-01-07 04:00:00,-0.0,-0.0,-0.0,2110.0,-0.0,7048.704,10355.0,-0.0,2183.0,-0.0
2033-01-07 05:00:00,-0.0,-0.0,-0.0,2110.0,-0.0,7530.549,10344.1,-0.0,2183.0,-0.0
2033-01-07 06:00:00,-0.0,-0.0,-0.0,2110.0,-0.0,7916.025,10344.1,-0.0,2183.0,-0.0
2033-01-07 07:00:00,-0.0,-0.0,-0.0,2110.0,-0.0,8563.074,10311.4,-0.0,2183.0,-0.0
2033-01-07 08:00:00,-0.0,-0.0,-0.0,2110.0,-0.0,9554.298,10060.7,458.58,2183.0,-0.0
2033-01-07 09:00:00,-0.0,-0.0,-0.0,2110.0,-0.0,10339.017,9275.9,1054.734,2183.0,-0.0
2033-01-07 10:00:00,-0.0,-0.0,-0.0,2110.0,-0.0,11123.736,8240.4,1467.456,2183.0,-0.0
2033-01-07 11:00:00,-0.0,-0.0,-0.0,2110.0,-0.0,11578.047,8458.4,1605.03,2183.0,-0.0
2033-01-07 12:00:00,-0.0,-0.0,-0.0,2110.0,-0.0,11674.416,8338.5,1306.953,2183.0,-0.0
2033-01-07 13:00:00,-0.0,-0.0,-0.0,2110.0,-0.0,11550.513,8273.1,756.657,2183.0,-0.0
2033-01-07 14:00:00,-0.0,-0.0,-0.0,2110.0,-0.0,11041.134,7346.6,160.503,2183.0,-0.0
2033-01-07 15:00:00,-0.0,-0.0,-0.0,2110.0,-0.0,10655.658,7019.6,-0.0,2183.0,-0.0
2033-01-07 16:00:00,-0.0,-0.0,-0.0,2110.0,-0.0,10366.551,7401.1,-0.0,2183.0,-0.0
2033-01-07 17:00:00,-0.0,-0.0,-0.0,2110.0,-0.0,10573.056,8818.1,-0.0,2183.0,-0.0
2033-01-07 18:00:00,-0.0,-0.0,-0.0,2110.0,-0.0,10752.027,9177.8,-0.0,2183.0,-0.0
2033-01-07 19:00:00,-0.0,-0.0,-0.0,2110.0,-0.0,10862.163,9232.3,-0.0,2183.0,-0.0
2033-01-07 20:00:00,-0.0,-0.0,-0.0,2110.0,-0.0,10669.425,8534.7,-0.0,2183.0,-0.0
2033-01-07 21:00:00,-0.0,-0.0,-0.0,2110.0,-0.0,10559.289,8632.8,-0.0,2183.0,-0.0
2033-01-07 22:00:00,-0.0,-0.0,-0.0,2110.0,-0.0,10614.357,8403.9,-0.0,2183.0,-0.0
2033-01-07 23:00:00,-0.0,-0.0,-0.0,2110.0,-0.0,10352.784,7793.5,-0.0,2183.0,-0.0
2033-01-08 00:00:00,-0.0,-0.0,-0.0,2110.0,-0.0,9994.842,7717.2,-0.0,2183.0,-0.0
2033-01-08 01:00:00,-0.0,-0.0,-0.0,2110.0,-0.0,9760.803,6703.5,-0.0,2183.0,-0.0
2033-01-08 02:00:00,-0.0,-0.0,-0.0,2110.0,-0.0,9237.657,4501.7,-0.0,2183.0,-0.0
2033-01-08 03:00:00,-0.0,-0.0,-0.0,2110.0,-0.0,8384.103,2866.7,-0.0,2183.0,-0.0
2033-01-08 04:00:00,-0.0,-0.0,-0.0,2110.0,-0.0,7737.054,2071.0,-0.0,2183.0,-0.0
2033-01-08 05:00:00,-0.0,988.1249999999991,-0.0,2110.0,-0.0,7227.675,1504.2,-0.0,2183.0,-0.0
2033-01-08 06:00:00,-0.0,4713.576000000001,-0.0,2110.0,-0.0,6498.024,828.4,-0.0,2183.0,-0.0
2033-01-08 07:00:00,-0.0,5817.71,-0.0,2110.0,-0.0,5396.664,664.9,-0.0,2183.0,-0.0
2033-01-08 08:00:00,-0.0,5817.71,-0.0,2110.0,-0.0,4377.906,1329.8,1215.237,2183.0,-0.0
2033-01-08 09:00:00,-0.0,5817.71,-0.0,2110.0,-0.0,3496.818,1907.5,2292.9,2183.0,-0.0
2033-01-08 10:00:00,-0.0,5817.71,-0.0,2110.0,-0.0,2271.555,1308.0,2957.841,2183.0,-0.0
2033-01-08 11:00:00,-0.0,5817.71,-0.0,2110.0,-0.0,1968.681,2245.4,3003.699,2183.0,-0.0
2033-01-08 12:00:00,-0.0,4560.147999999999,-0.0,2110.0,-0.0,1844.778,4730.6,2430.474,2183.0,-0.0
2033-01-08 13:00:00,-0.0,1729.4229999999989,-0.0,2110.0,-0.0,1762.176,8033.3,1582.101,2183.0,-0.0
2033-01-08 14:00:00,-0.0,779.7500000000009,-0.0,2110.0,-0.0,2230.254,9406.7,550.296,2183.0,-0.0
2033-01-08 15:00:00,-0.0,762.3600000000006,-0.0,2110.0,-0.0,3028.74,9820.9,-0.0,2183.0,-0.0
2033-01-08 16:00:00,-0.0,-0.0,-0.0,2110.0,-0.0,3992.43,10104.3,-0.0,2183.0,-0.0
2033-01-08 17:00:00,-0.0,-0.0,-0.0,2110.0,-0.0,4901.052,10115.2,-0.0,2183.0,-0.0
2033-01-08 18:00:00,-0.0,-0.0,-0.0,2110.0,-0.0,5768.373,10224.2,-0.0,2183.0,-0.0
2033-01-08 19:00:00,-0.0,-0.0,-0.0,2110.0,-0.0,6855.966,10344.1,-0.0,2183.0,-0.0
2033-01-08 20:00:00,-0.0,-0.0,-0.0,2110.0,-0.0,7874.724,10355.0,-0.0,2183.0,-0.0
2033-01-08 21:00:00,-0.0,-0.0,-0.0,2110.0,-0.0,8631.909,10355.0,-0.0,2183.0,-0.0
2033-01-08 22:00:00,-0.0,-0.0,-0.0,2110.0,-0.0,9278.958,10355.0,-0.0,2183.0,-0.0
2033-01-08 23:00:00,-0.0,-0.0,-0.0,2110.0,-0.0,9981.075,10355.0,-0.0,2183.0,-0.0
2033-01-09 00:00:00,-0.0,-0.0,-0.0,2110.0,-0.0,10462.92,10355.0,-0.0,2183.0,-0.0
2033-01-09 01:00:00,-0.0,-0.0,-0.0,2110.0,-0.0,10958.532,10355.0,-0.0,2183.0,-0.0
2033-01-09 02:00:00,-0.0,-0.0,-0.0,2110.0,-0.0,11233.872,10355.0,-0.0,2183.0,-0.0
2033-01-09 03:00:00,-0.0,-0.0,-0.0,2110.0,-0.0,11467.911,10355.0,-0.0,2183.0,-0.0
2033-01-09 04:00:00,-0.0,-0.0,-0.0,2110.0,-0.0,11578.047,10355.0,-0.0,2183.0,-0.0
2033-01-09 05:00:00,-0.0,-0.0,-0.0,2110.0,-0.0,11591.814,10355.0,-0.0,2183.0,-0.0
2033-01-09 06:00:00,-0.0,-0.0,-0.0,2110.0,-0.0,11481.678,10355.0,-0.0,2183.0,-0.0
2033-01-09 07:00:00,-0.0,-0.0,-0.0,2110.0,-0.0,11165.037,10355.0,-0.0,2183.0,-0.0
2033-01-09 08:00:00,-0.0,-0.0,-0.0,2110.0,-0.0,10752.027,10355.0,137.574,2183.0,-0.0
2033-01-09 09:00:00,-0.0,-0.0,-0.0,2110.0,-0.0,10339.017,10355.0,550.296,2183.0,-0.0
2033-01-09 10:00:00,-0.0,-0.0,-0.0,2110.0,-0.0,9485.463,10355.0,848.373,2183.0,-0.0
2033-01-09 11:00:00,-0.0,-0.0,-0.0,2110.0,-0.0,9251.424,10355.0,940.089,2183.0,-0.0
2033-01-09 12:00:00,-0.0,-0.0,-0.0,2110.0,-0.0,8907.249,10355.0,825.444,2183.0,-0.0
2033-01-09 13:00:00,-0.0,-0.0,-0.0,2110.0,-0.0,8260.2,10355.0,550.296,2183.0,-0.0
2033-01-09 14:00:00,-0.0,-0.0,-0.0,2110.0,-0.0,8026.161,10355.0,137.574,2183.0,-0.0
2033-01-09 15:00:00,-0.0,-0.0,-0.0,2110.0,-0.0,8053.695,10355.0,-0.0,2183.0,-0.0
2033-01-09 16:00:00,-0.0,-0.0,-0.0,2110.0,-0.0,8246.433,10355.0,-0.0,2183.0,-0.0
2033-01-09 17:00:00,-0.0,-0.0,-0.0,2110.0,-0.0,8769.579,10355.0,-0.0,2183.0,-0.0
2033-01-09 18:00:00,-0.0,-0.0,-0.0,2110.0,-0.0,9251.424,10355.0,-0.0,2183.0,-0.0
2033-01-09 19:00:00,-0.0,-0.0,-0.0,2110.0,-0.0,9485.463,10355.0,-0.0,2183.0,-0.0
2033-01-09 20:00:00,-0.0,-0.0,-0.0,2110.0,-0.0,9595.599,10355.0,-0.0,2183.0,-0.0
2033-01-09 21:00:00,-0.0,-0.0,-0.0,2110.0,-0.0,9581.832,10355.0,-0.0,2183.0,-0.0
2033-01-09 22:00:00,-0.0,-0.0,-0.0,2110.0,-0.0,9457.929,10355.0,-0.0,2183.0,-0.0
2033-01-09 23:00:00,-0.0,-0.0,-0.0,2110.0,-0.0,9609.366,10355.0,-0.0,2183.0,-0.0
2033-01-10 00:00:00,-0.0,-0.0,-0.0,2110.0,-0.0,9347.793,10355.0,-0.0,2183.0,-0.0
2033-01-10 01:00:00,-0.0,-0.0,-0.0,2110.0,-0.0,9017.385,10355.0,-0.0,2183.0,-0.0
2033-01-10 02:00:00,-0.0,-0.0,-0.0,2110.0,-0.0,8673.21,10355.0,-0.0,2183.0,-0.0
