date,pol_hard-coal,pol_gas,pol_oil,pol_nuclear,pol_other-non-renewables,pol_wind-onshore,pol_wind-offshore,pol_solar-pv,pol_other-renewables,pol_failure
2025-01-01 16:00:00,-0.0,2052.4539999999997,-0.0,2110.0,-0.0,3276.546,-0.0,-0.0,2183.0,-0.0
2025-01-01 17:00:00,-0.0,2145.862,-0.0,2110.0,-0.0,2946.138,-0.0,-0.0,2183.0,-0.0
2025-01-01 18:00:00,-0.0,2379.804,-0.0,2110.0,-0.0,2588.196,-0.0,-0.0,2183.0,-0.0
2025-01-01 19:00:00,-0.0,2156.2119999999995,-0.0,2110.0,-0.0,2257.788,-0.0,-0.0,2183.0,-0.0
2025-01-01 20:00:00,-0.0,1354.5519999999997,-0.0,2110.0,-0.0,1982.448,-0.0,-0.0,2183.0,-0.0
2025-01-01 21:00:00,-0.0,687.4259999999999,-0.0,2110.0,-0.0,1679.574,-0.0,-0.0,2183.0,-0.0
2025-01-01 22:00:00,-0.0,-0.0,-0.0,2110.0,-0.0,1321.632,-0.0,-0.0,2183.0,-0.0
2025-01-01 23:00:00,-0.0,1761.475,-0.0,2110.0,-0.0,1032.525,-0.0,-0.0,2183.0,-0.0
2025-01-02 00:00:00,-0.0,1450.7469999999998,-0.0,2110.0,-0.0,812.253,-0.0,-0.0,2183.0,-0.0
2025-01-02 01:00:00,-0.0,1204.1840000000002,-0.0,2110.0,-0.0,660.816,-0.0,-0.0,2183.0,-0.0
2025-01-02 02:00:00,-0.0,1207.3200000000002,-0.0,2110.0,-0.0,550.68,-0.0,-0.0,2183.0,-0.0
2025-01-02 03:00:00,-0.0,1674.1549999999997,-0.0,2110.0,-0.0,481.845,-0.0,-0.0,2183.0,-0.0
2025-01-02 04:00:00,-0.0,2375.9220000000005,-0.0,2110.0,-0.0,468.078,-0.0,-0.0,2183.0,-0.0
2025-01-02 05:00:00,-0.0,4049.553,-0.0,2110.0,-0.0,564.447,-0.0,-0.0,2183.0,-0.0
2025-01-02 06:00:00,-0.0,5269.65,-0.0,2110.0,-0.0,688.35,-0.0,-0.0,2183.0,-0.0
2025-01-02 07:00:00,-0.0,5817.71,-0.0,2110.0,-0.0,839.787,-0.0,-0.0,2183.0,-0.0
2025-01-02 08:00:00,-0.0,4856.053,-0.0,2110.0,-0.0,1060.059,-0.0,1650.888,2183.0,-0.0
2025-01-02 09:00:00,-0.0,3375.7219999999998,-0.0,2110.0,-0.0,1211.496,-0.0,3622.782,2183.0,-0.0
2025-01-02 10:00:00,-0.0,2038.8770000000004,-0.0,2110.0,-0.0,1294.098,-0.0,5159.025,2183.0,-0.0
2025-01-02 11:00:00,-0.0,1698.2000000000007,-0.0,2110.0,-0.0,1170.195,-0.0,5617.605,2183.0,-0.0
2025-01-02 12:00:00,-0.0,2319.1410000000005,-0.0,2110.0,-0.0,1170.195,-0.0,4952.664,2183.0,-0.0
2025-01-02 13:00:00,-0.0,3180.6749999999993,-0.0,2110.0,-0.0,1541.904,-0.0,3416.421,2183.0,-0.0
2025-01-02 14:00:00,-0.0,4407.591,-0.0,2110.0,-0.0,2188.953,-0.0,1467.456,2183.0,-0.0
2025-01-02 15:00:00,-0.0,5802.464,-0.0,2110.0,-0.0,2863.536,-0.0,-0.0,2183.0,-0.0
2025-01-02 16:00:00,-0.0,4994.483,-0.0,2110.0,-0.0,3455.517,-0.0,-0.0,2183.0,-0.0
2025-01-02 17:00:00,-0.0,4350.007,-0.0,2110.0,-0.0,3840.993,-0.0,-0.0,2183.0,-0.0
2025-01-02 18:00:00,-0.0,3637.094,-0.0,2110.0,-0.0,4377.906,-0.0,-0.0,2183.0,-0.0
2025-01-02 19:00:00,-0.0,2446.045,-0.0,2110.0,-0.0,5024.955,-0.0,-0.0,2183.0,-0.0
2025-01-02 20:00:00,-0.0,801.0640000000003,-0.0,2110.0,-0.0,5616.936,-0.0,-0.0,2183.0,-0.0
2025-01-02 21:00:00,-0.0,-0.0,-0.0,2110.0,-0.0,6181.383,-0.0,-0.0,2183.0,-0.0
2025-01-02 22:00:00,-0.0,-0.0,-0.0,2110.0,-0.0,7048.704,-0.0,-0.0,2183.0,-0.0
2025-01-02 23:00:00,-0.0,-0.0,-0.0,2110.0,-0.0,7200.141,-0.0,-0.0,2183.0,-0.0
2025-01-03 00:00:00,-0.0,-0.0,-0.0,2110.0,-0.0,7090.005,-0.0,-0.0,2183.0,-0.0
2025-01-03 01:00:00,-0.0,-0.0,-0.0,2110.0,-0.0,6911.034,-0.0,-0.0,2183.0,-0.0
2025-01-03 02:00:00,-0.0,-0.0,-0.0,2110.0,-0.0,6608.16,-0.0,-0.0,2183.0,-0.0
2025-01-03 03:00:00,-0.0,-0.0,-0.0,2110.0,-0.0,6208.917,-0.0,-0.0,2183.0,-0.0
2025-01-03 04:00:00,-0.0,-0.0,-0.0,2110.0,-0.0,5782.14,-0.0,-0.0,2183.0,-0.0
2025-01-03 05:00:00,-0.0,-0.0,-0.0,2110.0,-0.0,5382.897,-0.0,-0.0,2183.0,-0.0
2025-01-03 06:00:00,-0.0,1434.3459999999995,-0.0,2110.0,-0.0,4983.654,-0.0,-0.0,2183.0,-0.0
2025-01-03 07:00:00,-0.0,2282.7830000000004,-0.0,2110.0,-0.0,4832.217,-0.0,-0.0,2183.0,-0.0
2025-01-03 08:00:00,-0.0,321.951,-0.0,2110.0,-0.0,4887.285,-0.0,2659.764,2183.0,-0.0
2025-01-03 09:00:00,-0.0,-0.0,-0.0,2110.0,-0.0,4901.052,-0.0,5365.386,2183.0,-0.0
2025-01-03 10:00:00,-0.0,-0.0,-0.0,2110.0,-0.0,4405.44,-0.0,7360.209,2183.0,-0.0
2025-01-03 11:00:00,-0.0,-0.0,-0.0,2110.0,-0.0,3744.624,-0.0,8346.156,2183.0,-0.0
2025-01-03 12:00:00,-0.0,-0.0,-0.0,2110.0,-0.0,3455.517,-0.0,7933.434,2183.0,-0.0
2025-01-03 13:00:00,-0.0,-0.0,-0.0,2110.0,-0.0,3496.818,-0.0,5892.753,2183.0,-0.0
2025-01-03 14:00:00,-0.0,1488.7920000000004,-0.0,2110.0,-0.0,4088.799,-0.0,2774.409,2183.0,-0.0
2025-01-03 15:00:00,-0.0,4199.084,-0.0,2110.0,-0.0,4790.916,-0.0,-0.0,2183.0,-0.0
2025-01-03 16:00:00,-0.0,3299.268,-0.0,2110.0,-0.0,5451.732,-0.0,-0.0,2183.0,-0.0
2025-01-03 17:00:00,-0.0,2430.7529999999997,-0.0,2110.0,-0.0,6071.247,-0.0,-0.0,2183.0,-0.0
2025-01-03 18:00:00,-0.0,1723.8400000000001,-0.0,2110.0,-0.0,6608.16,-0.0,-0.0,2183.0,-0.0
2025-01-03 19:00:00,-0.0,760.0630000000001,-0.0,2110.0,-0.0,7034.937,-0.0,-0.0,2183.0,-0.0
2025-01-03 20:00:00,-0.0,-0.0,-0.0,2110.0,-0.0,7420.413,-0.0,-0.0,2183.0,-0.0
2025-01-03 21:00:00,-0.0,-0.0,-0.0,2110.0,-0.0,7888.491,-0.0,-0.0,2183.0,-0.0
2025-01-03 22:00:00,-0.0,-0.0,-0.0,2110.0,-0.0,8026.161,-0.0,-0.0,2183.0,-0.0
2025-01-03 23:00:00,-0.0,-0.0,-0.0,2110.0,-0.0,8232.666,-0.0,-0.0,2183.0,-0.0
2025-01-04 00:00:00,-0.0,-0.0,-0.0,2110.0,-0.0,8576.841,-0.0,-0.0,2183.0,-0.0
2025-01-04 01:00:00,-0.0,-0.0,-0.0,2110.0,-0.0,8962.317,-0.0,-0.0,2183.0,-0.0
2025-01-04 02:00:00,-0.0,-0.0,-0.0,2110.0,-0.0,9292.725,-0.0,-0.0,2183.0,-0.0
2025-01-04 03:00:00,-0.0,-0.0,-0.0,2110.0,-0.0,9526.764,-0.0,-0.0,2183.0,-0.0
2025-01-04 04:00:00,-0.0,-0.0,-0.0,2110.0,-0.0,9623.133,-0.0,-0.0,2183.0,-0.0
2025-01-04 05:00:00,-0.0,-0.0,-0.0,2110.0,-0.0,9747.036,-0.0,-0.0,2183.0,-0.0
2025-01-04 06:00:00,-0.0,-0.0,-0.0,2110.0,-0.0,9815.871,-0.0,-0.0,2183.0,-0.0
2025-01-04 07:00:00,-0.0,-0.0,-0.0,2110.0,-0.0,9815.871,-0.0,22.929,2183.0,-0.0
2025-01-04 08:00:00,-0.0,-0.0,-0.0,2110.0,-0.0,9664.434,-0.0,4196.007,2183.0,-0.0
2025-01-04 09:00:00,-0.0,-0.0,-0.0,2110.0,-0.0,9609.366,-0.0,7474.854,2183.0,-0.0
2025-01-04 10:00:00,-0.0,-0.0,-0.0,2110.0,-0.0,8590.608,-0.0,9377.961,2183.0,-0.0
2025-01-04 11:00:00,-0.0,-0.0,-0.0,2110.0,-0.0,8177.598,-0.0,9813.612,2183.0,-0.0
2025-01-04 12:00:00,-0.0,-0.0,-0.0,2110.0,-0.0,7984.86,-0.0,8644.233,2183.0,-0.0
2025-01-04 13:00:00,-0.0,4759.88956522426,-0.0,2110.0,-0.0,7929.792,-0.0,6144.972,2183.0,-0.0
2025-01-04 14:00:00,-0.0,-0.0,-0.0,2110.0,-0.0,7420.413,-0.0,2843.196,2183.0,-0.0
2025-01-04 15:00:00,-0.0,1718.0240000000003,-0.0,2110.0,-0.0,7268.976,-0.0,-0.0,2183.0,-0.0
2025-01-04 16:00:00,-0.0,1605.9269999999997,-0.0,2110.0,-0.0,7145.073,-0.0,-0.0,2183.0,-0.0
2025-01-04 17:00:00,-0.0,5817.71,-0.0,2110.0,-0.0,7158.84,-0.0,-0.0,2183.0,-0.0
2025-01-04 18:00:00,-0.0,5817.71,-0.0,2110.0,-0.0,7268.976,-0.0,-0.0,2183.0,-0.0
2025-01-04 19:00:00,-0.0,559.3249999999998,-0.0,2110.0,-0.0,7227.675,-0.0,-0.0,2183.0,-0.0
2025-01-04 20:00:00,-0.0,-0.0,-0.0,2110.0,-0.0,6883.5,-0.0,-0.0,2183.0,-0.0
2025-01-04 21:00:00,-0.0,-0.0,-0.0,2110.0,-0.0,6470.49,-0.0,-0.0,2183.0,-0.0
2025-01-04 22:00:00,-0.0,-0.0,-0.0,2110.0,-0.0,6153.849,-0.0,-0.0,2183.0,-0.0
2025-01-04 23:00:00,-0.0,-0.0,-0.0,2110.0,-0.0,6208.917,-0.0,-0.0,2183.0,-0.0
2025-01-05 00:00:00,-0.0,-0.0,-0.0,2110.0,-0.0,6071.247,-0.0,-0.0,2183.0,-0.0
2025-01-05 01:00:00,-0.0,5817.71,-0.0,2110.0,-0.0,5575.635,-0.0,-0.0,2183.0,-0.0
2025-01-05 02:00:00,-0.0,-0.0,-0.0,2110.0,-0.0,5162.625,-0.0,-0.0,2183.0,-0.0
2025-01-05 03:00:00,-0.0,-0.0,-0.0,2110.0,-0.0,4735.848,-0.0,-0.0,2183.0,-0.0
2025-01-05 04:00:00,-0.0,-0.0,-0.0,2110.0,-0.0,4488.042,-0.0,-0.0,2183.0,-0.0
2025-01-05 05:00:00,-0.0,266.8609999999999,-0.0,2110.0,-0.0,4364.139,-0.0,-0.0,2183.0,-0.0
2025-01-05 06:00:00,-0.0,5817.71,-0.0,2110.0,-0.0,4446.741,-0.0,-0.0,2183.0,-0.0
2025-01-05 07:00:00,-0.0,1950.5919999999996,-0.0,2110.0,-0.0,4639.479,-0.0,22.929,2183.0,-0.0
2025-01-05 08:00:00,-0.0,1319.29,-0.0,2110.0,-0.0,4749.615,-0.0,1261.095,2183.0,-0.0
2025-01-05 09:00:00,-0.0,789.2550000000001,-0.0,2110.0,-0.0,4790.916,-0.0,2315.829,2183.0,-0.0
2025-01-05 10:00:00,-0.0,983.5479999999998,-0.0,2110.0,-0.0,4226.469,-0.0,2911.983,2183.0,-0.0
2025-01-05 11:00:00,-0.0,5817.71,-0.0,2110.0,-0.0,4432.974,-0.0,2911.983,2183.0,-0.0
2025-01-05 12:00:00,-0.0,928.0500000000002,-0.0,2110.0,-0.0,4694.547,-0.0,2453.403,2183.0,-0.0
2025-01-05 13:00:00,-0.0,1774.0189999999993,-0.0,2110.0,-0.0,4501.809,-0.0,1559.172,2183.0,-0.0
2025-01-05 14:00:00,-0.0,2756.9659999999994,-0.0,2110.0,-0.0,4501.809,-0.0,573.225,2183.0,-0.0
2025-01-05 15:00:00,-0.0,3778.6859999999997,-0.0,2110.0,-0.0,4708.314,-0.0,-0.0,2183.0,-0.0
2025-01-05 16:00:00,-0.0,2954.2389999999996,-0.0,2110.0,-0.0,5272.761,-0.0,-0.0,2183.0,-0.0
2025-01-05 17:00:00,-0.0,2081.724,-0.0,2110.0,-0.0,5892.276,-0.0,-0.0,2183.0,-0.0
2025-01-05 18:00:00,-0.0,5817.71,-0.0,2110.0,-0.0,6374.121,-0.0,-0.0,2183.0,-0.0
2025-01-05 19:00:00,-0.0,5817.71,-0.0,2110.0,-0.0,6828.432,-0.0,-0.0,2183.0,-0.0
2025-01-05 20:00:00,-0.0,-0.0,-0.0,2110.0,-0.0,7227.675,-0.0,-0.0,2183.0,-0.0
2025-01-05 21:00:00,-0.0,-0.0,-0.0,2110.0,-0.0,7447.947,-0.0,-0.0,2183.0,-0.0
2025-01-05 22:00:00,-0.0,5817.71,-0.0,2110.0,-0.0,7310.277,-0.0,-0.0,2183.0,-0.0
2025-01-05 23:00:00,-0.0,5817.71,-0.0,2110.0,-0.0,7310.277,-0.0,-0.0,2183.0,-0.0
2025-01-06 00:00:00,-0.0,-0.0,-0.0,2110.0,-0.0,7571.85,-0.0,-0.0,2183.0,-0.0
2025-01-06 01:00:00,-0.0,-0.0,-0.0,2110.0,-0.0,7778.355,-0.0,-0.0,2183.0,-0.0
2025-01-06 02:00:00,-0.0,-0.0,-0.0,2110.0,-0.0,7998.627,-0.0,-0.0,2183.0,-0.0
2025-01-06 03:00:00,-0.0,5817.71,-0.0,2110.0,-0.0,7902.258,-0.0,-0.0,2183.0,-0.0
2025-01-06 04:00:00,-0.0,5817.71,-0.0,2110.0,-0.0,7461.714,-0.0,-0.0,2183.0,-0.0
2025-01-06 05:00:00,-0.0,5817.71,-0.0,2110.0,-0.0,6855.966,-0.0,-0.0,2183.0,-0.0
2025-01-06 06:00:00,-0.0,-0.0,-0.0,2110.0,-0.0,6167.616,-0.0,-0.0,2183.0,-0.0
2025-01-06 07:00:00,-0.0,5817.71,-0.0,2110.0,-0.0,5575.635,-0.0,-0.0,2183.0,-0.0
2025-01-06 08:00:00,-0.0,-0.0,-0.0,2110.0,-0.0,4901.052,-0.0,1513.314,2183.0,-0.0
2025-01-06 09:00:00,-0.0,-0.0,-0.0,2110.0,-0.0,4446.741,-0.0,3003.699,2183.0,-0.0
2025-01-06 10:00:00,-0.0,-0.0,-0.0,2110.0,-0.0,3717.09,-0.0,4104.291,2183.0,-0.0
2025-01-06 11:00:00,-0.0,5817.71,-0.0,2110.0,-0.0,3524.352,-0.0,4150.149,2183.0,-0.0
2025-01-06 12:00:00,-0.0,5817.71,-0.0,2110.0,-0.0,3290.313,-0.0,3347.634,2183.0,-0.0
2025-01-06 13:00:00,-0.0,5817.71,-0.0,2110.0,-0.0,2973.672,-0.0,2086.539,2183.0,-0.0
2025-01-06 14:00:00,-0.0,5817.71,-0.0,2110.0,-0.0,2725.866,-0.0,687.87,2183.0,-0.0
2025-01-06 15:00:00,-0.0,5817.71,-0.0,2110.0,-0.0,2904.837,-0.0,-0.0,2183.0,-0.0
2025-01-06 16:00:00,-0.0,5817.71,-0.0,2110.0,-0.0,2904.837,-0.0,-0.0,2183.0,-0.0
2025-01-06 17:00:00,-0.0,5817.71,-0.0,2110.0,-0.0,2918.604,-0.0,-0.0,2183.0,-0.0
2025-01-06 18:00:00,-0.0,5817.71,-0.0,2110.0,-0.0,3083.808,-0.0,-0.0,2183.0,-0.0
2025-01-06 19:00:00,-0.0,5817.71,-0.0,2110.0,-0.0,3249.012,-0.0,-0.0,2183.0,-0.0
2025-01-06 20:00:00,-0.0,5817.71,-0.0,2110.0,-0.0,3538.119,-0.0,-0.0,2183.0,-0.0
2025-01-06 21:00:00,-0.0,5817.71,-0.0,2110.0,-0.0,3662.022,-0.0,-0.0,2183.0,-0.0
2025-01-06 22:00:00,-0.0,5817.71,-0.0,2110.0,-0.0,4116.333,-0.0,-0.0,2183.0,-0.0
2025-01-06 23:00:00,-0.0,5817.71,-0.0,2110.0,-0.0,4460.508,-0.0,-0.0,2183.0,-0.0
2025-01-07 00:00:00,-0.0,5817.71,-0.0,2110.0,-0.0,5121.324,-0.0,-0.0,2183.0,-0.0
2025-01-07 01:00:00,-0.0,-0.0,-0.0,2110.0,-0.0,5768.373,-0.0,-0.0,2183.0,-0.0
2025-01-07 02:00:00,-0.0,5817.71,-0.0,2110.0,-0.0,6442.956,-0.0,-0.0,2183.0,-0.0
2025-01-07 03:00:00,-0.0,5817.71,-0.0,2110.0,-0.0,6732.063,-0.0,-0.0,2183.0,-0.0
2025-01-07 04:00:00,-0.0,5817.71,-0.0,2110.0,-0.0,7158.84,-0.0,-0.0,2183.0,-0.0
2025-01-07 05:00:00,-0.0,5817.71,-0.0,2110.0,-0.0,7654.452,-0.0,-0.0,2183.0,-0.0
2025-01-07 06:00:00,-0.0,5817.71,-0.0,2110.0,-0.0,8039.928,-0.0,-0.0,2183.0,-0.0
2025-01-07 07:00:00,-0.0,5817.71,-0.0,2110.0,-0.0,8686.977,-0.0,-0.0,2183.0,-0.0
2025-01-07 08:00:00,-0.0,5817.71,-0.0,2110.0,-0.0,9678.201,-0.0,458.58,2183.0,-0.0
2025-01-07 09:00:00,-0.0,5817.71,-0.0,2110.0,-0.0,10476.687,-0.0,1054.734,2183.0,-0.0
2025-01-07 10:00:00,-0.0,5817.71,-0.0,2110.0,-0.0,11275.173,-0.0,1467.456,2183.0,-0.0
2025-01-07 11:00:00,-0.0,-0.0,-0.0,2110.0,-0.0,11688.183,-0.0,1627.959,2183.0,-0.0
2025-01-07 12:00:00,-0.0,-0.0,-0.0,2110.0,-0.0,11770.785,-0.0,1329.882,2183.0,-0.0
2025-01-07 13:00:00,-0.0,5817.71,-0.0,2110.0,-0.0,11591.814,-0.0,779.586,2183.0,-0.0
2025-01-07 14:00:00,-0.0,5817.71,-0.0,2110.0,-0.0,11027.367,-0.0,183.432,2183.0,-0.0
2025-01-07 15:00:00,-0.0,5817.71,-0.0,2110.0,-0.0,10573.056,-0.0,-0.0,2183.0,-0.0
2025-01-07 16:00:00,-0.0,5817.71,-0.0,2110.0,-0.0,10215.114,-0.0,-0.0,2183.0,-0.0
2025-01-07 17:00:00,-0.0,5817.71,-0.0,2110.0,-0.0,10407.852,-0.0,-0.0,2183.0,-0.0
2025-01-07 18:00:00,-0.0,5817.71,-0.0,2110.0,-0.0,10600.59,-0.0,-0.0,2183.0,-0.0
2025-01-07 19:00:00,-0.0,5817.71,-0.0,2110.0,-0.0,10710.726,-0.0,-0.0,2183.0,-0.0
2025-01-07 20:00:00,-0.0,5817.71,-0.0,2110.0,-0.0,10504.221,-0.0,-0.0,2183.0,-0.0
2025-01-07 21:00:00,-0.0,5817.71,-0.0,2110.0,-0.0,10380.318,-0.0,-0.0,2183.0,-0.0
2025-01-07 22:00:00,-0.0,5817.71,-0.0,2110.0,-0.0,10449.153,-0.0,-0.0,2183.0,-0.0
2025-01-07 23:00:00,-0.0,5817.71,-0.0,2110.0,-0.0,10160.046,-0.0,-0.0,2183.0,-0.0
2025-01-08 00:00:00,-0.0,5817.71,-0.0,2110.0,-0.0,9788.337,-0.0,-0.0,2183.0,-0.0
2025-01-08 01:00:00,-0.0,5817.71,-0.0,2110.0,-0.0,9568.065,-0.0,-0.0,2183.0,-0.0
2025-01-08 02:00:00,-0.0,5817.71,-0.0,2110.0,-0.0,9031.152,-0.0,-0.0,2183.0,-0.0
2025-01-08 03:00:00,-0.0,5817.71,-0.0,2110.0,-0.0,8150.064,-0.0,-0.0,2183.0,-0.0
2025-01-08 04:00:00,-0.0,5817.71,-0.0,2110.0,-0.0,7489.248,-0.0,-0.0,2183.0,-0.0
2025-01-08 05:00:00,-0.0,5817.71,-0.0,2110.0,-0.0,6979.869,-0.0,-0.0,2183.0,-0.0
2025-01-08 06:00:00,-0.0,5817.71,-0.0,2110.0,-0.0,6250.218,-0.0,-0.0,2183.0,-0.0
2025-01-08 07:00:00,-0.0,5817.71,-0.0,2110.0,-0.0,5148.858,-0.0,-0.0,2183.0,-0.0
2025-01-08 08:00:00,-0.0,5817.71,-0.0,2110.0,-0.0,4157.634,-0.0,1261.095,2183.0,-0.0
2025-01-08 09:00:00,-0.0,5817.71,-0.0,2110.0,-0.0,3290.313,-0.0,2384.616,2183.0,-0.0
2025-01-08 10:00:00,-0.0,5817.71,-0.0,2110.0,-0.0,2106.351,-0.0,3072.486,2183.0,-0.0
2025-01-08 11:00:00,-0.0,5817.71,-0.0,2110.0,-0.0,1831.011,-0.0,3095.415,2183.0,-0.0
2025-01-08 12:00:00,-0.0,5817.71,-0.0,2110.0,-0.0,1720.875,-0.0,2522.19,2183.0,-0.0
2025-01-08 13:00:00,-0.0,5817.71,-0.0,2110.0,-0.0,1679.574,-0.0,1627.959,2183.0,-0.0
2025-01-08 14:00:00,-0.0,5817.71,-0.0,2110.0,-0.0,2161.419,-0.0,550.296,2183.0,-0.0
2025-01-08 15:00:00,-0.0,5817.71,-0.0,2110.0,-0.0,2987.439,-0.0,-0.0,2183.0,-0.0
2025-01-08 16:00:00,-0.0,5817.71,-0.0,2110.0,-0.0,3964.896,-0.0,-0.0,2183.0,-0.0
2025-01-08 17:00:00,-0.0,5817.71,-0.0,2110.0,-0.0,4901.052,-0.0,-0.0,2183.0,-0.0
2025-01-08 18:00:00,-0.0,5817.71,-0.0,2110.0,-0.0,5795.907,-0.0,-0.0,2183.0,-0.0
2025-01-08 19:00:00,-0.0,5817.71,-0.0,2110.0,-0.0,6897.267,-0.0,-0.0,2183.0,-0.0
2025-01-08 20:00:00,-0.0,5817.71,-0.0,2110.0,-0.0,7943.559,-0.0,-0.0,2183.0,-0.0
2025-01-08 21:00:00,-0.0,5817.71,-0.0,2110.0,-0.0,8714.511,-0.0,-0.0,2183.0,-0.0
2025-01-08 22:00:00,-0.0,5817.71,-0.0,2110.0,-0.0,9347.793,-0.0,-0.0,2183.0,-0.0
2025-01-08 23:00:00,-0.0,5817.71,-0.0,2110.0,-0.0,10036.143,-0.0,-0.0,2183.0,-0.0
2025-01-09 00:00:00,-0.0,5817.71,-0.0,2110.0,-0.0,10504.221,-0.0,-0.0,2183.0,-0.0
2025-01-09 01:00:00,-0.0,5817.71,-0.0,2110.0,-0.0,10958.532,-0.0,-0.0,2183.0,-0.0
2025-01-09 02:00:00,-0.0,5817.71,-0.0,2110.0,-0.0,11192.571,-0.0,-0.0,2183.0,-0.0
2025-01-09 03:00:00,-0.0,5817.71,-0.0,2110.0,-0.0,11426.61,-0.0,-0.0,2183.0,-0.0
2025-01-09 04:00:00,-0.0,5817.71,-0.0,2110.0,-0.0,11522.979,-0.0,-0.0,2183.0,-0.0
2025-01-09 05:00:00,-0.0,5817.71,-0.0,2110.0,-0.0,11536.746,-0.0,-0.0,2183.0,-0.0
2025-01-09 06:00:00,-0.0,5817.71,-0.0,2110.0,-0.0,11440.377,-0.0,-0.0,2183.0,-0.0
2025-01-09 07:00:00,-0.0,5817.71,-0.0,2110.0,-0.0,11109.969,-0.0,-0.0,2183.0,-0.0
2025-01-09 08:00:00,-0.0,5817.71,-0.0,2110.0,-0.0,10683.192,-0.0,137.574,2183.0,-0.0
2025-01-09 09:00:00,-0.0,5817.71,-0.0,2110.0,-0.0,10297.716,-0.0,550.296,2183.0,-0.0
2025-01-09 10:00:00,-0.0,5817.71,-0.0,2110.0,-0.0,9457.929,-0.0,848.373,2183.0,-0.0
2025-01-09 11:00:00,-0.0,5817.71,-0.0,2110.0,-0.0,9237.657,-0.0,940.089,2183.0,-0.0
2025-01-09 12:00:00,-0.0,5817.71,-0.0,2110.0,-0.0,8907.249,-0.0,802.515,2183.0,-0.0
2025-01-09 13:00:00,-0.0,5817.71,-0.0,2110.0,-0.0,8260.2,-0.0,550.296,2183.0,-0.0
2025-01-09 14:00:00,-0.0,5817.71,-0.0,2110.0,-0.0,8026.161,-0.0,137.574,2183.0,-0.0
2025-01-09 15:00:00,-0.0,5817.71,-0.0,2110.0,-0.0,8039.928,-0.0,-0.0,2183.0,-0.0
2025-01-09 16:00:00,-0.0,5817.71,-0.0,2110.0,-0.0,8205.132,-0.0,-0.0,2183.0,-0.0
2025-01-09 17:00:00,-0.0,5817.71,-0.0,2110.0,-0.0,8714.511,-0.0,-0.0,2183.0,-0.0
2025-01-09 18:00:00,-0.0,5817.71,-0.0,2110.0,-0.0,9196.356,-0.0,-0.0,2183.0,-0.0
2025-01-09 19:00:00,-0.0,5817.71,-0.0,2110.0,-0.0,9416.628,-0.0,-0.0,2183.0,-0.0
2025-01-09 20:00:00,-0.0,5817.71,-0.0,2110.0,-0.0,9499.23,-0.0,-0.0,2183.0,-0.0
2025-01-09 21:00:00,-0.0,5817.71,-0.0,2110.0,-0.0,9457.929,-0.0,-0.0,2183.0,-0.0
2025-01-09 22:00:00,-0.0,5817.71,-0.0,2110.0,-0.0,9306.492,-0.0,-0.0,2183.0,-0.0
2025-01-09 23:00:00,-0.0,5817.71,-0.0,2110.0,-0.0,9444.162,-0.0,-0.0,2183.0,-0.0
2025-01-10 00:00:00,-0.0,5817.71,-0.0,2110.0,-0.0,9182.589,-0.0,-0.0,2183.0,-0.0
