date,ibe_hard-coal,ibe_gas,ibe_oil,ibe_other-non-renewables,ibe_wind_onshore,ibe_wind_offshore,ibe_solar_pv,ibe_other-renewables,ibe_uranium,ibe_failure
2033-01-01 00:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2033-01-01 01:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2033-01-01 02:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2033-01-01 03:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2033-01-01 04:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2033-01-01 05:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2033-01-01 06:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2033-01-01 07:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2033-01-01 08:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2033-01-01 09:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2033-01-01 10:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,757.4300000000003,-0.0,-0.0
2033-01-01 11:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1581.4300000000003,-0.0,-0.0
2033-01-01 12:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2718.4300000000003,-0.0,-0.0
2033-01-01 13:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2245.4300000000003,-0.0,-0.0
2033-01-01 14:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,694.4300000000003,-0.0,-0.0
2033-01-01 15:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2033-01-01 16:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,7.430000000000291,-0.0,-0.0
2033-01-01 17:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2449.4300000000003,-0.0,-0.0
2033-01-01 18:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,2257.2300000000005,-0.0,2892.2,-0.0,-0.0
2033-01-01 19:00:00,-0.0,-0.0,-0.0,-0.0,1135.8700000000003,2373.36,-0.0,2892.2,-0.0,-0.0
2033-01-01 20:00:00,-0.0,-0.0,-0.0,-0.0,1508.1500000000005,2335.08,-0.0,2892.2,-0.0,-0.0
2033-01-01 21:00:00,-0.0,-0.0,-0.0,-0.0,11.290000000000418,2315.94,-0.0,2892.2,-0.0,-0.0
2033-01-01 22:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,156.23000000000047,-0.0,2892.2,-0.0,-0.0
2033-01-01 23:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2174.4300000000003,-0.0,-0.0
2033-01-02 00:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2033-01-02 01:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2033-01-02 02:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2033-01-02 03:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2033-01-02 04:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2033-01-02 05:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2033-01-02 06:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2033-01-02 07:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2033-01-02 08:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,464.2300000000005,2892.2,-0.0,-0.0
2033-01-02 09:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,3605.2300000000005,2892.2,-0.0,-0.0
2033-01-02 10:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,5338.2300000000005,2892.2,-0.0,-0.0
2033-01-02 11:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,6092.2300000000005,2892.2,-0.0,-0.0
2033-01-02 12:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,6627.2300000000005,2892.2,-0.0,-0.0
2033-01-02 13:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,5566.2300000000005,2892.2,-0.0,-0.0
2033-01-02 14:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,3947.2300000000005,2892.2,-0.0,-0.0
2033-01-02 15:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,3040.2300000000005,2892.2,-0.0,-0.0
2033-01-02 16:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2906.2300000000005,2892.2,-0.0,-0.0
2033-01-02 17:00:00,-0.0,-0.0,-0.0,-0.0,1949.3889800000002,2057.55,187.29102,2892.2,-0.0,-0.0
2033-01-02 18:00:00,-0.0,-0.0,-0.0,-0.0,3832.8400000000006,2172.39,-0.0,2892.2,-0.0,-0.0
2033-01-02 19:00:00,-0.0,-0.0,-0.0,-0.0,4939.300000000001,2382.93,-0.0,2892.2,-0.0,-0.0
2033-01-02 20:00:00,-0.0,-0.0,-0.0,-0.0,4835.610000000001,2545.62,-0.0,2892.2,-0.0,-0.0
2033-01-02 21:00:00,-0.0,-0.0,-0.0,-0.0,2029.2000000000003,2670.03,-0.0,2892.2,-0.0,-0.0
2033-01-02 22:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,1656.2300000000005,-0.0,2892.2,-0.0,-0.0
2033-01-02 23:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,247.23000000000047,-0.0,2892.2,-0.0,-0.0
2033-01-03 00:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2033-01-03 01:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2033-01-03 02:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2033-01-03 03:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2033-01-03 04:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2033-01-03 05:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2033-01-03 06:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2033-01-03 07:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2033-01-03 08:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2107.4300000000003,-0.0,-0.0
2033-01-03 09:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2198.2300000000005,2892.2,-0.0,-0.0
2033-01-03 10:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,3721.2300000000005,2892.2,-0.0,-0.0
2033-01-03 11:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,4302.2300000000005,2892.2,-0.0,-0.0
2033-01-03 12:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,4747.2300000000005,2892.2,-0.0,-0.0
2033-01-03 13:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,3652.2300000000005,2892.2,-0.0,-0.0
2033-01-03 14:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2017.2300000000005,2892.2,-0.0,-0.0
2033-01-03 15:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1056.2300000000005,2892.2,-0.0,-0.0
2033-01-03 16:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,981.2300000000005,2892.2,-0.0,-0.0
2033-01-03 17:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,694.2563300000004,1591.97367,2892.2,-0.0,-0.0
2033-01-03 18:00:00,-0.0,-0.0,-0.0,-0.0,2173.7700000000004,2022.46,-0.0,2892.2,-0.0,-0.0
2033-01-03 19:00:00,-0.0,-0.0,-0.0,-0.0,3729.1000000000004,2000.13,-0.0,2892.2,-0.0,-0.0
2033-01-03 20:00:00,-0.0,-0.0,-0.0,-0.0,4050.8900000000003,1869.34,-0.0,2892.2,-0.0,-0.0
2033-01-03 21:00:00,-0.0,-0.0,-0.0,-0.0,1746.7700000000004,1703.46,-0.0,2892.2,-0.0,-0.0
2033-01-03 22:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,640.2300000000005,-0.0,2892.2,-0.0,-0.0
2033-01-03 23:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2307.4300000000003,-0.0,-0.0
2033-01-04 00:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2033-01-04 01:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2033-01-04 02:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2033-01-04 03:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2033-01-04 04:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2033-01-04 05:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2033-01-04 06:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2033-01-04 07:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2033-01-04 08:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2474.4300000000003,-0.0,-0.0
2033-01-04 09:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2481.2300000000005,2892.2,-0.0,-0.0
2033-01-04 10:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,3867.2300000000005,2892.2,-0.0,-0.0
2033-01-04 11:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,4325.2300000000005,2892.2,-0.0,-0.0
2033-01-04 12:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,4780.2300000000005,2892.2,-0.0,-0.0
2033-01-04 13:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,3706.2300000000005,2892.2,-0.0,-0.0
2033-01-04 14:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2094.2300000000005,2892.2,-0.0,-0.0
2033-01-04 15:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1142.2300000000005,2892.2,-0.0,-0.0
2033-01-04 16:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1081.2300000000005,2892.2,-0.0,-0.0
2033-01-04 17:00:00,-0.0,-0.0,-0.0,-0.0,1024.2593900000006,551.87,1030.10061,2892.2,-0.0,-0.0
2033-01-04 18:00:00,-0.0,-0.0,-0.0,-0.0,4231.56,615.67,-0.0,2892.2,-0.0,-0.0
2033-01-04 19:00:00,-0.0,-0.0,-0.0,-0.0,5844.09,657.14,-0.0,2892.2,-0.0,-0.0
2033-01-04 20:00:00,-0.0,-0.0,-0.0,-0.0,5950.290000000001,720.94,-0.0,2892.2,-0.0,-0.0
2033-01-04 21:00:00,-0.0,-0.0,-0.0,-0.0,3435.8300000000004,829.4,-0.0,2892.2,-0.0,-0.0
2033-01-04 22:00:00,-0.0,-0.0,-0.0,-0.0,441.6700000000005,1033.56,-0.0,2892.2,-0.0,-0.0
2033-01-04 23:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,189.23000000000047,-0.0,2892.2,-0.0,-0.0
2033-01-05 00:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,230.4300000000003,-0.0,-0.0
2033-01-05 01:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2033-01-05 02:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2033-01-05 03:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2033-01-05 04:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2033-01-05 05:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2033-01-05 06:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2033-01-05 07:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2033-01-05 08:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,448.2300000000005,2892.2,-0.0,-0.0
2033-01-05 09:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,3544.2300000000005,2892.2,-0.0,-0.0
2033-01-05 10:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,5220.2300000000005,2892.2,-0.0,-0.0
2033-01-05 11:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,5909.2300000000005,2892.2,-0.0,-0.0
2033-01-05 12:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,6571.2300000000005,2892.2,-0.0,-0.0
2033-01-05 13:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,5684.2300000000005,2892.2,-0.0,-0.0
2033-01-05 14:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,4185.2300000000005,2892.2,-0.0,-0.0
2033-01-05 15:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,3241.2300000000005,2892.2,-0.0,-0.0
2033-01-05 16:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,87.92817000000059,3090.30183,2892.2,-0.0,-0.0
2033-01-05 17:00:00,-0.0,-0.0,-0.0,-0.0,2704.6000000000004,2159.63,-0.0,2892.2,-0.0,-0.0
2033-01-05 18:00:00,-0.0,-0.0,-0.0,-0.0,4813.56,2210.67,-0.0,2892.2,-0.0,-0.0
2033-01-05 19:00:00,-0.0,-0.0,-0.0,-0.0,6062.57,2277.66,-0.0,2892.2,-0.0,-0.0
2033-01-05 20:00:00,-0.0,-0.0,-0.0,-0.0,6024.58,2344.65,-0.0,2892.2,-0.0,-0.0
2033-01-05 21:00:00,-0.0,-0.0,-0.0,-0.0,3528.0600000000004,2370.17,-0.0,2892.2,-0.0,-0.0
2033-01-05 22:00:00,-0.0,-0.0,-0.0,-0.0,386.6600000000003,2561.57,-0.0,2892.2,-0.0,-0.0
2033-01-05 23:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,1493.2300000000005,-0.0,2892.2,-0.0,-0.0
2033-01-06 00:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,189.4300000000003,-0.0,-0.0
2033-01-06 01:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2033-01-06 02:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2033-01-06 03:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2033-01-06 04:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2033-01-06 05:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2033-01-06 06:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2033-01-06 07:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2033-01-06 08:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2033-01-06 09:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1611.4300000000003,-0.0,-0.0
2033-01-06 10:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,811.2300000000005,2892.2,-0.0,-0.0
2033-01-06 11:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1678.2300000000005,2892.2,-0.0,-0.0
2033-01-06 12:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2818.2300000000005,2892.2,-0.0,-0.0
2033-01-06 13:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2241.2300000000005,2892.2,-0.0,-0.0
2033-01-06 14:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,486.2300000000005,2892.2,-0.0,-0.0
2033-01-06 15:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2180.4300000000003,-0.0,-0.0
2033-01-06 16:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2395.4300000000003,-0.0,-0.0
2033-01-06 17:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2109.2300000000005,2892.2,-0.0,-0.0
2033-01-06 18:00:00,-0.0,-0.0,-0.0,-0.0,3967.2300000000005,1276.0,-0.0,2892.2,-0.0,-0.0
2033-01-06 19:00:00,-0.0,-0.0,-0.0,-0.0,5671.85,1282.38,-0.0,2892.2,-0.0,-0.0
2033-01-06 20:00:00,-0.0,-0.0,-0.0,-0.0,5883.75,1569.48,-0.0,2892.2,-0.0,-0.0
2033-01-06 21:00:00,-0.0,-0.0,-0.0,-0.0,3658.0800000000004,2185.15,-0.0,2892.2,-0.0,-0.0
2033-01-06 22:00:00,-0.0,-0.0,-0.0,-0.0,568.4300000000003,2615.8,-0.0,2892.2,-0.0,-0.0
2033-01-06 23:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,1218.2300000000005,-0.0,2892.2,-0.0,-0.0
2033-01-07 00:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1101.4300000000003,-0.0,-0.0
2033-01-07 01:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2033-01-07 02:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2033-01-07 03:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2033-01-07 04:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2033-01-07 05:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2033-01-07 06:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2033-01-07 07:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2033-01-07 08:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2264.4300000000003,-0.0,-0.0
2033-01-07 09:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2659.2300000000005,2892.2,-0.0,-0.0
2033-01-07 10:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,4643.2300000000005,2892.2,-0.0,-0.0
2033-01-07 11:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,5569.2300000000005,2892.2,-0.0,-0.0
2033-01-07 12:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,6472.2300000000005,2892.2,-0.0,-0.0
2033-01-07 13:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,5531.2300000000005,2892.2,-0.0,-0.0
2033-01-07 14:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,3789.2300000000005,2892.2,-0.0,-0.0
2033-01-07 15:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2803.2300000000005,2892.2,-0.0,-0.0
2033-01-07 16:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2825.2300000000005,2892.2,-0.0,-0.0
2033-01-07 17:00:00,-0.0,-0.0,-0.0,-0.0,2012.7524500000009,2153.25,468.22755,2892.2,-0.0,-0.0
2033-01-07 18:00:00,-0.0,-0.0,-0.0,-0.0,4970.860000000001,1987.37,-0.0,2892.2,-0.0,-0.0
2033-01-07 19:00:00,-0.0,-0.0,-0.0,-0.0,6397.28,1929.95,-0.0,2892.2,-0.0,-0.0
2033-01-07 20:00:00,-0.0,-0.0,-0.0,-0.0,6342.53,2009.7,-0.0,2892.2,-0.0,-0.0
2033-01-07 21:00:00,-0.0,-0.0,-0.0,-0.0,3965.3000000000006,2063.93,-0.0,2892.2,-0.0,-0.0
2033-01-07 22:00:00,-0.0,-0.0,-0.0,-0.0,884.7700000000004,2341.46,-0.0,2892.2,-0.0,-0.0
2033-01-07 23:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,1550.2300000000005,-0.0,2892.2,-0.0,-0.0
2033-01-08 00:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,459.2300000000005,-0.0,2892.2,-0.0,-0.0
2033-01-08 01:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1563.4300000000003,-0.0,-0.0
2033-01-08 02:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,75.43000000000029,-0.0,-0.0
2033-01-08 03:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2033-01-08 04:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2033-01-08 05:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2032.4300000000003,-0.0,-0.0
2033-01-08 06:00:00,-0.0,-0.0,-0.0,-0.0,1545.0200000000004,2102.21,-0.0,2892.2,-0.0,-0.0
2033-01-08 07:00:00,-0.0,-0.0,-0.0,-0.0,6516.44,2044.79,-0.0,2892.2,-0.0,-0.0
2033-01-08 08:00:00,-0.0,-0.0,-0.0,-0.0,8991.15837,2143.68,1217.39163,2892.2,-0.0,-0.0
2033-01-08 09:00:00,-0.0,-0.0,-0.0,-0.0,1149.0877799999994,2172.39,11424.75222,2892.2,-0.0,-0.0
2033-01-08 10:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,15717.23,2892.2,-0.0,-0.0
2033-01-08 11:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,15937.23,2892.2,-0.0,-0.0
2033-01-08 12:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,15874.23,2892.2,-0.0,-0.0
2033-01-08 13:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,14210.23,2892.2,-0.0,-0.0
2033-01-08 14:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,12459.23,2892.2,-0.0,-0.0
2033-01-08 15:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,11675.23,2892.2,-0.0,-0.0
2033-01-08 16:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,11769.23,2892.2,-0.0,-0.0
2033-01-08 17:00:00,-0.0,-0.0,-0.0,-0.0,9229.783269999998,2360.6,2153.84673,2892.2,-0.0,-0.0
2033-01-08 18:00:00,-0.0,-0.0,-0.0,-0.0,14440.92,2389.31,-0.0,2892.2,-0.0,-0.0
2033-01-08 19:00:00,-0.0,-0.0,-0.0,-0.0,16422.059999999998,2370.17,-0.0,2892.2,-0.0,-0.0
2033-01-08 20:00:00,-0.0,-0.0,-0.0,-0.0,15555.72,2325.51,-0.0,2892.2,-0.0,-0.0
2033-01-08 21:00:00,-0.0,-0.0,-0.0,-0.0,11246.57,2277.66,-0.0,2892.2,-0.0,-0.0
2033-01-08 22:00:00,-0.0,-0.0,-0.0,-0.0,6644.82,2357.41,-0.0,2892.2,-0.0,-0.0
2033-01-08 23:00:00,-0.0,-0.0,-0.0,-0.0,4173.530000000001,2328.7,-0.0,2892.2,-0.0,-0.0
2033-01-09 00:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,851.2300000000005,-0.0,2892.2,-0.0,-0.0
2033-01-09 01:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1700.4300000000003,-0.0,-0.0
2033-01-09 02:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,87.43000000000029,-0.0,-0.0
2033-01-09 03:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2033-01-09 04:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2033-01-09 05:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2151.4300000000003,-0.0,-0.0
2033-01-09 06:00:00,-0.0,-0.0,-0.0,-0.0,1595.5600000000004,2210.67,-0.0,2892.2,-0.0,-0.0
2033-01-09 07:00:00,-0.0,-0.0,-0.0,-0.0,6527.83,2424.4,-0.0,2892.2,-0.0,-0.0
2033-01-09 08:00:00,-0.0,-0.0,-0.0,-0.0,9603.079389999999,2536.05,1030.10061,2892.2,-0.0,-0.0
2033-01-09 09:00:00,-0.0,-0.0,-0.0,-0.0,11384.36558705632,2548.81,9832.77855,2892.2,-0.0,-0.0
2033-01-09 10:00:00,-0.0,-0.0,-0.0,-0.0,21591.999,2548.81,19103.68404,2892.2,-0.0,-0.0
2033-01-09 11:00:00,-0.0,-0.0,-0.0,-0.0,25127.531,2507.34,24160.54158,2892.2,-0.0,-0.0
2033-01-09 12:00:00,-0.0,-0.0,-0.0,-0.0,29736.3495,2472.25,26876.26137,2892.2,-0.0,-0.0
2033-01-09 13:00:00,-0.0,-0.0,-0.0,-0.0,34345.168,2494.58,27719.07096,2892.2,-0.0,-0.0
2033-01-09 14:00:00,-0.0,-0.0,-0.0,-0.0,40090.4075,2504.15,25003.35117,2892.2,-0.0,-0.0
2033-01-09 15:00:00,-0.0,-0.0,-0.0,-0.0,43183.998,2494.58,20040.13914,2892.2,-0.0,-0.0
2033-01-09 16:00:00,-0.0,-0.0,-0.0,-0.0,44194.15,2485.01,12454.85283,2892.2,-0.0,-0.0
2033-01-09 17:00:00,-0.0,-0.0,-0.0,-0.0,45014.8985,2478.63,3183.94734,2892.2,-0.0,-0.0
2033-01-09 18:00:00,-0.0,-0.0,-0.0,-0.0,44888.6295,2488.2,-0.0,2892.2,-0.0,-0.0
2033-01-09 19:00:00,-0.0,-0.0,-0.0,-0.0,44636.0915,2513.72,-0.0,2892.2,-0.0,-0.0
2033-01-09 20:00:00,-0.0,-0.0,-0.0,-0.0,44951.764,2548.81,-0.0,2892.2,-0.0,-0.0
