date,ibe_hard-coal,ibe_gas,ibe_oil,ibe_other-non-renewables,ibe_wind-on-shore,ibe_wind-off-shore,ibe_solar-pv,ibe_solar_thermal,ibe_other-renewables,ibe_nuclear,ibe_flex-demand,ibe_failure
2025-01-01 00:00:00,-0.0,-0.0,-0.0,-0.0,26090.19009,41.8,-0.0,-0.0,2033.4,-0.0,-0.0,-0.0
2025-01-01 01:00:00,-0.0,-0.0,-0.0,-0.0,26378.7072,41.8,-0.0,-0.0,2033.4,-0.0,-0.0,-0.0
2025-01-01 02:00:00,-0.0,-0.0,-0.0,-0.0,26007.75663,41.8,-0.0,-0.0,2033.4,-0.0,-0.0,-0.0
2025-01-01 03:00:00,-0.0,-0.0,-0.0,-0.0,25018.55511,41.8,-0.0,-0.0,2033.4,-0.0,-0.0,-0.0
2025-01-01 04:00:00,-0.0,-0.0,-0.0,-0.0,24317.8707,41.8,-0.0,-0.0,2033.4,-0.0,-0.0,-0.0
2025-01-01 05:00:00,-0.0,-0.0,-0.0,-0.0,23658.40302,41.8,-0.0,-0.0,2033.4,-0.0,-0.0,-0.0
2025-01-01 06:00:00,-0.0,-0.0,-0.0,-0.0,23369.88591,41.8,-0.0,-0.0,2033.4,-0.0,-0.0,-0.0
2025-01-01 07:00:00,-0.0,-0.0,-0.0,-0.0,23122.58553,41.712,-0.0,-0.0,2033.4,-0.0,-0.0,-0.0
2025-01-01 08:00:00,-0.0,-0.0,-0.0,-0.0,22834.06842,41.8,803.5416,47.29,2033.4,-0.0,-0.0,-0.0
2025-01-01 09:00:00,-0.0,-0.0,-0.0,-0.0,22751.63496,41.8,3897.17676,229.3565,2033.4,-0.0,-0.0,-0.0
2025-01-01 10:00:00,-0.0,-0.0,-0.0,-0.0,21556.34979,41.8,7272.05148,427.9745,2033.4,-0.0,-0.0,-0.0
2025-01-01 11:00:00,-0.0,-0.0,-0.0,-0.0,22463.11785,41.8,9682.67628,569.8445,2033.4,-0.0,-0.0,-0.0
2025-01-01 12:00:00,-0.0,-0.0,-0.0,-0.0,23740.83648,41.8,10807.63452,636.0505,2033.4,-0.0,-0.0,-0.0
2025-01-01 13:00:00,-0.0,-0.0,-0.0,-0.0,24523.95435,41.8,10204.97832,600.583,2033.4,-0.0,-0.0,-0.0
2025-01-01 14:00:00,-0.0,-0.0,-0.0,-0.0,24317.8707,41.8,8115.77016,477.629,2033.4,-0.0,-0.0,-0.0
2025-01-01 15:00:00,-0.0,-0.0,-0.0,-0.0,24812.47146,41.8,5343.55164,314.4785,2033.4,-0.0,-0.0,-0.0
2025-01-01 16:00:00,-0.0,-0.0,-0.0,-0.0,24894.90492,41.8,2410.6248,141.87,2033.4,-0.0,-0.0,-0.0
2025-01-01 17:00:00,-0.0,-0.0,-0.0,-0.0,24812.47146,41.8,120.53124,7.0935,2033.4,-0.0,-0.0,-0.0
2025-01-01 18:00:00,-0.0,-0.0,-0.0,-0.0,25348.28895,41.8,-0.0,-0.0,2033.4,-0.0,-0.0,-0.0
2025-01-01 19:00:00,-0.0,-0.0,-0.0,-0.0,25925.32317,41.8,-0.0,-0.0,2033.4,-0.0,-0.0,-0.0
2025-01-01 20:00:00,-0.0,-0.0,-0.0,-0.0,26213.84028,41.8,-0.0,-0.0,2033.4,-0.0,-0.0,-0.0
2025-01-01 21:00:00,-0.0,-0.0,-0.0,-0.0,26461.14066,41.8,-0.0,-0.0,2033.4,-0.0,-0.0,-0.0
2025-01-01 22:00:00,-0.0,-0.0,-0.0,-0.0,26790.8745,41.8,-0.0,-0.0,2033.4,-0.0,-0.0,-0.0
2025-01-01 23:00:00,-0.0,-0.0,-0.0,-0.0,26914.52469,41.8,-0.0,-0.0,2033.4,-0.0,-0.0,-0.0
2025-01-02 00:00:00,-0.0,-0.0,-0.0,-0.0,27161.82507,41.8,-0.0,-0.0,2033.4,-0.0,-0.0,-0.0
2025-01-02 01:00:00,-0.0,-0.0,-0.0,-0.0,27491.55891,41.8,-0.0,-0.0,2033.4,-0.0,-0.0,-0.0
2025-01-02 02:00:00,-0.0,-0.0,-0.0,-0.0,27367.90872,41.8,-0.0,-0.0,2033.4,-0.0,-0.0,-0.0
2025-01-02 03:00:00,-0.0,-0.0,-0.0,-0.0,27903.72621,41.8,-0.0,-0.0,2033.4,-0.0,-0.0,-0.0
2025-01-02 04:00:00,-0.0,-0.0,-0.0,-0.0,28439.5437,41.8,-0.0,-0.0,2033.4,-0.0,-0.0,-0.0
2025-01-02 05:00:00,-0.0,-0.0,-0.0,-0.0,28934.14446,41.8,-0.0,-0.0,2033.4,-0.0,-0.0,-0.0
2025-01-02 06:00:00,-0.0,-0.0,-0.0,-0.0,29387.52849,41.712,-0.0,-0.0,2033.4,-0.0,-0.0,-0.0
2025-01-02 07:00:00,-0.0,-0.0,-0.0,-0.0,29676.0456,39.336,-0.0,-0.0,2033.4,-0.0,-0.0,-0.0
2025-01-02 08:00:00,-0.0,-0.0,-0.0,-0.0,29840.91252,32.824,723.18744,42.561,2033.4,-0.0,-0.0,-0.0
2025-01-02 09:00:00,-0.0,-0.0,-0.0,-0.0,29222.66157,27.896,3093.63516,182.0665,2033.4,-0.0,-0.0,-0.0
2025-01-02 10:00:00,-0.0,-0.0,-0.0,-0.0,27615.2091,16.808,6106.91616,359.404,2033.4,-0.0,-0.0,-0.0
2025-01-02 11:00:00,-0.0,-0.0,-0.0,-0.0,27780.07602,17.248,8638.0722,508.3675,2033.4,-0.0,-0.0,-0.0
2025-01-02 12:00:00,-0.0,-0.0,-0.0,-0.0,28398.32697,22.176,9321.08256,548.564,2033.4,-0.0,-0.0,-0.0
2025-01-02 13:00:00,-0.0,-0.0,-0.0,-0.0,27821.29275,22.792,8638.0722,508.3675,2033.4,-0.0,-0.0,-0.0
2025-01-02 14:00:00,-0.0,-0.0,-0.0,-0.0,25018.55511,24.904,7231.8744,425.61,2033.4,-0.0,-0.0,-0.0
2025-01-02 15:00:00,-0.0,-0.0,-0.0,-0.0,23411.10264,24.376,5142.66624,302.656,2033.4,-0.0,-0.0,-0.0
2025-01-02 16:00:00,-0.0,-0.0,-0.0,-0.0,22710.41823,23.936,2410.6248,141.87,2033.4,-0.0,-0.0,-0.0
2025-01-02 17:00:00,-0.0,-0.0,-0.0,-0.0,21679.99998,28.952,80.35416,4.729,2033.4,-0.0,-0.0,-0.0
2025-01-02 18:00:00,-0.0,-0.0,-0.0,-0.0,21927.30036,32.12,-0.0,-0.0,2033.4,-0.0,-0.0,-0.0
2025-01-02 19:00:00,-0.0,-0.0,-0.0,-0.0,24111.78705,37.224,-0.0,-0.0,2033.4,-0.0,-0.0,-0.0
2025-01-02 20:00:00,-0.0,-0.0,-0.0,-0.0,27532.77564,40.216,-0.0,-0.0,2033.4,-0.0,-0.0,-0.0
2025-01-02 21:00:00,-0.0,-0.0,-0.0,-0.0,28645.62735,41.536,-0.0,-0.0,2033.4,-0.0,-0.0,-0.0
2025-01-02 22:00:00,-0.0,-0.0,-0.0,-0.0,29758.47906,41.8,-0.0,-0.0,2033.4,-0.0,-0.0,-0.0
2025-01-02 23:00:00,-0.0,-0.0,-0.0,-0.0,29799.69579,41.8,-0.0,-0.0,2033.4,-0.0,-0.0,-0.0
2025-01-03 00:00:00,-0.0,-0.0,-0.0,-0.0,30005.77944,41.8,-0.0,-0.0,2033.4,-0.0,-0.0,-0.0
2025-01-03 01:00:00,-0.0,-0.0,-0.0,-0.0,30253.07982,41.8,-0.0,-0.0,2033.4,-0.0,-0.0,-0.0
2025-01-03 02:00:00,-0.0,-0.0,-0.0,-0.0,30253.07982,41.8,-0.0,-0.0,2033.4,-0.0,-0.0,-0.0
2025-01-03 03:00:00,-0.0,-0.0,-0.0,-0.0,29923.34598,41.8,-0.0,-0.0,2033.4,-0.0,-0.0,-0.0
2025-01-03 04:00:00,-0.0,-0.0,-0.0,-0.0,29552.39541,41.8,-0.0,-0.0,2033.4,-0.0,-0.0,-0.0
2025-01-03 05:00:00,-0.0,-0.0,-0.0,-0.0,28934.14446,41.8,-0.0,-0.0,2033.4,-0.0,-0.0,-0.0
2025-01-03 06:00:00,-0.0,-0.0,-0.0,-0.0,28233.46005,41.8,-0.0,-0.0,2033.4,-0.0,-0.0,-0.0
2025-01-03 07:00:00,-0.0,-0.0,-0.0,-0.0,27491.55891,41.712,-0.0,-0.0,2033.4,-0.0,-0.0,-0.0
2025-01-03 08:00:00,-0.0,-0.0,-0.0,-0.0,27038.17488,40.216,361.59372,21.2805,2033.4,-0.0,-0.0,-0.0
2025-01-03 09:00:00,-0.0,-0.0,-0.0,-0.0,26048.97336,37.4,3334.69764,196.2535,2033.4,-0.0,-0.0,-0.0
2025-01-03 10:00:00,-0.0,-0.0,-0.0,-0.0,24317.8707,35.112,6870.28068,404.3295,2033.4,-0.0,-0.0,-0.0
2025-01-03 11:00:00,-0.0,-0.0,-0.0,-0.0,25595.58933,31.504,10044.27,591.125,2033.4,-0.0,-0.0,-0.0
2025-01-03 12:00:00,-0.0,-0.0,-0.0,-0.0,26213.84028,27.456,11691.53028,688.0695,2033.4,-0.0,-0.0,-0.0
2025-01-03 13:00:00,-0.0,-0.0,-0.0,-0.0,25801.67298,27.104,11691.53028,688.0695,2033.4,-0.0,-0.0,-0.0
2025-01-03 14:00:00,-0.0,-0.0,-0.0,-0.0,25760.45625,30.448,11289.75948,664.4245,2033.4,-0.0,-0.0,-0.0
2025-01-03 15:00:00,-0.0,-0.0,-0.0,-0.0,24482.73762,27.544,9441.6138,555.6575,2033.4,-0.0,-0.0,-0.0
2025-01-03 16:00:00,-0.0,-0.0,-0.0,-0.0,23782.05321,27.28,5303.37456,312.114,2033.4,-0.0,-0.0,-0.0
2025-01-03 17:00:00,-0.0,-0.0,-0.0,-0.0,21762.43344,28.072,683.01036,40.1965,2033.4,-0.0,-0.0,-0.0
2025-01-03 18:00:00,-0.0,-0.0,-0.0,-0.0,20690.79846,28.952,-0.0,-0.0,2033.4,-0.0,-0.0,-0.0
2025-01-03 19:00:00,-0.0,-0.0,-0.0,-0.0,20196.1977,27.984,-0.0,-0.0,2033.4,-0.0,-0.0,-0.0
2025-01-03 20:00:00,-0.0,-0.0,-0.0,-0.0,19907.68059,24.904,-0.0,-0.0,2033.4,-0.0,-0.0,-0.0
2025-01-03 21:00:00,-0.0,-0.0,-0.0,-0.0,18959.6958,20.592,-0.0,-0.0,2033.4,-0.0,-0.0,-0.0
2025-01-03 22:00:00,-0.0,-0.0,-0.0,-0.0,17558.32698,18.216,-0.0,-0.0,2033.4,-0.0,-0.0,-0.0
2025-01-03 23:00:00,-0.0,-0.0,-0.0,-0.0,17970.49428,16.984,-0.0,-0.0,2033.4,-0.0,-0.0,-0.0
2025-01-04 00:00:00,-0.0,-0.0,-0.0,-0.0,16733.99238,15.224,-0.0,-0.0,2033.4,-0.0,-0.0,-0.0
2025-01-04 01:00:00,-0.0,-0.0,-0.0,-0.0,16321.82508,13.464,-0.0,-0.0,2033.4,-0.0,-0.0,-0.0
2025-01-04 02:00:00,-0.0,-0.0,-0.0,-0.0,15291.40683,10.824,-0.0,-0.0,2033.4,-0.0,-0.0,-0.0
2025-01-04 03:00:00,-0.0,-0.0,-0.0,-0.0,14054.90493,8.536,-0.0,-0.0,2033.4,-0.0,-0.0,-0.0
2025-01-04 04:00:00,-0.0,-0.0,-0.0,-0.0,13848.82128,7.48,-0.0,-0.0,2033.4,-0.0,-0.0,-0.0
2025-01-04 05:00:00,-0.0,-0.0,-0.0,-0.0,13395.43725,5.808,-0.0,-0.0,2033.4,-0.0,-0.0,-0.0
2025-01-04 06:00:00,-0.0,-0.0,-0.0,-0.0,11746.76805,4.664,-0.0,-0.0,2033.4,-0.0,-0.0,-0.0
2025-01-04 07:00:00,-0.0,-0.0,-0.0,-0.0,10510.26615,4.4,-0.0,-0.0,2033.4,-0.0,-0.0,-0.0
2025-01-04 08:00:00,-0.0,-0.0,-0.0,-0.0,9892.0152,3.344,321.41664,18.916,2033.4,-0.0,-0.0,-0.0
2025-01-04 09:00:00,-0.0,-0.0,-0.0,-0.0,10139.31558,1.76,3334.69764,196.2535,2033.4,-0.0,-0.0,-0.0
2025-01-04 10:00:00,-0.0,-0.0,-0.0,-0.0,8202.12927,1.408,7513.11396,442.1615,2033.4,-0.0,-0.0,-0.0
2025-01-04 11:00:00,-0.0,-0.0,-0.0,-0.0,9479.8479,1.232,11731.70736,690.434,2033.4,-0.0,-0.0,-0.0
2025-01-04 12:00:00,-0.0,-0.0,-0.0,-0.0,11375.81748,1.056,14584.28004,858.3135,2033.4,-0.0,-0.0,-0.0
2025-01-04 13:00:00,-0.0,-0.0,-0.0,-0.0,11911.63497,0.616,14664.6342,863.0425,2033.4,-0.0,-0.0,-0.0
2025-01-04 14:00:00,-0.0,-0.0,-0.0,-0.0,11540.6844,0.264,13338.79056,785.014,2033.4,-0.0,-0.0,-0.0
2025-01-04 15:00:00,-0.0,-0.0,-0.0,-0.0,9974.44866,-0.0,10164.80124,598.2185,2033.4,-0.0,-0.0,-0.0
2025-01-04 16:00:00,-0.0,-0.0,-0.0,-0.0,7831.1787,-0.0,4861.42668,286.1045,2033.4,-0.0,-0.0,-0.0
2025-01-04 17:00:00,-0.0,505.39928000000054,-0.0,-0.0,6512.24334,-0.0,441.94788,26.0095,2033.4,-0.0,-0.0,-0.0
2025-01-04 18:00:00,-0.0,3527.2578000007607,-0.0,-0.0,5770.3422,-0.0,-0.0,-0.0,2033.4,-0.0,-0.0,-0.0
2025-01-04 19:00:00,-0.0,5665.459290000001,-0.0,-0.0,5234.52471,0.616,-0.0,-0.0,2033.4,-0.0,-0.0,-0.0
2025-01-04 20:00:00,-0.0,6396.697130000001,-0.0,-0.0,4904.79087,2.112,-0.0,-0.0,2033.4,-0.0,-0.0,-0.0
2025-01-04 21:00:00,-0.0,4913.713860000001,-0.0,-0.0,4863.57414,4.312,-0.0,-0.0,2033.4,-0.0,-0.0,-0.0
2025-01-04 22:00:00,-0.0,1184.28834,-0.0,-0.0,5852.77566,8.536,-0.0,-0.0,2033.4,-0.0,-0.0,-0.0
2025-01-04 23:00:00,-0.0,-0.0,-0.0,-0.0,5770.3422,12.848,-0.0,-0.0,2033.4,-0.0,-0.0,-0.0
2025-01-05 00:00:00,-0.0,-0.0,-0.0,-0.0,5440.60836,17.16,-0.0,-0.0,2033.4,-0.0,-0.0,-0.0
2025-01-05 01:00:00,-0.0,-0.0,-0.0,-0.0,5564.25855,25.784,-0.0,-0.0,2033.4,-0.0,-0.0,-0.0
2025-01-05 02:00:00,-0.0,-0.0,-0.0,-0.0,5564.25855,33.0,-0.0,-0.0,2033.4,-0.0,-0.0,-0.0
2025-01-05 03:00:00,-0.0,-0.0,-0.0,-0.0,6388.59315,37.576,-0.0,-0.0,2033.4,-0.0,-0.0,-0.0
2025-01-05 04:00:00,-0.0,-0.0,-0.0,-0.0,7171.71102,40.392,-0.0,-0.0,2033.4,-0.0,-0.0,-0.0
2025-01-05 05:00:00,-0.0,-0.0,-0.0,-0.0,8366.99619,41.8,-0.0,-0.0,2033.4,-0.0,-0.0,-0.0
2025-01-05 06:00:00,-0.0,-0.0,-0.0,-0.0,9768.36501,41.8,-0.0,-0.0,2033.4,-0.0,-0.0,-0.0
2025-01-05 07:00:00,-0.0,-0.0,-0.0,-0.0,11581.90113,41.8,-0.0,-0.0,2033.4,-0.0,-0.0,-0.0
2025-01-05 08:00:00,-0.0,-0.0,-0.0,-0.0,13230.57033,41.8,401.7708,23.645,2033.4,-0.0,-0.0,-0.0
2025-01-05 09:00:00,-0.0,-0.0,-0.0,-0.0,15291.40683,41.8,3254.34348,191.5245,2033.4,-0.0,-0.0,-0.0
2025-01-05 10:00:00,-0.0,-0.0,-0.0,-0.0,18794.82888,41.8,6267.62448,368.862,2033.4,-0.0,-0.0,-0.0
2025-01-05 11:00:00,-0.0,-0.0,-0.0,-0.0,21762.43344,41.8,7834.5306,461.0775,2033.4,-0.0,-0.0,-0.0
2025-01-05 12:00:00,-0.0,-0.0,-0.0,-0.0,23699.61975,41.8,8758.60344,515.461,2033.4,-0.0,-0.0,-0.0
2025-01-05 13:00:00,-0.0,-0.0,-0.0,-0.0,26255.05701,41.712,8115.77016,477.629,2033.4,-0.0,-0.0,-0.0
2025-01-05 14:00:00,-0.0,-0.0,-0.0,-0.0,26584.79085,41.8,5624.7912,331.03,2033.4,-0.0,-0.0,-0.0
2025-01-05 15:00:00,-0.0,-0.0,-0.0,-0.0,26419.92393,41.712,3173.98932,186.7955,2033.4,-0.0,-0.0,-0.0
2025-01-05 16:00:00,-0.0,-0.0,-0.0,-0.0,26873.30796,40.92,1285.66656,75.664,2033.4,-0.0,-0.0,-0.0
2025-01-05 17:00:00,-0.0,-0.0,-0.0,-0.0,26172.62355,40.832,-0.0,-0.0,2033.4,-0.0,-0.0,-0.0
2025-01-05 18:00:00,-0.0,-0.0,-0.0,-0.0,26172.62355,41.448,-0.0,-0.0,2033.4,-0.0,-0.0,-0.0
2025-01-05 19:00:00,-0.0,-0.0,-0.0,-0.0,26090.19009,41.184,-0.0,-0.0,2033.4,-0.0,-0.0,-0.0
2025-01-05 20:00:00,-0.0,-0.0,-0.0,-0.0,26131.40682,41.184,-0.0,-0.0,2033.4,-0.0,-0.0,-0.0
2025-01-05 21:00:00,-0.0,-0.0,-0.0,-0.0,25430.72241,40.744,-0.0,-0.0,2033.4,-0.0,-0.0,-0.0
2025-01-05 22:00:00,-0.0,-0.0,-0.0,-0.0,27038.17488,41.8,-0.0,-0.0,2033.4,-0.0,-0.0,-0.0
2025-01-05 23:00:00,-0.0,-0.0,-0.0,-0.0,26296.27374,41.448,-0.0,-0.0,2033.4,-0.0,-0.0,-0.0
2025-01-06 00:00:00,-0.0,-0.0,-0.0,-0.0,25595.58933,41.36,-0.0,-0.0,2033.4,-0.0,-0.0,-0.0
2025-01-06 01:00:00,-0.0,-0.0,-0.0,-0.0,24730.038,39.952,-0.0,-0.0,2033.4,-0.0,-0.0,-0.0
2025-01-06 02:00:00,-0.0,-0.0,-0.0,-0.0,23040.15207,36.784,-0.0,-0.0,2033.4,-0.0,-0.0,-0.0
2025-01-06 03:00:00,-0.0,-0.0,-0.0,-0.0,22298.25093,36.432,-0.0,-0.0,2033.4,-0.0,-0.0,-0.0
2025-01-06 04:00:00,-0.0,-0.0,-0.0,-0.0,22215.81747,35.376,-0.0,-0.0,2033.4,-0.0,-0.0,-0.0
2025-01-06 05:00:00,-0.0,-0.0,-0.0,-0.0,21473.91633,34.936,-0.0,-0.0,2033.4,-0.0,-0.0,-0.0
2025-01-06 06:00:00,-0.0,-0.0,-0.0,-0.0,20938.09884,37.048,-0.0,-0.0,2033.4,-0.0,-0.0,-0.0
2025-01-06 07:00:00,-0.0,-0.0,-0.0,-0.0,21309.04941,36.344,-0.0,-0.0,2033.4,-0.0,-0.0,-0.0
2025-01-06 08:00:00,-0.0,-0.0,-0.0,-0.0,20896.88211,32.736,803.5416,47.29,2033.4,-0.0,-0.0,-0.0
2025-01-06 09:00:00,-0.0,-0.0,-0.0,-0.0,21020.5323,32.12,7111.34316,418.5165,2033.4,-0.0,-0.0,-0.0
2025-01-06 10:00:00,-0.0,-0.0,-0.0,-0.0,20979.31557,25.872,13097.72808,770.827,2033.4,-0.0,-0.0,-0.0
2025-01-06 11:00:00,-0.0,-0.0,-0.0,-0.0,24977.33838,20.592,16633.31112,978.903,2033.4,-0.0,-0.0,-0.0
2025-01-06 12:00:00,-0.0,-0.0,-0.0,-0.0,24499.511319999994,16.544,17918.97768,1054.567,2033.4,-0.0,-0.0,-0.0
2025-01-06 13:00:00,-0.0,-0.0,-0.0,-0.0,24694.15112,12.32,17517.20688,1030.922,2033.4,-0.0,-0.0,-0.0
2025-01-06 14:00:00,-0.0,-0.0,-0.0,-0.0,25059.77184,11.968,15829.76952,931.613,2033.4,-0.0,-0.0,-0.0
2025-01-06 15:00:00,-0.0,-0.0,-0.0,-0.0,24647.60454,6.776,12213.83232,718.808,2033.4,-0.0,-0.0,-0.0
2025-01-06 16:00:00,-0.0,-0.0,-0.0,-0.0,20773.23192,4.84,6749.74944,397.236,2033.4,-0.0,-0.0,-0.0
2025-01-06 17:00:00,-0.0,-0.0,-0.0,-0.0,16156.95816,8.272,1044.60408,61.477,2033.4,-0.0,-0.0,-0.0
2025-01-06 18:00:00,-0.0,-0.0,-0.0,-0.0,15002.88972,8.8,-0.0,-0.0,2033.4,-0.0,-0.0,-0.0
2025-01-06 19:00:00,-0.0,-0.0,-0.0,-0.0,14178.55512,6.512,-0.0,-0.0,2033.4,-0.0,-0.0,-0.0
2025-01-06 20:00:00,-0.0,-0.0,-0.0,-0.0,12735.96957,12.672,-0.0,-0.0,2033.4,-0.0,-0.0,-0.0
2025-01-06 21:00:00,-0.0,-0.0,-0.0,-0.0,12117.71862,26.136,-0.0,-0.0,2033.4,-0.0,-0.0,-0.0
2025-01-06 22:00:00,-0.0,-0.0,-0.0,-0.0,13560.30417,35.904,-0.0,-0.0,2033.4,-0.0,-0.0,-0.0
2025-01-06 23:00:00,-0.0,-0.0,-0.0,-0.0,14425.8555,41.272,-0.0,-0.0,2033.4,-0.0,-0.0,-0.0
2025-01-07 00:00:00,-0.0,-0.0,-0.0,-0.0,15538.70721,41.8,-0.0,-0.0,2033.4,-0.0,-0.0,-0.0
2025-01-07 01:00:00,-0.0,-0.0,-0.0,-0.0,16981.29276,41.8,-0.0,-0.0,2033.4,-0.0,-0.0,-0.0
2025-01-07 02:00:00,-0.0,-0.0,-0.0,-0.0,18423.87831,41.8,-0.0,-0.0,2033.4,-0.0,-0.0,-0.0
2025-01-07 03:00:00,-0.0,-0.0,-0.0,-0.0,20154.98097,41.8,-0.0,-0.0,2033.4,-0.0,-0.0,-0.0
2025-01-07 04:00:00,-0.0,-0.0,-0.0,-0.0,21762.43344,41.8,-0.0,-0.0,2033.4,-0.0,-0.0,-0.0
2025-01-07 05:00:00,-0.0,-0.0,-0.0,-0.0,23534.75283,41.8,-0.0,-0.0,2033.4,-0.0,-0.0,-0.0
2025-01-07 06:00:00,-0.0,-0.0,-0.0,-0.0,24359.08743,39.688,-0.0,-0.0,2033.4,-0.0,-0.0,-0.0
2025-01-07 07:00:00,-0.0,-0.0,-0.0,-0.0,24441.52089,26.576,-0.0,-0.0,2033.4,-0.0,-0.0,-0.0
2025-01-07 08:00:00,-0.0,-0.0,-0.0,-0.0,23575.96956,22.088,964.24992,56.748,2033.4,-0.0,-0.0,-0.0
2025-01-07 09:00:00,-0.0,-0.0,-0.0,-0.0,22463.11785,17.248,3374.87472,198.618,2033.4,-0.0,-0.0,-0.0
2025-01-07 10:00:00,-0.0,-0.0,-0.0,-0.0,21844.8669,22.616,5504.25996,323.9365,2033.4,-0.0,-0.0,-0.0
2025-01-07 11:00:00,-0.0,-0.0,-0.0,-0.0,21968.51709,27.896,6629.2182,390.1425,2033.4,-0.0,-0.0,-0.0
2025-01-07 12:00:00,-0.0,-0.0,-0.0,-0.0,21927.30036,28.6,6830.1036,401.965,2033.4,-0.0,-0.0,-0.0
2025-01-07 13:00:00,-0.0,-0.0,-0.0,-0.0,23575.96956,27.368,5825.6766,342.8525,2033.4,-0.0,-0.0,-0.0
2025-01-07 14:00:00,-0.0,-0.0,-0.0,-0.0,24647.60454,26.048,4339.12464,255.366,2033.4,-0.0,-0.0,-0.0
2025-01-07 15:00:00,-0.0,-0.0,-0.0,-0.0,25554.3726,28.864,3133.81224,184.431,2033.4,-0.0,-0.0,-0.0
2025-01-07 16:00:00,-0.0,-0.0,-0.0,-0.0,24441.52089,33.44,1727.61444,101.6735,2033.4,-0.0,-0.0,-0.0
2025-01-07 17:00:00,-0.0,-0.0,-0.0,-0.0,22998.93534,34.32,200.8854,11.8225,2033.4,-0.0,-0.0,-0.0
2025-01-07 18:00:00,-0.0,-0.0,-0.0,-0.0,21391.48287,29.744,-0.0,-0.0,2033.4,-0.0,-0.0,-0.0
2025-01-07 19:00:00,-0.0,-0.0,-0.0,-0.0,20443.49808,28.248,-0.0,-0.0,2033.4,-0.0,-0.0,-0.0
2025-01-07 20:00:00,-0.0,-0.0,-0.0,-0.0,19742.81367,30.888,-0.0,-0.0,2033.4,-0.0,-0.0,-0.0
2025-01-07 21:00:00,-0.0,-0.0,-0.0,-0.0,19825.24713,33.792,-0.0,-0.0,2033.4,-0.0,-0.0,-0.0
2025-01-07 22:00:00,-0.0,-0.0,-0.0,-0.0,23493.5361,40.216,-0.0,-0.0,2033.4,-0.0,-0.0,-0.0
2025-01-07 23:00:00,-0.0,-0.0,-0.0,-0.0,23452.31937,41.184,-0.0,-0.0,2033.4,-0.0,-0.0,-0.0
2025-01-08 00:00:00,-0.0,-0.0,-0.0,-0.0,21721.21671,40.744,-0.0,-0.0,2033.4,-0.0,-0.0,-0.0
2025-01-08 01:00:00,-0.0,-0.0,-0.0,-0.0,19866.46386,38.456,-0.0,-0.0,2033.4,-0.0,-0.0,-0.0
2025-01-08 02:00:00,-0.0,-0.0,-0.0,-0.0,18588.74523,35.728,-0.0,-0.0,2033.4,-0.0,-0.0,-0.0
2025-01-08 03:00:00,-0.0,-0.0,-0.0,-0.0,16321.82508,35.288,-0.0,-0.0,2033.4,-0.0,-0.0,-0.0
2025-01-08 04:00:00,-0.0,-0.0,-0.0,-0.0,14920.45626,37.048,-0.0,-0.0,2033.4,-0.0,-0.0,-0.0
2025-01-08 05:00:00,-0.0,-0.0,-0.0,-0.0,14096.12166,38.368,-0.0,-0.0,2033.4,-0.0,-0.0,-0.0
2025-01-08 06:00:00,-0.0,-0.0,-0.0,-0.0,13189.3536,37.048,-0.0,-0.0,2033.4,-0.0,-0.0,-0.0
2025-01-08 07:00:00,-0.0,117.82748000090214,-0.0,-0.0,13354.22052,35.552,-0.0,-0.0,2033.4,-0.0,-0.0,-0.0
2025-01-08 08:00:00,-0.0,2784.901359999998,-0.0,-0.0,13354.22052,38.896,562.47912,33.103,2033.4,-0.0,-0.0,-0.0
2025-01-08 09:00:00,-0.0,-0.0,-0.0,-0.0,14961.67299,39.952,4941.78084,290.8335,2033.4,-0.0,-0.0,-0.0
2025-01-08 10:00:00,-0.0,-0.0,-0.0,-0.0,17063.72622,41.536,9481.79088,558.022,2033.4,-0.0,-0.0,-0.0
2025-01-08 11:00:00,-0.0,-0.0,-0.0,-0.0,18794.82888,40.832,12896.84268,759.0045,2033.4,-0.0,-0.0,-0.0
2025-01-08 12:00:00,-0.0,-0.0,-0.0,-0.0,19619.16348,39.16,14704.81128,865.407,2033.4,-0.0,-0.0,-0.0
2025-01-08 13:00:00,-0.0,-0.0,-0.0,-0.0,19866.46386,38.72,15628.88412,919.7905,2033.4,-0.0,-0.0,-0.0
2025-01-08 14:00:00,-0.0,-0.0,-0.0,-0.0,22380.68439,38.896,14423.57172,848.8555,2033.4,-0.0,-0.0,-0.0
2025-01-08 15:00:00,-0.0,-0.0,-0.0,-0.0,22792.85169,39.776,10124.62416,595.854,2033.4,-0.0,-0.0,-0.0
2025-01-08 16:00:00,-0.0,-0.0,-0.0,-0.0,21927.30036,41.096,5142.66624,302.656,2033.4,-0.0,-0.0,-0.0
2025-01-08 17:00:00,-0.0,-0.0,-0.0,-0.0,21391.48287,41.8,924.07284,54.3835,2033.4,-0.0,-0.0,-0.0
2025-01-08 18:00:00,-0.0,169.98632999999973,-0.0,-0.0,19742.81367,41.8,-0.0,-0.0,2033.4,-0.0,-0.0,-0.0
2025-01-08 19:00:00,-0.0,1405.1688399999985,-0.0,-0.0,20278.63116,41.8,-0.0,-0.0,2033.4,-0.0,-0.0,-0.0
2025-01-08 20:00:00,-0.0,-0.0,-0.0,-0.0,21432.6996,41.8,-0.0,-0.0,2033.4,-0.0,-0.0,-0.0
