date,ibe_hydro_prod,ibe_hydro_cons,ibe_hydro_soc
2033-01-01 00:00:00,32239.0,-0.0,28430775.10395119
2033-01-01 01:00:00,30768.0,-0.0,28400007.10395119
2033-01-01 02:00:00,29180.0,-0.0,28370827.10395119
2033-01-01 03:00:00,27690.0,-0.0,28343137.10395119
2033-01-01 04:00:00,26630.0,-0.0,28316507.10395119
2033-01-01 05:00:00,25242.0,-0.0,28291265.10395119
2033-01-01 06:00:00,25057.0,-0.0,28266208.10395119
2033-01-01 07:00:00,26600.0,-0.0,28239608.10395119
2033-01-01 08:00:00,29335.0,-0.0,28210273.10395119
2033-01-01 09:00:00,32437.0,-0.0,28177836.10395119
2033-01-01 10:00:00,33596.57,-0.0,28144239.53395119
2033-01-01 11:00:00,33596.57,-0.0,28110642.96395119
2033-01-01 12:00:00,33596.57,-0.0,28077046.39395119
2033-01-01 13:00:00,33596.57,-0.0,28043449.82395119
2033-01-01 14:00:00,33596.57,-0.0,28009853.25395119
2033-01-01 15:00:00,33354.0,-0.0,27976499.25395119
2033-01-01 16:00:00,33596.57,-0.0,27942902.683951188
2033-01-01 17:00:00,33596.57,-0.0,27909306.113951188
2033-01-01 18:00:00,33596.57,-0.0,27875709.543951187
2033-01-01 19:00:00,33596.57,-0.0,27842112.973951187
2033-01-01 20:00:00,33596.57,-0.0,27808516.403951187
2033-01-01 21:00:00,33596.57,-0.0,27774919.833951186
2033-01-01 22:00:00,33596.57,-0.0,27741323.263951186
2033-01-01 23:00:00,33596.57,-0.0,27707726.693951186
2033-01-02 00:00:00,33167.0,-0.0,27674559.693951186
2033-01-02 01:00:00,31616.0,-0.0,27642943.693951186
2033-01-02 02:00:00,30110.0,-0.0,27612833.693951186
2033-01-02 03:00:00,28830.0,-0.0,27584003.693951186
2033-01-02 04:00:00,28570.0,-0.0,27555433.693951186
2033-01-02 05:00:00,28577.0,-0.0,27526856.693951186
2033-01-02 06:00:00,29965.0,-0.0,27496891.693951186
2033-01-02 07:00:00,33133.0,-0.0,27463758.693951186
2033-01-02 08:00:00,33596.57,-0.0,27430162.123951185
2033-01-02 09:00:00,33596.57,-0.0,27396565.553951185
2033-01-02 10:00:00,33596.57,-0.0,27362968.983951185
2033-01-02 11:00:00,33596.57,-0.0,27329372.413951185
2033-01-02 12:00:00,33596.57,-0.0,27295775.843951184
2033-01-02 13:00:00,33596.57,-0.0,27262179.273951184
2033-01-02 14:00:00,33596.57,-0.0,27228582.703951184
2033-01-02 15:00:00,33596.57,-0.0,27194986.133951183
2033-01-02 16:00:00,33596.57,-0.0,27161389.563951183
2033-01-02 17:00:00,33596.57,-0.0,27127792.993951183
2033-01-02 18:00:00,33596.57,-0.0,27094196.423951183
2033-01-02 19:00:00,33596.57,-0.0,27060599.853951182
2033-01-02 20:00:00,33596.57,-0.0,27027003.283951182
2033-01-02 21:00:00,33596.57,-0.0,26993406.71395118
2033-01-02 22:00:00,33596.57,-0.0,26959810.14395118
2033-01-02 23:00:00,33596.57,-0.0,26926213.57395118
2033-01-03 00:00:00,32761.0,-0.0,26893452.57395118
2033-01-03 01:00:00,31309.0,-0.0,26862143.57395118
2033-01-03 02:00:00,29856.0,-0.0,26832287.57395118
2033-01-03 03:00:00,28572.0,-0.0,26803715.57395118
2033-01-03 04:00:00,28203.0,-0.0,26775512.57395118
2033-01-03 05:00:00,27995.0,-0.0,26747517.57395118
2033-01-03 06:00:00,29114.0,-0.0,26718403.57395118
2033-01-03 07:00:00,32032.0,-0.0,26686371.57395118
2033-01-03 08:00:00,33596.57,-0.0,26652775.00395118
2033-01-03 09:00:00,33596.57,-0.0,26619178.43395118
2033-01-03 10:00:00,33596.57,-0.0,26585581.86395118
2033-01-03 11:00:00,33596.57,-0.0,26551985.29395118
2033-01-03 12:00:00,33596.57,-0.0,26518388.72395118
2033-01-03 13:00:00,33596.57,-0.0,26484792.15395118
2033-01-03 14:00:00,33596.57,-0.0,26451195.58395118
2033-01-03 15:00:00,33596.57,-0.0,26417599.01395118
2033-01-03 16:00:00,33596.57,-0.0,26384002.44395118
2033-01-03 17:00:00,33596.57,-0.0,26350405.873951178
2033-01-03 18:00:00,33596.57,-0.0,26316809.303951178
2033-01-03 19:00:00,33596.57,-0.0,26283212.733951177
2033-01-03 20:00:00,33596.57,-0.0,26249616.163951177
2033-01-03 21:00:00,33596.57,-0.0,26216019.593951177
2033-01-03 22:00:00,33596.57,-0.0,26182423.023951177
2033-01-03 23:00:00,33596.57,-0.0,26148826.453951176
2033-01-04 00:00:00,33253.0,-0.0,26115573.453951176
2033-01-04 01:00:00,31769.0,-0.0,26083804.453951176
2033-01-04 02:00:00,30306.0,-0.0,26053498.453951176
2033-01-04 03:00:00,29006.0,-0.0,26024492.453951176
2033-01-04 04:00:00,28574.0,-0.0,25995918.453951176
2033-01-04 05:00:00,28362.0,-0.0,25967556.453951176
2033-01-04 06:00:00,29543.0,-0.0,25938013.453951176
2033-01-04 07:00:00,32461.0,-0.0,25905552.453951176
2033-01-04 08:00:00,33596.57,-0.0,25871955.883951176
2033-01-04 09:00:00,33596.57,-0.0,25838359.313951176
2033-01-04 10:00:00,33596.57,-0.0,25804762.743951175
2033-01-04 11:00:00,33596.57,-0.0,25771166.173951175
2033-01-04 12:00:00,33596.57,-0.0,25737569.603951175
2033-01-04 13:00:00,33596.57,-0.0,25703973.033951174
2033-01-04 14:00:00,33596.57,-0.0,25670376.463951174
2033-01-04 15:00:00,33596.57,-0.0,25636779.893951174
2033-01-04 16:00:00,33596.57,-0.0,25603183.323951174
2033-01-04 17:00:00,33596.57,-0.0,25569586.753951173
2033-01-04 18:00:00,33596.57,-0.0,25535990.183951173
2033-01-04 19:00:00,33596.57,-0.0,25502393.613951173
2033-01-04 20:00:00,33596.57,-0.0,25468797.043951172
2033-01-04 21:00:00,33596.57,-0.0,25435200.473951172
2033-01-04 22:00:00,33596.57,-0.0,25401603.90395117
2033-01-04 23:00:00,33596.57,-0.0,25368007.33395117
2033-01-05 00:00:00,33596.57,-0.0,25334410.76395117
2033-01-05 01:00:00,32300.0,-0.0,25302110.76395117
2033-01-05 02:00:00,30776.0,-0.0,25271334.76395117
2033-01-05 03:00:00,29461.0,-0.0,25241873.76395117
2033-01-05 04:00:00,29061.0,-0.0,25212812.76395117
2033-01-05 05:00:00,28901.0,-0.0,25183911.76395117
2033-01-05 06:00:00,30207.0,-0.0,25153704.76395117
2033-01-05 07:00:00,33273.0,-0.0,25120431.76395117
2033-01-05 08:00:00,33596.57,-0.0,25086835.19395117
2033-01-05 09:00:00,33596.57,-0.0,25053238.62395117
2033-01-05 10:00:00,33596.57,-0.0,25019642.05395117
2033-01-05 11:00:00,33596.57,-0.0,24986045.48395117
2033-01-05 12:00:00,33596.57,-0.0,24952448.91395117
2033-01-05 13:00:00,33596.57,-0.0,24918852.34395117
2033-01-05 14:00:00,33596.57,-0.0,24885255.77395117
2033-01-05 15:00:00,33596.57,-0.0,24851659.20395117
2033-01-05 16:00:00,33596.57,-0.0,24818062.63395117
2033-01-05 17:00:00,33596.57,-0.0,24784466.06395117
2033-01-05 18:00:00,33596.57,-0.0,24750869.493951168
2033-01-05 19:00:00,33596.57,-0.0,24717272.923951168
2033-01-05 20:00:00,33596.57,-0.0,24683676.353951167
2033-01-05 21:00:00,33596.57,-0.0,24650079.783951167
2033-01-05 22:00:00,33596.57,-0.0,24616483.213951167
2033-01-05 23:00:00,33596.57,-0.0,24582886.643951166
2033-01-06 00:00:00,33596.57,-0.0,24549290.073951166
2033-01-06 01:00:00,31679.0,-0.0,24517611.073951166
2033-01-06 02:00:00,29724.0,-0.0,24487887.073951166
2033-01-06 03:00:00,28135.0,-0.0,24459752.073951166
2033-01-06 04:00:00,27017.0,-0.0,24432735.073951166
2033-01-06 05:00:00,25757.0,-0.0,24406978.073951166
2033-01-06 06:00:00,26006.0,-0.0,24380972.073951166
2033-01-06 07:00:00,28144.0,-0.0,24352828.073951166
2033-01-06 08:00:00,31586.0,-0.0,24321242.073951166
2033-01-06 09:00:00,33596.57,-0.0,24287645.503951166
2033-01-06 10:00:00,33596.57,-0.0,24254048.933951166
2033-01-06 11:00:00,33596.57,-0.0,24220452.363951165
2033-01-06 12:00:00,33596.57,-0.0,24186855.793951165
2033-01-06 13:00:00,33596.57,-0.0,24153259.223951165
2033-01-06 14:00:00,33596.57,-0.0,24119662.653951164
2033-01-06 15:00:00,33596.57,-0.0,24086066.083951164
2033-01-06 16:00:00,33596.57,-0.0,24052469.513951164
2033-01-06 17:00:00,33596.57,-0.0,24018872.943951163
2033-01-06 18:00:00,33596.57,-0.0,23985276.373951163
2033-01-06 19:00:00,33596.57,-0.0,23951679.803951163
2033-01-06 20:00:00,33596.57,-0.0,23918083.233951163
2033-01-06 21:00:00,33596.57,-0.0,23884486.663951162
2033-01-06 22:00:00,33596.57,-0.0,23850890.093951162
2033-01-06 23:00:00,33596.57,-0.0,23817293.52395116
2033-01-07 00:00:00,33596.57,-0.0,23783696.95395116
2033-01-07 01:00:00,32881.0,-0.0,23750815.95395116
2033-01-07 02:00:00,31197.0,-0.0,23719618.95395116
2033-01-07 03:00:00,29866.0,-0.0,23689752.95395116
2033-01-07 04:00:00,29400.0,-0.0,23660352.95395116
2033-01-07 05:00:00,29106.0,-0.0,23631246.95395116
2033-01-07 06:00:00,30033.0,-0.0,23601213.95395116
2033-01-07 07:00:00,32505.0,-0.0,23568708.95395116
2033-01-07 08:00:00,33596.57,-0.0,23535112.38395116
2033-01-07 09:00:00,33596.57,-0.0,23501515.81395116
2033-01-07 10:00:00,33596.57,-0.0,23467919.24395116
2033-01-07 11:00:00,33596.57,-0.0,23434322.67395116
2033-01-07 12:00:00,33596.57,-0.0,23400726.10395116
2033-01-07 13:00:00,33596.57,-0.0,23367129.53395116
2033-01-07 14:00:00,33596.57,-0.0,23333532.96395116
2033-01-07 15:00:00,33596.57,-0.0,23299936.39395116
2033-01-07 16:00:00,33596.57,-0.0,23266339.82395116
2033-01-07 17:00:00,33596.57,-0.0,23232743.25395116
2033-01-07 18:00:00,33596.57,-0.0,23199146.683951158
2033-01-07 19:00:00,33596.57,-0.0,23165550.113951158
2033-01-07 20:00:00,33596.57,-0.0,23131953.543951157
2033-01-07 21:00:00,33596.57,-0.0,23098356.973951157
2033-01-07 22:00:00,33596.57,-0.0,23064760.403951157
2033-01-07 23:00:00,33596.57,-0.0,23031163.833951157
2033-01-08 00:00:00,33596.57,-0.0,22997567.263951156
2033-01-08 01:00:00,33596.57,-0.0,22963970.693951156
2033-01-08 02:00:00,33596.57,-0.0,22930374.123951156
2033-01-08 03:00:00,32644.0,-0.0,22897730.123951156
2033-01-08 04:00:00,33275.0,-0.0,22864455.123951156
2033-01-08 05:00:00,33596.57,-0.0,22830858.553951155
2033-01-08 06:00:00,33596.57,-0.0,22797261.983951155
2033-01-08 07:00:00,33596.57,-0.0,22763665.413951155
2033-01-08 08:00:00,33596.57,-0.0,22730068.843951155
2033-01-08 09:00:00,33596.57,-0.0,22696472.273951154
2033-01-08 10:00:00,33596.57,-0.0,22662875.703951154
2033-01-08 11:00:00,33596.57,-0.0,22629279.133951154
2033-01-08 12:00:00,33596.57,-0.0,22595682.563951153
2033-01-08 13:00:00,33596.57,-0.0,22562085.993951153
2033-01-08 14:00:00,33596.57,-0.0,22528489.423951153
2033-01-08 15:00:00,33596.57,-0.0,22494892.853951152
2033-01-08 16:00:00,33596.57,-0.0,22461296.283951152
2033-01-08 17:00:00,33596.57,-0.0,22427699.71395115
2033-01-08 18:00:00,33596.57,-0.0,22394103.14395115
2033-01-08 19:00:00,33596.57,-0.0,22360506.57395115
2033-01-08 20:00:00,33596.57,-0.0,22326910.00395115
2033-01-08 21:00:00,33596.57,-0.0,22293313.43395115
2033-01-08 22:00:00,33596.57,-0.0,22259716.86395115
2033-01-08 23:00:00,33596.57,-0.0,22226120.29395115
2033-01-09 00:00:00,33596.57,-0.0,22192523.72395115
2033-01-09 01:00:00,33596.57,-0.0,22158927.15395115
2033-01-09 02:00:00,33596.57,-0.0,22125330.58395115
2033-01-09 03:00:00,32624.0,-0.0,22092706.58395115
2033-01-09 04:00:00,33323.0,-0.0,22059383.58395115
2033-01-09 05:00:00,33596.57,-0.0,22025787.01395115
2033-01-09 06:00:00,33596.57,-0.0,21992190.44395115
2033-01-09 07:00:00,33596.57,-0.0,21958602.129338052
2033-01-09 08:00:00,33596.57,-0.0,21925013.814724956
2033-01-09 09:00:00,25768.84586294368,-0.0,21899253.224248916
2033-01-09 10:00:00,7542.306959999999,-0.0,21891719.172675822
2033-01-09 11:00:00,-584.61258,584.61258,21892312.040642727
2033-01-09 12:00:00,-7822.06087,7822.06087,21900142.35689963
2033-01-09 13:00:00,-14981.018959999998,14981.018959999998,21915131.631246533
2033-01-09 14:00:00,-19816.108670000005,19816.108670000005,21934955.995303437
2033-01-09 15:00:00,-18787.917139999998,18787.917139999998,21953752.16783034
2033-01-09 16:00:00,-12153.21283,12153.21283,21965913.636047244
2033-01-09 17:00:00,-1710.675840000003,1710.675840000003,21967632.56727415
2033-01-09 18:00:00,4635.970499999998,-0.0,21963004.852161054
2033-01-09 19:00:00,6803.988499999999,-0.0,21956209.11904796
2033-01-09 20:00:00,5554.225999999998,-0.0,21950663.148434862
2033-01-09 21:00:00,892.1069999999972,-0.0,21949779.296821766
2033-01-09 22:00:00,-4403.159999999996,4403.159999999996,21954190.71220867
2033-01-09 23:00:00,-6890.777500000003,6890.777500000003,21961089.745095573
2033-01-10 00:00:00,-10698.6675,10698.6675,21971796.667982478
2033-01-10 01:00:00,-11817.532,11817.532,21983622.455369383
2033-01-10 02:00:00,-13790.021,13790.021,21997420.73175629
2033-01-10 03:00:00,-16310.785500000002,16310.785500000002,22013739.772643194
2033-01-10 04:00:00,-17788.303,17788.303,22031536.331030097
2033-01-10 05:00:00,-13497.140500000001,13497.140500000001,22045041.726917002
2033-01-10 06:00:00,-5743.277999999997,5743.277999999997,22050793.260303907
2033-01-10 07:00:00,2206.9275000000007,-0.0,22048594.588190813
2033-01-10 08:00:00,6849.8753300000035,-0.0,22041752.96824772
2033-01-10 09:00:00,-6957.758090000002,6957.758090000002,22048718.981724624
2033-01-10 10:00:00,-16015.944370000001,16015.944370000001,22064743.18148153
2033-01-10 11:00:00,-30103.42019,30103.42019,22094854.857058432
2033-01-10 12:00:00,-33596.57,33596.57,22128459.682445336
2033-01-10 13:00:00,-33596.57,33596.57,22162064.50783224
2033-01-10 14:00:00,-33596.57,33596.57,22195669.333219144
2033-01-10 15:00:00,-24430.488569999998,24430.488569999998,22220108.07717605
2033-01-10 16:00:00,-7172.166359999995,7172.166359999995,22227288.498922955
2033-01-10 17:00:00,12437.41401,-0.0,22214859.34029986
2033-01-10 18:00:00,18360.599999999995,-0.0,22196506.995686766
2033-01-10 19:00:00,19789.202500000003,-0.0,22176726.04857367
2033-01-10 20:00:00,18799.2135,-0.0,22157935.090460572
2033-01-10 21:00:00,14296.232500000002,-0.0,22143647.11334748
2033-01-10 22:00:00,11718.179,-0.0,22131937.189734384
2033-01-10 23:00:00,8036.052999999999,-0.0,22123909.39212129
2033-01-11 00:00:00,2321.203999999999,-0.0,22121596.443508193
2033-01-11 01:00:00,651.8535000000006,-0.0,22120952.8453951
2033-01-11 02:00:00,21.0699999999988,-0.0,22120940.030782003
2033-01-11 03:00:00,85.52650000000085,-0.0,22120862.75966891
2033-01-11 04:00:00,1082.0155000000013,-0.0,22119788.999555815
2033-01-11 05:00:00,4121.800000000001,-0.0,22115675.45494272
2033-01-11 06:00:00,9854.5625,-0.0,22105829.147829622
2033-01-11 07:00:00,16634.9755,-0.0,22089202.427716527
2033-01-11 08:00:00,18762.7206,-0.0,22070447.962503433
2033-01-11 09:00:00,2316.578319999998,-0.0,22068139.639570337
2033-01-11 10:00:00,-9184.008559999998,9184.008559999998,22077331.903517243
2033-01-11 11:00:00,-21691.010850000002,21691.010850000002,22099031.169754148
2033-01-11 12:00:00,-27953.692940000004,27953.692940000004,22126993.11808105
2033-01-11 13:00:00,-29865.069900000006,29865.069900000006,22156866.443367958
2033-01-11 14:00:00,-26597.43271,26597.43271,22183472.13146486
2033-01-11 15:00:00,-16646.40492,16646.40492,22200126.791771766
2033-01-11 16:00:00,1029.3534399999999,-0.0,22199105.69371867
2033-01-11 17:00:00,23608.492980000006,-0.0,22175505.456125576
2033-01-11 18:00:00,30186.1355,-0.0,22145327.57601248
2033-01-11 19:00:00,31838.9835,-0.0,22113496.847899385
2033-01-11 20:00:00,30158.614999999994,-0.0,22083346.48828629
2033-01-11 21:00:00,24776.0535,-0.0,22058578.690173194
2033-01-11 22:00:00,18185.626999999997,-0.0,22040401.318560097
2033-01-11 23:00:00,14011.8465,-0.0,22026397.727447003
2033-01-12 00:00:00,7740.659500000001,-0.0,22018665.323333908
2033-01-12 01:00:00,4748.6625,-0.0,22013924.916220814
2033-01-12 02:00:00,1931.7794999999987,-0.0,22012001.392107718
2033-01-12 03:00:00,555.9959999999983,-0.0,22011453.651494622
2033-01-12 04:00:00,199.625,-0.0,22011262.281881526
2033-01-12 05:00:00,2429.195499999999,-0.0,22008841.341768432
2033-01-12 06:00:00,6779.149,-0.0,22002070.448155336
2033-01-12 07:00:00,12781.119999999999,-0.0,21989297.583542243
2033-01-12 08:00:00,14091.52666,-0.0,21975214.312269147
2033-01-12 09:00:00,-2494.5854900000004,2494.5854900000004,21977717.15314605
2033-01-12 10:00:00,-13558.582279999999,13558.582279999999,21991283.990812957
2033-01-12 11:00:00,-26147.96809,26147.96809,22017440.214289863
2033-01-12 12:00:00,-32607.226260000003,32607.226260000003,22050055.69593677
2033-01-12 13:00:00,-33596.57,33596.57,22083660.521323673
2033-01-12 14:00:00,-29238.48105,29238.48105,22112907.257760577
2033-01-12 15:00:00,-17380.52781,17380.52781,22130296.04095748
2033-01-12 16:00:00,-24.39651999999751,24.39651999999751,22130328.692864385
2033-01-12 17:00:00,21676.20894,-0.0,22108660.73931129
2033-01-12 18:00:00,27627.1705,-0.0,22081041.824198194
2033-01-12 19:00:00,27992.0885,-0.0,22053057.991085097
2033-01-12 20:00:00,25819.359500000002,-0.0,22027246.886972003
2033-01-12 21:00:00,20015.746499999997,-0.0,22007239.395858906
2033-01-12 22:00:00,15715.951999999997,-0.0,21991531.69924581
2033-01-12 23:00:00,12088.413,-0.0,21979451.541632716
2033-01-13 00:00:00,3124.706500000001,-0.0,21976335.090519622
2033-01-13 01:00:00,2157.5190000000002,-0.0,21974185.82690653
2033-01-13 02:00:00,1649.5259999999998,-0.0,21972544.55629343
2033-01-13 03:00:00,1482.0949999999984,-0.0,21971070.716680337
2033-01-13 04:00:00,1791.9070000000002,-0.0,21969287.065067243
2033-01-13 05:00:00,2449.7744999999986,-0.0,21966845.54595415
2033-01-13 06:00:00,3376.0730000000012,-0.0,21963477.728341054
2033-01-13 07:00:00,6290.0415,-0.0,21957195.94222796
2033-01-13 08:00:00,6502.649589999998,-0.0,21950701.548024863
2033-01-13 09:00:00,-9976.884709999998,9976.884709999998,21960686.68812177
2033-01-13 10:00:00,-21159.3301,21159.3301,21981854.273608673
2033-01-13 11:00:00,-29532.794439999998,29532.794439999998,22011395.32343558
2033-01-13 12:00:00,-33596.57,33596.57,22045000.148822483
2033-01-13 13:00:00,-33596.57,33596.57,22078604.974209387
2033-01-13 14:00:00,-31069.54994,31069.54994,22109682.779536292
2033-01-13 15:00:00,-20229.55115,20229.55115,22129920.586073197
2033-01-13 16:00:00,-1564.4192300000022,1564.4192300000022,22131493.2606901
2033-01-13 17:00:00,19335.63842,-0.0,22112165.877657004
2033-01-13 18:00:00,25551.138,-0.0,22086622.995043907
2033-01-13 19:00:00,26887.106999999996,-0.0,22059744.14343081
2033-01-13 20:00:00,26708.107500000002,-0.0,22033044.291317716
2033-01-13 21:00:00,24477.5455,-0.0,22008575.00120462
2033-01-13 22:00:00,19932.462499999998,-0.0,21988650.794091526
2033-01-13 23:00:00,18003.8,-0.0,21970655.24947843
2033-01-14 00:00:00,18481.506,-0.0,21952181.998865332
2033-01-14 01:00:00,16858.447,-0.0,21935331.807252236
2033-01-14 02:00:00,15659.2425,-0.0,21919680.82013914
2033-01-14 03:00:00,15405.269499999999,-0.0,21904283.806026045
2033-01-14 04:00:00,15777.75,-0.0,21888514.31141295
2033-01-14 05:00:00,15832.898999999998,-0.0,21872689.667799853
2033-01-14 06:00:00,17679.885499999997,-0.0,21855018.037686758
2033-01-14 07:00:00,21486.413,-0.0,21833539.880073663
2033-01-14 08:00:00,22826.576070000003,-0.0,21810721.559390567
2033-01-14 09:00:00,6306.408739999996,-0.0,21804423.406037472
2033-01-14 10:00:00,-7824.285119999996,7824.285119999996,21812255.946544375
2033-01-14 11:00:00,-16883.951899999996,16883.951899999996,21829148.15383128
2033-01-14 12:00:00,-20555.571530000005,20555.571530000005,21849711.980748184
2033-01-14 13:00:00,-20640.223520000003,20640.223520000003,21870360.459655087
2033-01-14 14:00:00,-16213.390850000007,16213.390850000007,21886582.10589199
2033-01-14 15:00:00,-5770.98759,5770.98759,21892361.348868895
2033-01-14 16:00:00,12262.589299999996,-0.0,21880107.0149558
2033-01-14 17:00:00,33596.57,-0.0,21846518.700342704
2033-01-14 18:00:00,33596.57,-0.0,21812930.385729607
2033-01-14 19:00:00,33596.57,-0.0,21779342.07111651
2033-01-14 20:00:00,33596.57,-0.0,21745753.756503414
2033-01-14 21:00:00,33596.57,-0.0,21712165.441890318
2033-01-14 22:00:00,33596.57,-0.0,21678577.12727722
2033-01-14 23:00:00,33596.57,-0.0,21644988.812664125
2033-01-15 00:00:00,33596.57,-0.0,21611399.250991505
2033-01-15 01:00:00,32463.791499999996,-0.0,21578942.467818886
2033-01-15 02:00:00,30572.572500000006,-0.0,21548376.903646268
2033-01-15 03:00:00,29461.2425,-0.0,21518922.669473648
2033-01-15 04:00:00,30353.131499999992,-0.0,21488576.54630103
2033-01-15 05:00:00,33596.57,-0.0,21454986.98462841
2033-01-15 06:00:00,33596.57,-0.0,21421397.42295579
2033-01-15 07:00:00,33596.57,-0.0,21387807.86128317
2033-01-15 08:00:00,33596.57,-0.0,21354218.299610548
2033-01-15 09:00:00,27006.05925,-0.0,21327219.24868793
2033-01-15 10:00:00,10680.226889999994,-0.0,21316546.030125313
2033-01-15 11:00:00,-1050.476899999997,1050.476899999997,21317603.515352692
2033-01-15 12:00:00,-6933.259510000006,6933.259510000006,21324543.78319007
2033-01-15 13:00:00,-8924.315010000002,8924.315010000002,21333475.10652745
2033-01-15 14:00:00,-4816.065839999998,4816.065839999998,21338298.180694833
2033-01-15 15:00:00,5888.513919999995,-0.0,21332416.675102215
2033-01-15 16:00:00,23352.525289999998,-0.0,21309071.158139598
2033-01-15 17:00:00,33596.57,-0.0,21275481.596466977
2033-01-15 18:00:00,33596.57,-0.0,21241892.034794357
2033-01-15 19:00:00,33596.57,-0.0,21208302.473121736
2033-01-15 20:00:00,33596.57,-0.0,21174712.911449116
2033-01-15 21:00:00,33596.57,-0.0,21141123.349776495
2033-01-15 22:00:00,33596.57,-0.0,21107533.788103875
2033-01-15 23:00:00,33596.57,-0.0,21073944.226431254
2033-01-16 00:00:00,33596.57,-0.0,21040354.664758634
2033-01-16 01:00:00,31535.096500000003,-0.0,21008826.576586016
2033-01-16 02:00:00,29184.4215,-0.0,20979649.163413398
2033-01-16 03:00:00,27604.060999999998,-0.0,20952052.110740777
2033-01-16 04:00:00,27766.185999999998,-0.0,20924292.933068156
2033-01-16 05:00:00,30283.183499999996,-0.0,20894016.757895537
2033-01-16 06:00:00,33596.57,-0.0,20860427.196222916
2033-01-16 07:00:00,33596.57,-0.0,20826837.634550296
2033-01-16 08:00:00,33596.57,-0.0,20793248.072877675
2033-01-16 09:00:00,21800.3273,-0.0,20771454.753905058
2033-01-16 10:00:00,6585.235949999999,-0.0,20764876.526282437
2033-01-16 11:00:00,-4520.506329999999,4520.506329999999,20769404.04093982
2033-01-16 12:00:00,-10738.038960000002,10738.038960000002,20780149.0882272
2033-01-16 13:00:00,-12718.343449999997,12718.343449999997,20792874.440004583
2033-01-16 14:00:00,-8750.793280000002,8750.793280000002,20801632.241611965
2033-01-16 15:00:00,1595.7654500000035,-0.0,20800043.484489348
2033-01-16 16:00:00,19156.358299999996,-0.0,20780894.134516727
2033-01-16 17:00:00,33596.57,-0.0,20747304.572844107
2033-01-16 18:00:00,33596.57,-0.0,20713715.011171486
2033-01-16 19:00:00,33596.57,-0.0,20680125.449498866
2033-01-16 20:00:00,33596.57,-0.0,20646535.887826245
2033-01-16 21:00:00,33596.57,-0.0,20612946.326153625
2033-01-16 22:00:00,33596.57,-0.0,20579356.764481004
2033-01-16 23:00:00,33596.57,-0.0,20545767.202808384
2033-01-17 00:00:00,32542.3475,-0.0,20513231.863635764
2033-01-17 01:00:00,30478.481000000003,-0.0,20482760.390963145
2033-01-17 02:00:00,28747.922,-0.0,20454019.477290526
2033-01-17 03:00:00,26866.3135,-0.0,20427160.172117908
2033-01-17 04:00:00,27323.015499999998,-0.0,20399844.16494529
2033-01-17 05:00:00,29931.031,-0.0,20369920.14227267
2033-01-17 06:00:00,33596.57,-0.0,20336330.58060005
2033-01-17 07:00:00,33596.57,-0.0,20302741.01892743
2033-01-17 08:00:00,33596.57,-0.0,20269151.45725481
2033-01-17 09:00:00,22701.823039999992,-0.0,20246456.64254219
2033-01-17 10:00:00,8079.105290000004,-0.0,20238384.54557957
2033-01-17 11:00:00,-3259.0059099999953,3259.0059099999953,20241650.559816953
2033-01-17 12:00:00,-9684.284899999995,9684.284899999995,20251341.853044335
2033-01-17 13:00:00,-11570.244180000005,11570.244180000005,20262919.105551716
2033-01-17 14:00:00,-7752.756340000003,7752.756340000003,20270678.870219097
2033-01-17 15:00:00,1077.988420000006,-0.0,20269607.890126478
2033-01-17 16:00:00,15961.292580000001,-0.0,20253653.60587386
2033-01-17 17:00:00,31419.10371,-0.0,20222241.51049124
2033-01-17 18:00:00,33596.57,-0.0,20188651.94881862
2033-01-17 19:00:00,33596.57,-0.0,20155062.387146
2033-01-17 20:00:00,33596.57,-0.0,20121472.82547338
2033-01-17 21:00:00,31335.624,-0.0,20090144.20980076
2033-01-17 22:00:00,24780.496,-0.0,20065370.72212814
2033-01-17 23:00:00,21277.464500000002,-0.0,20044100.265955523
2033-01-18 00:00:00,12956.3155,-0.0,20031150.958782904
2033-01-18 01:00:00,9956.369000000002,-0.0,20021201.598110285
2033-01-18 02:00:00,7545.8705,-0.0,20013662.735937666
2033-01-18 03:00:00,5538.763000000002,-0.0,20008130.981265046
2033-01-18 04:00:00,5182.380999999999,-0.0,20002955.60859243
2033-01-18 05:00:00,6673.893500000001,-0.0,19996288.723419808
2033-01-18 06:00:00,9439.9585,-0.0,19986855.77324719
2033-01-18 07:00:00,12033.723000000002,-0.0,19974829.058574572
2033-01-18 08:00:00,11296.22829,-0.0,19963539.838611953
2033-01-18 09:00:00,3618.7744600000015,-0.0,19959928.072479334
2033-01-18 10:00:00,-8243.466979999997,8243.466979999997,19968178.547786716
2033-01-18 11:00:00,-16433.440319999998,16433.440319999998,19984618.996434096
2033-01-18 12:00:00,-20414.602130000003,20414.602130000003,20005040.606891476
2033-01-18 13:00:00,-21441.126510000006,21441.126510000006,20026488.741728857
2033-01-18 14:00:00,-19326.20804,19326.20804,20045821.95809624
2033-01-18 15:00:00,-11811.065180000005,11811.065180000005,20057640.03160362
2033-01-18 16:00:00,-3594.7962700000035,3594.7962700000035,20061241.836201
2033-01-18 17:00:00,3295.1394100000016,-0.0,20057953.70511838
2033-01-18 18:00:00,5668.709,-0.0,20052292.00444576
2033-01-18 19:00:00,6883.473999999997,-0.0,20045415.53877314
2033-01-18 20:00:00,5366.468999999996,-0.0,20040056.07810052
