date,ben_battery_prod,ben_hydroclose_prod,ben_battery_cons,ben_hydroclose_cons,ben_battery_soc,ben_hydroclose_soc
2025-01-01 00:00:00,0.0,0.0,-0.0,-0.0,1000.0,1000.0
2025-01-01 01:00:00,0.0,0.0,-0.0,-0.0,1000.0,1000.0
2025-01-01 02:00:00,0.0,0.0,-0.0,-0.0,1000.0,1000.0
2025-01-01 03:00:00,0.0,0.0,-0.0,-0.0,1000.0,1000.0
2025-01-01 04:00:00,0.0,0.0,-0.0,-0.0,1000.0,1000.0
2025-01-01 05:00:00,0.0,0.0,-0.0,-0.0,1000.0,1000.0
2025-01-01 06:00:00,0.0,0.0,-0.0,-0.0,1000.0,1000.0
2025-01-01 07:00:00,0.0,0.0,-0.0,-0.0,1000.0,1000.0
2025-01-01 08:00:00,0.0,0.0,-0.0,-0.0,1000.0,1000.0
2025-01-01 09:00:00,0.0,0.0,-0.0,-0.0,1000.0,1000.0
2025-01-01 10:00:00,0.0,0.0,-0.0,-0.0,1000.0,1000.0
2025-01-01 11:00:00,-1947.4736842105267,-1137.4044399999989,1947.4736842105267,1137.4044399999989,2850.1000000000004,2080.534217999999
2025-01-01 12:00:00,0.0,-1250.0,-0.0,1250.0,2850.1000000000004,3268.034217999999
2025-01-01 13:00:00,-2591.0,-1250.0,2591.0,1250.0,5311.55,4455.534217999999
2025-01-01 14:00:00,-2591.0,-1250.0,2591.0,1250.0,7773.0,5643.034217999999
2025-01-01 15:00:00,0.0,-112.59556000000123,-0.0,112.59556000000123,7773.0,5750.0
2025-01-01 16:00:00,0.0,1215.0850500000006,-0.0,-0.0,7773.0,4470.96310525996
2025-01-01 17:00:00,1709.0789499815378,497.4149499863431,-0.0,-0.0,5973.969526330726,3947.3684210625
2025-01-01 18:00:00,2591.0,1250.0,-0.0,-0.0,3246.601105271276,2631.578947375
2025-01-01 19:00:00,2257.9626000000007,1250.0,-0.0,-0.0,869.7983684232281,1315.7894736875
2025-01-01 20:00:00,0.0,0.0,-0.0,-0.0,869.7983684232281,1315.7894736875
2025-01-01 21:00:00,0.0,0.0,-0.0,-0.0,869.7983684232281,1315.7894736875
2025-01-01 22:00:00,826.3084500000009,1250.0,-0.0,-0.0,-0.0,-0.0
2025-01-01 23:00:00,0.0,0.0,-0.0,-0.0,-0.0,-0.0
2025-01-02 00:00:00,0.0,0.0,-0.0,-0.0,-0.0,-0.0
2025-01-02 01:00:00,0.0,0.0,-0.0,-0.0,-0.0,-0.0
2025-01-02 02:00:00,0.0,-182.0241499999994,-0.0,182.0241499999994,-0.0,172.9229424999994
2025-01-02 03:00:00,-771.0615999999994,0.0,771.0615999999994,-0.0,732.5085199999994,172.9229424999994
2025-01-02 04:00:00,0.0,-685.4079999999993,-0.0,685.4079999999993,732.5085199999994,824.0605424999987
2025-01-02 05:00:00,0.0,0.0,-0.0,-0.0,732.5085199999994,824.0605424999987
2025-01-02 06:00:00,535.4381439982587,782.8575153730417,-0.0,-0.0,168.88942105305472,-0.0
2025-01-02 07:00:00,0.0,0.0,-0.0,-0.0,168.88942105305472,-0.0
2025-01-02 08:00:00,160.44495000000086,0.0,-0.0,-0.0,-0.0,-0.0
2025-01-02 09:00:00,0.0,0.0,-0.0,-0.0,-0.0,-0.0
2025-01-02 10:00:00,-1276.8243531578953,-1250.0,1276.8243531578953,1250.0,1212.9831355000006,1187.5
2025-01-02 11:00:00,-2591.0,-1250.0,2591.0,1250.0,3674.4331355000004,2375.0
2025-01-02 12:00:00,-2591.0,-1250.0,2591.0,1250.0,6135.8831355,3562.5
2025-01-02 13:00:00,-1723.2809100000004,-1250.0,1723.2809100000004,1250.0,7773.0,4750.0
2025-01-02 14:00:00,960.8088600112806,762.4999999887186,-0.0,-0.0,6761.622252617176,3947.3684210625
2025-01-02 15:00:00,2591.0,1250.0,-0.0,-0.0,4034.253831557726,2631.578947375
2025-01-02 16:00:00,2591.0,1250.0,-0.0,-0.0,1306.8854104982756,1315.7894736875
2025-01-02 17:00:00,1241.541139970258,1250.0,-0.0,-0.0,-0.0,-0.0
2025-01-02 18:00:00,0.0,0.0,-0.0,-0.0,-0.0,-0.0
2025-01-02 19:00:00,0.0,0.0,-0.0,-0.0,-0.0,-0.0
2025-01-02 20:00:00,0.0,0.0,-0.0,-0.0,-0.0,-0.0
2025-01-02 21:00:00,0.0,0.0,-0.0,-0.0,-0.0,-0.0
2025-01-02 22:00:00,0.0,0.0,-0.0,-0.0,-0.0,-0.0
2025-01-02 23:00:00,0.0,0.0,-0.0,-0.0,-0.0,-0.0
2025-01-03 00:00:00,0.0,0.0,-0.0,-0.0,-0.0,-0.0
2025-01-03 01:00:00,0.0,0.0,-0.0,-0.0,-0.0,-0.0
2025-01-03 02:00:00,-1187.7487489163013,-1250.0,1187.7487489163013,1250.0,1128.3613114704863,1187.5
2025-01-03 03:00:00,-2463.506050000002,-1250.0,2463.506050000002,1250.0,3468.692058970488,2375.0
2025-01-03 04:00:00,-1568.6444000000006,-1250.0,1568.6444000000006,1250.0,4958.904238970488,3562.5
2025-01-03 05:00:00,0.0,-766.5252000000011,-0.0,766.5252000000011,4958.904238970488,4290.698940000001
2025-01-03 06:00:00,319.3712999999989,1250.0,-0.0,-0.0,4622.723923180175,2974.909466312501
2025-01-03 07:00:00,1800.5877270101869,1210.3556229898118,-0.0,-0.0,2727.36842105945,1700.8509157937247
2025-01-03 08:00:00,2591.0,1250.0,-0.0,-0.0,-0.0,385.0614421062245
2025-01-03 09:00:00,0.0,365.8083699999987,-0.0,-0.0,-0.0,-0.0
2025-01-03 10:00:00,0.0,-1052.6315789473686,-0.0,1052.6315789473686,-0.0,1000.0
2025-01-03 11:00:00,-2110.7004231578935,-1250.0,2110.7004231578935,1250.0,2005.1654019999987,2187.5
2025-01-03 12:00:00,-2591.0,-1250.0,2591.0,1250.0,4466.6154019999985,3375.0
2025-01-03 13:00:00,-2591.0,-1250.0,2591.0,1250.0,6928.065401999998,4562.5
2025-01-03 14:00:00,-889.404840000002,-1250.0,889.404840000002,1250.0,7773.0,5750.0
2025-01-03 15:00:00,0.0,0.0,-0.0,-0.0,7773.0,5750.0
2025-01-03 16:00:00,2014.629500000001,1250.0,-0.0,-0.0,5652.3373684157505,4434.2105263124995
2025-01-03 17:00:00,2202.0285000000003,1250.0,-0.0,-0.0,3334.41263156785,3118.4210526249994
2025-01-03 18:00:00,1417.306050000001,1250.0,-0.0,-0.0,1842.5115263009611,1802.6315789374994
2025-01-03 19:00:00,1203.0323499815368,438.31539998634224,-0.0,-0.0,576.1616842119671,1341.2469473717751
2025-01-03 20:00:00,0.0,24.18460000000084,-0.0,-0.0,576.1616842119671,1315.7894736875
2025-01-03 21:00:00,0.0,0.0,-0.0,-0.0,576.1616842119671,1315.7894736875
2025-01-03 22:00:00,0.0,0.0,-0.0,-0.0,576.1616842119671,1315.7894736875
2025-01-03 23:00:00,0.0,0.0,-0.0,-0.0,576.1616842119671,1315.7894736875
2025-01-04 00:00:00,0.0,0.0,-0.0,-0.0,576.1616842119671,1315.7894736875
2025-01-04 01:00:00,0.0,0.0,-0.0,-0.0,576.1616842119671,1315.7894736875
2025-01-04 02:00:00,0.0,0.0,-0.0,-0.0,576.1616842119671,1315.7894736875
2025-01-04 03:00:00,0.0,0.0,-0.0,-0.0,576.1616842119671,1315.7894736875
2025-01-04 04:00:00,0.0,0.0,-0.0,-0.0,576.1616842119671,1315.7894736875
2025-01-04 05:00:00,0.0,0.0,-0.0,-0.0,576.1616842119671,1315.7894736875
2025-01-04 06:00:00,0.0,0.0,-0.0,-0.0,576.1616842119671,1315.7894736875
2025-01-04 07:00:00,0.0,0.0,-0.0,-0.0,576.1616842119671,1315.7894736875
2025-01-04 08:00:00,547.3536000000004,1250.0,-0.0,-0.0,-0.0,-0.0
2025-01-04 09:00:00,0.0,0.0,-0.0,-0.0,-0.0,-0.0
2025-01-04 10:00:00,-225.01695315789365,-1052.6315789473686,225.01695315789365,1052.6315789473686,213.76610549999896,1000.0
2025-01-04 11:00:00,-2591.0,-1250.0,2591.0,1250.0,2675.216105499999,2187.5
2025-01-04 12:00:00,-2591.0,-1250.0,2591.0,1250.0,5136.666105499999,3375.0
2025-01-04 13:00:00,-2591.0,-1250.0,2591.0,1250.0,7598.116105499998,4562.5
2025-01-04 14:00:00,-184.0883100000019,-1250.0,184.0883100000019,1250.0,7773.0,5750.0
2025-01-04 15:00:00,999.8262600136563,462.49999998634354,-0.0,-0.0,6720.551305246152,5263.15789475
2025-01-04 16:00:00,2591.0,1250.0,-0.0,-0.0,3993.182884186702,3947.3684210625
2025-01-04 17:00:00,2591.0,1250.0,-0.0,-0.0,1265.8144631272517,2631.578947375
2025-01-04 18:00:00,1162.1879399678821,1250.0,-0.0,-0.0,42.4587368422122,1315.7894736875
2025-01-04 19:00:00,0.0,0.0,-0.0,-0.0,42.4587368422122,1315.7894736875
2025-01-04 20:00:00,40.335800000000745,1250.0,-0.0,-0.0,-0.0,-0.0
2025-01-04 21:00:00,0.0,0.0,-0.0,-0.0,-0.0,-0.0
2025-01-04 22:00:00,0.0,0.0,-0.0,-0.0,-0.0,-0.0
2025-01-04 23:00:00,0.0,0.0,-0.0,-0.0,-0.0,-0.0
2025-01-05 00:00:00,0.0,0.0,-0.0,-0.0,-0.0,-0.0
2025-01-05 01:00:00,-1768.5073999999995,0.0,1768.5073999999995,-0.0,1680.0820299999993,-0.0
2025-01-05 02:00:00,-1333.2799663604949,0.0,1333.2799663604949,-0.0,2946.6979980424694,-0.0
2025-01-05 03:00:00,-1484.3283157875742,-759.4136842124251,1484.3283157875742,759.4136842124251,4356.809898040665,721.4430000018039
2025-01-05 04:00:00,-1454.0847499999995,0.0,1454.0847499999995,-0.0,5738.190410540664,721.4430000018039
2025-01-05 05:00:00,106.58630000000073,0.0,-0.0,-0.0,5625.994305277225,721.4430000018039
2025-01-05 06:00:00,1523.0860500000008,0.0,-0.0,-0.0,4022.745831589006,721.4430000018039
2025-01-05 07:00:00,1134.5195500000013,0.0,-0.0,-0.0,2828.514726322861,721.4430000018039
2025-01-05 08:00:00,2591.0,685.3708500000002,-0.0,-0.0,101.14630526341085,-0.0
2025-01-05 09:00:00,96.08899000000008,0.0,-0.0,-0.0,-0.0,-0.0
2025-01-05 10:00:00,-409.1052631578953,-1204.5230968421063,409.1052631578953,1204.5230968421063,388.65000000000055,1144.2969420000009
2025-01-05 11:00:00,-2591.0,-1250.0,2591.0,1250.0,2850.1000000000004,2331.796942000001
2025-01-05 12:00:00,-2591.0,-1250.0,2591.0,1250.0,5311.55,3519.296942000001
2025-01-05 13:00:00,-2591.0,-1250.0,2591.0,1250.0,7773.0,4706.796942000001
2025-01-05 14:00:00,0.0,-1098.1084821052623,-0.0,1098.1084821052623,7773.0,5750.0
2025-01-05 15:00:00,837.1146200000002,0.0,-0.0,-0.0,6891.826715787271,5750.0
2025-01-05 16:00:00,2591.0,1250.0,-0.0,-0.0,4164.45829472782,4434.2105263124995
2025-01-05 17:00:00,2591.0,1250.0,-0.0,-0.0,1437.0898736683703,3118.4210526249994
2025-01-05 18:00:00,684.3777299815368,707.9248449861485,-0.0,-0.0,716.6922631596884,2373.237005269296
2025-01-05 19:00:00,0.0,0.0,-0.0,-0.0,716.6922631596884,2373.237005269296
2025-01-05 20:00:00,45.38760000000093,1250.0,-0.0,-0.0,668.9158421069365,1057.4475315817956
2025-01-05 21:00:00,635.4700500000009,0.0,-0.0,-0.0,-0.0,1057.4475315817956
2025-01-05 22:00:00,-85.39799999999934,0.0,85.39799999999934,-0.0,81.12809999999938,1057.4475315817956
2025-01-05 23:00:00,77.07169499980672,1004.5751550001943,-0.0,-0.0,-0.0,-0.0
2025-01-06 00:00:00,-109.6222499999991,0.0,109.6222499999991,-0.0,104.14113749999913,-0.0
2025-01-06 01:00:00,-464.7171067885625,-231.55064321143675,464.7171067885625,231.55064321143675,545.6223889491334,219.9731110508649
2025-01-06 02:00:00,0.0,-1103.3153499999994,-0.0,1103.3153499999994,545.6223889491334,1268.1226935508641
2025-01-06 03:00:00,0.0,-1185.2283999999993,-0.0,1185.2283999999993,545.6223889491334,2394.089673550863
2025-01-06 04:00:00,0.0,-744.1552499999992,-0.0,744.1552499999992,545.6223889491334,3101.0371610508623
2025-01-06 05:00:00,-168.08019999999908,0.0,168.08019999999908,-0.0,705.2985789491325,3101.0371610508623
2025-01-06 06:00:00,0.0,575.3157000000009,-0.0,-0.0,705.2985789491325,2495.441687365137
2025-01-06 07:00:00,670.0336500000008,1250.0,-0.0,-0.0,-0.0,1179.652213677637
2025-01-06 08:00:00,0.0,1120.6696029909535,-0.0,-0.0,-0.0,-0.0
2025-01-06 09:00:00,0.0,0.0,-0.0,-0.0,-0.0,-0.0
2025-01-06 10:00:00,-409.1052631578953,-1250.0,409.1052631578953,1250.0,388.65000000000055,1187.5
2025-01-06 11:00:00,-2591.0,-1250.0,2591.0,1250.0,2850.1000000000004,2375.0
2025-01-06 12:00:00,-2591.0,-1250.0,2591.0,1250.0,5311.55,3562.5
2025-01-06 13:00:00,-2591.0,-1250.0,2591.0,1250.0,7773.0,4750.0
2025-01-06 14:00:00,0.0,-1052.6315789473686,-0.0,1052.6315789473686,7773.0,5750.0
2025-01-06 15:00:00,0.0,462.49999998634354,-0.0,-0.0,7773.0,5263.15789475
2025-01-06 16:00:00,0.0,1250.0,-0.0,-0.0,7773.0,3947.3684210625
2025-01-06 17:00:00,2202.3499999815385,1250.0,-0.0,-0.0,5454.7368421189,2631.578947375
2025-01-06 18:00:00,2591.0,1250.0,-0.0,-0.0,2727.36842105945,1315.7894736875
2025-01-06 19:00:00,2591.0,1250.0,-0.0,-0.0,-0.0,-0.0
2025-01-06 20:00:00,0.0,0.0,-0.0,-0.0,-0.0,-0.0
2025-01-06 21:00:00,0.0,0.0,-0.0,-0.0,-0.0,-0.0
2025-01-06 22:00:00,0.0,0.0,-0.0,-0.0,-0.0,-0.0
2025-01-06 23:00:00,0.0,0.0,-0.0,-0.0,-0.0,-0.0
2025-01-07 00:00:00,0.0,0.0,-0.0,-0.0,-0.0,-0.0
2025-01-07 01:00:00,0.0,0.0,-0.0,-0.0,-0.0,-0.0
2025-01-07 02:00:00,0.0,0.0,-0.0,-0.0,-0.0,-0.0
2025-01-07 03:00:00,0.0,0.0,-0.0,-0.0,-0.0,-0.0
2025-01-07 04:00:00,0.0,-323.1748828283897,-0.0,323.1748828283897,-0.0,307.0161386869702
2025-01-07 05:00:00,0.0,0.0,-0.0,-0.0,-0.0,307.0161386869702
2025-01-07 06:00:00,0.0,-793.0700499999994,-0.0,793.0700499999994,-0.0,1060.4326861869695
2025-01-07 07:00:00,0.0,-44.8492499999993,-0.0,44.8492499999993,-0.0,1103.039473686969
2025-01-07 08:00:00,0.0,1047.8875000000007,-0.0,-0.0,-0.0,-0.0
2025-01-07 09:00:00,0.0,-254.1122489473664,-0.0,254.1122489473664,-0.0,241.40663649999806
2025-01-07 10:00:00,0.0,0.0,-0.0,-0.0,-0.0,241.40663649999806
2025-01-07 11:00:00,-2591.0,-1250.0,2591.0,1250.0,2461.45,1428.906636499998
2025-01-07 12:00:00,-409.1052631578953,-1250.0,409.1052631578953,1250.0,2850.1000000000004,2616.406636499998
2025-01-07 13:00:00,-2591.0,-1250.0,2591.0,1250.0,5311.55,3803.906636499998
2025-01-07 14:00:00,-2591.0,-1250.0,2591.0,1250.0,7773.0,4991.406636499998
2025-01-07 15:00:00,0.0,-798.519330000002,-0.0,798.519330000002,7773.0,5750.0
2025-01-07 16:00:00,2230.331000013657,462.49999998634354,-0.0,-0.0,5425.283157874492,5263.15789475
2025-01-07 17:00:00,2591.0,1250.0,-0.0,-0.0,2697.9147368150416,3947.3684210625
2025-01-07 18:00:00,0.0,1250.0,-0.0,-0.0,2697.9147368150416,2631.578947375
2025-01-07 19:00:00,1130.346999967881,1250.0,-0.0,-0.0,1508.0757894774554,1315.7894736875
2025-01-07 20:00:00,1432.672000000001,1250.0,-0.0,-0.0,-0.0,-0.0
2025-01-07 21:00:00,0.0,0.0,-0.0,-0.0,-0.0,-0.0
2025-01-07 22:00:00,0.0,0.0,-0.0,-0.0,-0.0,-0.0
2025-01-07 23:00:00,0.0,0.0,-0.0,-0.0,-0.0,-0.0
2025-01-08 00:00:00,-575.4571499999992,0.0,575.4571499999992,-0.0,546.6842924999992,-0.0
2025-01-08 01:00:00,-1204.3806999999993,0.0,1204.3806999999993,-0.0,1690.8459574999983,-0.0
2025-01-08 02:00:00,-1780.1922999999992,0.0,1780.1922999999992,-0.0,3382.0286424999977,-0.0
2025-01-08 03:00:00,-1929.2633499999993,0.0,1929.2633499999993,-0.0,5214.828824999997,-0.0
2025-01-08 04:00:00,-1308.0292499999991,0.0,1308.0292499999991,-0.0,6457.4566124999965,-0.0
2025-01-08 05:00:00,607.1217000000009,0.0,-0.0,-0.0,5818.381138814188,-0.0
2025-01-08 06:00:00,2461.1788000000006,0.0,-0.0,-0.0,3227.6666124919207,-0.0
2025-01-08 07:00:00,2186.6622318596583,0.0,-0.0,-0.0,925.9168947391578,-0.0
2025-01-08 08:00:00,879.6210500000008,0.0,-0.0,-0.0,-0.0,-0.0
2025-01-08 09:00:00,0.0,0.0,-0.0,-0.0,-0.0,-0.0
2025-01-08 10:00:00,0.0,0.0,-0.0,-0.0,-0.0,-0.0
2025-01-08 11:00:00,0.0,0.0,-0.0,-0.0,-0.0,-0.0
2025-01-08 12:00:00,0.0,0.0,-0.0,-0.0,-0.0,-0.0
2025-01-08 13:00:00,-1026.7618654434616,0.0,1026.7618654434616,-0.0,975.4237721712884,-0.0
2025-01-08 14:00:00,-2591.0,-1250.0,2591.0,1250.0,3436.8737721712882,1187.5
2025-01-08 15:00:00,0.0,-773.0457800000005,-0.0,773.0457800000005,3436.8737721712882,1921.8934910000003
2025-01-08 16:00:00,2488.0734835545622,226.1415164454368,-0.0,-0.0,817.8490526336221,1683.8497894778927
2025-01-08 17:00:00,776.9565999999986,1250.0,-0.0,-0.0,-0.0,368.0603157903926
2025-01-08 18:00:00,0.0,349.6572999999988,-0.0,-0.0,-0.0,-0.0
2025-01-08 19:00:00,0.0,0.0,-0.0,-0.0,-0.0,-0.0
2025-01-08 20:00:00,0.0,0.0,-0.0,-0.0,-0.0,-0.0
2025-01-08 21:00:00,0.0,0.0,-0.0,-0.0,-0.0,-0.0
2025-01-08 22:00:00,0.0,0.0,-0.0,-0.0,-0.0,-0.0
2025-01-08 23:00:00,0.0,0.0,-0.0,-0.0,-0.0,-0.0
2025-01-09 00:00:00,0.0,0.0,-0.0,-0.0,-0.0,-0.0
2025-01-09 01:00:00,0.0,0.0,-0.0,-0.0,-0.0,-0.0
2025-01-09 02:00:00,0.0,0.0,-0.0,-0.0,-0.0,-0.0
2025-01-09 03:00:00,0.0,0.0,-0.0,-0.0,-0.0,-0.0
2025-01-09 04:00:00,0.0,0.0,-0.0,-0.0,-0.0,-0.0
2025-01-09 05:00:00,0.0,0.0,-0.0,-0.0,-0.0,-0.0
2025-01-09 06:00:00,0.0,0.0,-0.0,-0.0,-0.0,-0.0
2025-01-09 07:00:00,0.0,0.0,-0.0,-0.0,-0.0,-0.0
2025-01-09 08:00:00,0.0,0.0,-0.0,-0.0,-0.0,-0.0
2025-01-09 09:00:00,0.0,0.0,-0.0,-0.0,-0.0,-0.0
2025-01-09 10:00:00,0.0,0.0,-0.0,-0.0,-0.0,-0.0
2025-01-09 11:00:00,0.0,0.0,-0.0,-0.0,-0.0,-0.0
2025-01-09 12:00:00,0.0,0.0,-0.0,-0.0,-0.0,-0.0
2025-01-09 13:00:00,0.0,0.0,-0.0,-0.0,-0.0,-0.0
2025-01-09 14:00:00,0.0,0.0,-0.0,-0.0,-0.0,-0.0
2025-01-09 15:00:00,0.0,0.0,-0.0,-0.0,-0.0,-0.0
2025-01-09 16:00:00,0.0,0.0,-0.0,-0.0,-0.0,-0.0
2025-01-09 17:00:00,0.0,0.0,-0.0,-0.0,-0.0,-0.0
2025-01-09 18:00:00,0.0,0.0,-0.0,-0.0,-0.0,-0.0
2025-01-09 19:00:00,0.0,0.0,-0.0,-0.0,-0.0,-0.0
2025-01-09 20:00:00,0.0,0.0,-0.0,-0.0,-0.0,-0.0
2025-01-09 21:00:00,0.0,0.0,-0.0,-0.0,-0.0,-0.0
2025-01-09 22:00:00,0.0,0.0,-0.0,-0.0,-0.0,-0.0
2025-01-09 23:00:00,0.0,0.0,-0.0,-0.0,-0.0,-0.0
2025-01-10 00:00:00,0.0,0.0,-0.0,-0.0,-0.0,-0.0
2025-01-10 01:00:00,0.0,0.0,-0.0,-0.0,-0.0,-0.0
2025-01-10 02:00:00,0.0,0.0,-0.0,-0.0,-0.0,-0.0
2025-01-10 03:00:00,0.0,0.0,-0.0,-0.0,-0.0,-0.0
2025-01-10 04:00:00,0.0,0.0,-0.0,-0.0,-0.0,-0.0
2025-01-10 05:00:00,0.0,0.0,-0.0,-0.0,-0.0,-0.0
2025-01-10 06:00:00,0.0,0.0,-0.0,-0.0,-0.0,-0.0
2025-01-10 07:00:00,-896.3873684232933,0.0,896.3873684232933,-0.0,851.5680000021287,-0.0
2025-01-10 08:00:00,808.9895999999998,0.0,-0.0,-0.0,-0.0,-0.0
2025-01-10 09:00:00,0.0,-1052.6315789473686,-0.0,1052.6315789473686,-0.0,1000.0
2025-01-10 10:00:00,-2162.753380000002,-1250.0,2162.753380000002,1250.0,2054.6157110000017,2187.5
2025-01-10 11:00:00,-2392.311543157891,-1250.0,2392.311543157891,1250.0,4327.311676999998,3375.0
2025-01-10 12:00:00,-2591.0,-1250.0,2591.0,1250.0,6788.761676999998,4562.5
2025-01-10 13:00:00,-1036.0403400000023,-1250.0,1036.0403400000023,1250.0,7773.0,5750.0
2025-01-10 14:00:00,0.0,395.2330899999987,-0.0,-0.0,7773.0,5333.965168420014
2025-01-10 15:00:00,1113.1461599999984,1250.0,-0.0,-0.0,6601.267199997073,4018.1756947325143
2025-01-10 16:00:00,0.0,882.1491963604834,-0.0,-0.0,6601.267199997073,3089.597593298105
2025-01-10 17:00:00,821.7723701201711,580.5053298798304,-0.0,-0.0,5736.243652499993,2478.5393513178087
2025-01-10 18:00:00,0.0,767.4352000000007,-0.0,-0.0,5736.243652499993,1670.7128249999987
2025-01-10 19:00:00,0.0,0.0,-0.0,-0.0,5736.243652499993,1670.7128249999987
2025-01-10 20:00:00,0.0,0.0,-0.0,-0.0,5736.243652499993,1670.7128249999987
2025-01-10 21:00:00,0.0,0.0,-0.0,-0.0,5736.243652499993,1670.7128249999987
2025-01-10 22:00:00,-545.0164000000015,0.0,545.0164000000015,-0.0,6254.009232499994,1670.7128249999987
2025-01-10 23:00:00,0.0,0.0,-0.0,-0.0,6254.009232499994,1670.7128249999987
2025-01-11 00:00:00,-725.062100000002,0.0,725.062100000002,-0.0,6942.818227499996,1670.7128249999987
2025-01-11 01:00:00,-74.3029000000015,-1250.0,74.3029000000015,1250.0,7013.405982499998,2858.2128249999987
2025-01-11 02:00:00,-551.5180000000009,-1250.0,551.5180000000009,1250.0,7537.348082499999,4045.7128249999987
2025-01-11 03:00:00,-248.0546500000014,-1250.0,248.0546500000014,1250.0,7773.0,5233.212824999999
2025-01-11 04:00:00,0.0,-543.9865000000015,-0.0,543.9865000000015,7773.0,5750.0
2025-01-11 05:00:00,0.0,0.0,-0.0,-0.0,7773.0,5750.0
2025-01-11 06:00:00,0.0,112.16488996787233,-0.0,-0.0,7773.0,5631.9316947703655
2025-01-11 07:00:00,1131.6945500000015,0.0,-0.0,-0.0,6581.742578944389,5631.9316947703655
2025-01-11 08:00:00,279.85705000000087,0.0,-0.0,-0.0,6287.1562105225985,5631.9316947703655
2025-01-11 09:00:00,0.0,0.0,-0.0,-0.0,6287.1562105225985,5631.9316947703655
2025-01-11 10:00:00,0.0,0.0,-0.0,-0.0,6287.1562105225985,5631.9316947703655
2025-01-11 11:00:00,0.0,0.0,-0.0,-0.0,6287.1562105225985,5631.9316947703655
2025-01-11 12:00:00,0.0,0.0,-0.0,-0.0,6287.1562105225985,5631.9316947703655
2025-01-11 13:00:00,0.0,0.0,-0.0,-0.0,6287.1562105225985,5631.9316947703655
2025-01-11 14:00:00,989.7990200000007,0.0,-0.0,-0.0,5245.262505256835,5631.9316947703655
2025-01-11 15:00:00,1842.2903299815314,248.6717100184694,-0.0,-0.0,3306.0095263240587,5370.172000013427
2025-01-11 16:00:00,1071.0905500000013,1250.0,-0.0,-0.0,2178.5457894791334,4054.3825263259273
2025-01-11 17:00:00,1053.3044500000005,1250.0,-0.0,-0.0,1069.8042631605713,2738.5930526384273
2025-01-11 18:00:00,24.830400000000736,1250.0,-0.0,-0.0,1043.6670000026104,1422.803578950927
2025-01-11 19:00:00,0.0,73.53145000000052,-0.0,-0.0,1043.6670000026104,1345.4020526349434
2025-01-11 20:00:00,0.0,0.0,-0.0,-0.0,1043.6670000026104,1345.4020526349434
2025-01-11 21:00:00,0.0,0.0,-0.0,-0.0,1043.6670000026104,1345.4020526349434
2025-01-11 22:00:00,0.0,0.0,-0.0,-0.0,1043.6670000026104,1345.4020526349434
2025-01-11 23:00:00,0.0,0.0,-0.0,-0.0,1043.6670000026104,1345.4020526349434
2025-01-12 00:00:00,0.0,0.0,-0.0,-0.0,1043.6670000026104,1345.4020526349434
2025-01-12 01:00:00,0.0,0.0,-0.0,-0.0,1043.6670000026104,1345.4020526349434
2025-01-12 02:00:00,0.0,0.0,-0.0,-0.0,1043.6670000026104,1345.4020526349434
2025-01-12 03:00:00,0.0,0.0,-0.0,-0.0,1043.6670000026104,1345.4020526349434
2025-01-12 04:00:00,0.0,0.0,-0.0,-0.0,1043.6670000026104,1345.4020526349434
2025-01-12 05:00:00,0.0,0.0,-0.0,-0.0,1043.6670000026104,1345.4020526349434
2025-01-12 06:00:00,0.0,28.131950000000757,-0.0,-0.0,1043.6670000026104,1315.7894736875
2025-01-12 07:00:00,0.0,0.0,-0.0,-0.0,1043.6670000026104,1315.7894736875
2025-01-12 08:00:00,991.483650000001,1250.0,-0.0,-0.0,-0.0,-0.0
2025-01-12 09:00:00,0.0,0.0,-0.0,-0.0,-0.0,-0.0
2025-01-12 10:00:00,0.0,0.0,-0.0,-0.0,-0.0,-0.0
2025-01-12 11:00:00,0.0,0.0,-0.0,-0.0,-0.0,-0.0
2025-01-12 12:00:00,0.0,0.0,-0.0,-0.0,-0.0,-0.0
2025-01-12 13:00:00,0.0,-1090.1835136052184,-0.0,1090.1835136052184,-0.0,1035.6743379249574
2025-01-12 14:00:00,-400.06759002870007,-155.9355999713004,400.06759002870007,155.9355999713004,380.06421052726506,1183.8131578976927
2025-01-12 15:00:00,361.0609999999991,0.0,-0.0,-0.0,-0.0,1183.8131578976927
2025-01-12 16:00:00,0.0,841.345049999998,-0.0,-0.0,-0.0,298.18678947442817
2025-01-12 17:00:00,0.0,283.27744999999857,-0.0,-0.0,-0.0,-0.0
2025-01-12 18:00:00,0.0,0.0,-0.0,-0.0,-0.0,-0.0
2025-01-12 19:00:00,0.0,0.0,-0.0,-0.0,-0.0,-0.0
2025-01-12 20:00:00,0.0,0.0,-0.0,-0.0,-0.0,-0.0
2025-01-12 21:00:00,0.0,0.0,-0.0,-0.0,-0.0,-0.0
2025-01-12 22:00:00,0.0,0.0,-0.0,-0.0,-0.0,-0.0
2025-01-12 23:00:00,0.0,0.0,-0.0,-0.0,-0.0,-0.0
2025-01-13 00:00:00,0.0,0.0,-0.0,-0.0,-0.0,-0.0
2025-01-13 01:00:00,0.0,0.0,-0.0,-0.0,-0.0,-0.0
2025-01-13 02:00:00,0.0,0.0,-0.0,-0.0,-0.0,-0.0
2025-01-13 03:00:00,0.0,0.0,-0.0,-0.0,-0.0,-0.0
