date,ben_hard_coal,ben_gas,ben_oil,ben_other_non_renewables,ben_biomass,ben_nuclear,ben_wind_onshore,ben_wind_offshore,ben_solar_pv,ben_other-renewables,ben_failure
2025-03-26 19:00:00,2670.99,18500.9,-0.0,-0.0,2088.16,45.12435000000073,1449.44065,1973.765,-0.0,1009.62,-0.0
2025-03-26 20:00:00,-0.0,18332.39285,-0.0,-0.0,2088.16,-0.0,2212.30415,2326.523,-0.0,1009.62,-0.0
2025-03-26 21:00:00,-0.0,15043.061450000001,-0.0,-0.0,2088.16,-0.0,2953.37155,3468.787,-0.0,1009.62,-0.0
2025-03-26 22:00:00,-0.0,12609.306200000003,-0.0,-0.0,2088.16,-0.0,3879.7058,4972.208,-0.0,1009.62,-0.0
2025-03-26 23:00:00,-0.0,11182.809900000002,-0.0,-0.0,2088.16,-0.0,4163.0551,5417.355,-0.0,1009.62,-0.0
2025-03-27 00:00:00,-0.0,9852.8325,-0.0,-0.0,2088.16,-0.0,4250.2395,5476.148,-0.0,1009.62,-0.0
2025-03-27 01:00:00,-0.0,8545.780050000001,-0.0,-0.0,2088.16,-0.0,4348.32195,5728.118,-0.0,1009.62,-0.0
2025-03-27 02:00:00,-0.0,7545.3595000000005,-0.0,-0.0,2088.16,-0.0,4686.1615,5887.699,-0.0,1009.62,-0.0
2025-03-27 03:00:00,-0.0,7489.2003,-0.0,-0.0,2088.16,-0.0,4947.7147,5837.305,-0.0,1009.62,-0.0
2025-03-27 04:00:00,-0.0,8170.562550000002,-0.0,-0.0,2088.16,-0.0,5111.18545,6114.472,-0.0,1009.62,-0.0
2025-03-27 05:00:00,-0.0,10026.251350000002,-0.0,-0.0,2088.16,-0.0,5372.73865,6467.23,-0.0,1009.62,-0.0
2025-03-27 06:00:00,-0.0,10368.737760000004,-0.0,-0.0,2088.16,-0.0,5754.1704,6484.028,766.28384,1009.62,-0.0
2025-03-27 07:00:00,-0.0,4683.62445,-0.0,-0.0,2088.16,-0.0,5765.06845,6509.225,7902.3021,1009.62,-0.0
2025-03-27 08:00:00,-0.0,-0.0,-0.0,-0.0,12.85943000000043,-0.0,5590.69965,6551.22,17145.60092,1009.62,-0.0
2025-03-27 09:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,4556.7987600000015,25191.58124,1009.62,-0.0
2025-03-27 10:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,29505.38,1009.62,-0.0
2025-03-27 11:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,29747.0,-0.0,-0.0
2025-03-27 12:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,29614.0,-0.0,-0.0
2025-03-27 13:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,29505.0,-0.0,-0.0
2025-03-27 14:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1757.8366999999998,26101.5433,1009.62,-0.0
2025-03-27 15:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,3530.3198800000027,4392.677,18582.38312,1009.62,-0.0
2025-03-27 16:00:00,-0.0,4840.78816,-0.0,-0.0,2088.16,-0.0,3705.337,4510.263,10344.83184,1009.62,-0.0
2025-03-27 17:00:00,-0.0,11322.77363,-0.0,-0.0,2088.16,-0.0,4086.76875,4745.435,3017.24262,1009.62,-0.0
2025-03-27 18:00:00,-0.0,14339.407,-0.0,-0.0,2088.16,-0.0,4577.181,4770.632,-0.0,1009.62,-0.0
2025-03-27 19:00:00,-0.0,14843.519850000004,-0.0,-0.0,2088.16,-0.0,4827.83615,4501.864,-0.0,1009.62,-0.0
2025-03-27 20:00:00,-0.0,13567.9951,-0.0,-0.0,2088.16,-0.0,4773.3459,4375.879,-0.0,1009.62,-0.0
2025-03-27 21:00:00,-0.0,12495.63025,-0.0,-0.0,2088.16,-0.0,4522.69075,4207.899,-0.0,1009.62,-0.0
2025-03-27 22:00:00,-0.0,12084.292150000001,-0.0,-0.0,2088.16,-0.0,4762.44785,4367.48,-0.0,1009.62,-0.0
2025-03-27 23:00:00,-0.0,11928.800150000001,-0.0,-0.0,2088.16,-0.0,4326.52585,4249.894,-0.0,1009.62,-0.0
2025-03-28 00:00:00,-0.0,11715.767700000002,-0.0,-0.0,2088.16,-0.0,3770.7253,3972.727,-0.0,1009.62,-0.0
2025-03-28 01:00:00,-0.0,11869.525850000002,-0.0,-0.0,2088.16,-0.0,3302.10915,3485.585,-0.0,1009.62,-0.0
2025-03-28 02:00:00,-0.0,12524.0689,-0.0,-0.0,2088.16,-0.0,2855.2891,2838.862,-0.0,1009.62,-0.0
2025-03-28 03:00:00,-0.0,13144.1857,-0.0,-0.0,2088.16,-0.0,2680.9203,2402.114,-0.0,1009.62,-0.0
2025-03-28 04:00:00,-0.0,14161.86485,-0.0,-0.0,2088.16,-0.0,2648.22615,2276.129,-0.0,1009.62,-0.0
2025-03-28 05:00:00,-0.0,16477.28285,-0.0,-0.0,2088.16,-0.0,2866.18715,2099.75,-0.0,1009.62,-0.0
2025-03-28 06:00:00,-0.0,16566.78104,-0.0,-0.0,2088.16,-0.0,3182.2306,2435.71,670.49836,1009.62,-0.0
2025-03-28 07:00:00,-0.0,11119.504500000001,-0.0,-0.0,2088.16,-0.0,3400.1916,3326.004,6465.5199,1009.62,-0.0
2025-03-28 08:00:00,-0.0,3857.5307900000016,-0.0,-0.0,2088.16,-0.0,3454.68185,4308.687,15038.32036,1009.62,-0.0
2025-03-28 09:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,732.3153599999996,5098.193,23275.87164,1009.62,-0.0
2025-03-28 10:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,28948.38,1009.62,-0.0
2025-03-28 11:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,29441.0,-0.0,-0.0
2025-03-28 12:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,29411.0,-0.0,-0.0
2025-03-28 13:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,29328.0,-0.0,-0.0
2025-03-28 14:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,207.054500000002,27538.3255,1009.62,-0.0
2025-03-28 15:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1744.3035800000002,4031.52,20737.55642,1009.62,-0.0
2025-03-28 16:00:00,-0.0,4483.714320000003,-0.0,-0.0,2088.16,-0.0,2593.7359,4510.263,11829.50678,1009.62,-0.0
2025-03-28 17:00:00,-0.0,11395.67803,-0.0,-0.0,2088.16,-0.0,2386.67295,5887.699,3496.17002,1009.62,-0.0
2025-03-28 18:00:00,-0.0,15554.03645,-0.0,-0.0,2088.16,-0.0,2517.44955,5593.734,-0.0,1009.62,-0.0
2025-03-28 19:00:00,-0.0,16288.689599999998,-0.0,-0.0,2088.16,-0.0,2702.7164,4921.814,-0.0,1009.62,-0.0
2025-03-28 20:00:00,-0.0,15406.112750000004,-0.0,-0.0,2088.16,-0.0,2452.06125,4653.046,-0.0,1009.62,-0.0
2025-03-28 21:00:00,-0.0,14337.468450000004,-0.0,-0.0,2088.16,-0.0,2299.48855,4510.263,-0.0,1009.62,-0.0
2025-03-28 22:00:00,-0.0,15666.7733,-0.0,-0.0,2088.16,-0.0,1896.2607,3477.186,-0.0,1009.62,-0.0
2025-03-28 23:00:00,-0.0,15474.570300000003,-0.0,-0.0,2088.16,-0.0,2114.2217,3124.428,-0.0,1009.62,-0.0
2025-03-29 00:00:00,-0.0,14725.792850000002,-0.0,-0.0,2088.16,-0.0,1994.34315,2654.084,-0.0,1009.62,-0.0
2025-03-29 01:00:00,-0.0,14564.693150000003,-0.0,-0.0,2088.16,-0.0,1710.99385,2242.533,-0.0,1009.62,-0.0
2025-03-29 02:00:00,-0.0,14848.782850000003,-0.0,-0.0,2088.16,-0.0,1340.46015,1872.977,-0.0,1009.62,-0.0
2025-03-29 03:00:00,-0.0,15438.314850000002,-0.0,-0.0,2088.16,-0.0,1122.49915,1629.406,-0.0,1009.62,-0.0
2025-03-29 04:00:00,-0.0,16835.9507,-0.0,-0.0,2088.16,-0.0,937.2323,1369.037,-0.0,1009.62,-0.0
2025-03-29 05:00:00,1321.4033000000018,18500.9,-0.0,-0.0,2088.16,-0.0,806.4557,1167.461,-0.0,1009.62,-0.0
2025-03-29 06:00:00,2269.4846199999993,18500.9,-0.0,-0.0,2088.16,-0.0,762.8635,1184.259,574.71288,1009.62,-0.0
2025-03-29 07:00:00,-0.0,18418.056360000002,-0.0,-0.0,2088.16,-0.0,719.2713,1234.653,4358.23934,1009.62,-0.0
2025-03-29 08:00:00,-0.0,16047.661220000002,-0.0,-0.0,2088.16,-0.0,588.4947,1192.658,9195.40608,1009.62,-0.0
2025-03-29 09:00:00,-0.0,12538.45859,-0.0,-0.0,2088.16,-0.0,425.02395,1150.663,13362.07446,1009.62,-0.0
2025-03-29 10:00:00,-0.0,10049.93319,-0.0,-0.0,2088.16,-0.0,359.63565,1041.476,15996.17516,1009.62,-0.0
2025-03-29 11:00:00,-0.0,7317.680420000002,-0.0,-0.0,2088.16,-0.0,261.5532,873.496,18534.49038,1009.62,-0.0
2025-03-29 12:00:00,-0.0,4031.166720000002,-0.0,-0.0,2088.16,-0.0,239.7571,722.314,21886.98218,1009.62,-0.0
2025-03-29 13:00:00,-0.0,1848.6050800000003,-0.0,-0.0,2088.16,-0.0,217.961,487.142,24329.51192,1009.62,-0.0
2025-03-29 14:00:00,-0.0,2827.557880000002,-0.0,-0.0,2088.16,-0.0,87.1844,436.748,22892.72972,1009.62,-0.0
2025-03-29 15:00:00,-0.0,6819.550650000001,-0.0,-0.0,2088.16,-0.0,54.49025,596.329,17480.8501,1009.62,-0.0
2025-03-29 16:00:00,-0.0,12422.21844,-0.0,-0.0,2088.16,-0.0,108.9805,747.511,10488.51006,1009.62,-0.0
2025-03-29 17:00:00,590.9762299999966,18500.9,-0.0,-0.0,2088.16,-0.0,163.47075,814.703,3496.17002,1009.62,-0.0
2025-03-29 18:00:00,2670.99,18500.9,-0.0,-0.0,2088.16,1998.859900000001,239.7571,730.713,-0.0,1009.62,-0.0
2025-03-29 19:00:00,2670.99,18500.9,-0.0,-0.0,2088.16,2161.561650000001,294.24735,663.521,-0.0,1009.62,-0.0
2025-03-29 20:00:00,2670.99,18500.9,-0.0,-0.0,2088.16,425.30530000000084,370.5337,915.491,-0.0,1009.62,-0.0
2025-03-29 21:00:00,1173.2711500000005,18500.9,-0.0,-0.0,2088.16,-0.0,621.18885,1175.86,-0.0,1009.62,-0.0
2025-03-29 22:00:00,443.56494999999995,18500.9,-0.0,-0.0,2088.16,-0.0,1100.70305,1243.052,-0.0,1009.62,-0.0
2025-03-29 23:00:00,-0.0,17074.00315,-0.0,-0.0,2088.16,-0.0,1493.03285,1814.184,-0.0,1009.62,-0.0
2025-03-30 00:00:00,-0.0,14916.0409,-0.0,-0.0,2088.16,-0.0,1765.4841,2561.695,-0.0,1009.62,-0.0
2025-03-30 01:00:00,-0.0,13219.642750000003,-0.0,-0.0,2088.16,-0.0,2016.13925,3040.438,-0.0,1009.62,-0.0
2025-03-30 02:00:00,-0.0,12414.27375,-0.0,-0.0,2088.16,-0.0,2016.13925,3300.807,-0.0,1009.62,-0.0
2025-03-30 03:00:00,-0.0,12566.968400000002,-0.0,-0.0,2088.16,-0.0,1874.4646,3468.787,-0.0,1009.62,-0.0
2025-03-30 04:00:00,-0.0,13330.88195,-0.0,-0.0,2088.16,-0.0,1754.58605,3762.752,-0.0,1009.62,-0.0
2025-03-30 05:00:00,-0.0,15629.608000000004,-0.0,-0.0,2088.16,-0.0,1743.688,3997.924,-0.0,1009.62,-0.0
2025-03-30 06:00:00,-0.0,16084.62051,-0.0,-0.0,2088.16,-0.0,1667.40165,4081.914,766.28384,1009.62,-0.0
2025-03-30 07:00:00,-0.0,13779.932050000001,-0.0,-0.0,2088.16,-0.0,1384.05235,4291.889,4310.3466,1009.62,-0.0
2025-03-30 08:00:00,-0.0,11611.39759,-0.0,-0.0,2088.16,-0.0,1144.29525,4510.263,8812.26416,1009.62,-0.0
2025-03-30 09:00:00,-0.0,6129.839820000001,-0.0,-0.0,2088.16,-0.0,1155.1933,4602.652,14942.53488,1009.62,-0.0
2025-03-30 10:00:00,-0.0,-0.0,-0.0,-0.0,1609.6269499999999,-0.0,1078.90695,4014.722,22270.1241,1009.62,-0.0
2025-03-30 11:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,83.5561400000006,28208.82386,1009.62,-0.0
2025-03-30 12:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,29039.0,-0.0,-0.0
2025-03-30 13:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,28727.0,-0.0,-0.0
2025-03-30 14:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,28008.0,-0.0,-0.0
2025-03-30 15:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,3636.0413800000024,22174.33862,1009.62,-0.0
2025-03-30 16:00:00,-0.0,5206.318430000001,-0.0,-0.0,2088.16,-0.0,839.14985,3611.57,13314.18172,1009.62,-0.0
2025-03-30 17:00:00,-0.0,14725.46921,-0.0,-0.0,2088.16,-0.0,686.57715,3376.398,4118.77564,1009.62,-0.0
2025-03-30 18:00:00,1262.806999999997,18500.9,-0.0,-0.0,2088.16,-0.0,653.883,3107.63,-0.0,1009.62,-0.0
2025-03-30 19:00:00,1416.6681500000013,18500.9,-0.0,-0.0,2088.16,-0.0,621.18885,2830.463,-0.0,1009.62,-0.0
2025-03-30 20:00:00,295.24224999999933,18500.9,-0.0,-0.0,2088.16,-0.0,599.39275,2645.685,-0.0,1009.62,-0.0
2025-03-30 21:00:00,-0.0,17957.91715,-0.0,-0.0,2088.16,-0.0,621.18885,2402.114,-0.0,1009.62,-0.0
2025-03-30 22:00:00,-0.0,18483.490050000004,-0.0,-0.0,2088.16,-0.0,642.98495,2141.745,-0.0,1009.62,-0.0
2025-03-30 23:00:00,-0.0,17805.759,-0.0,-0.0,2088.16,-0.0,653.883,1864.578,-0.0,1009.62,-0.0
2025-03-31 00:00:00,-0.0,16823.109200000003,-0.0,-0.0,2088.16,-0.0,610.2908,1511.82,-0.0,1009.62,-0.0
2025-03-31 01:00:00,-0.0,16202.75765,-0.0,-0.0,2088.16,-0.0,512.20835,1226.254,-0.0,1009.62,-0.0
2025-03-31 02:00:00,-0.0,15919.801300000003,-0.0,-0.0,2088.16,-0.0,370.5337,965.885,-0.0,1009.62,-0.0
2025-03-31 03:00:00,-0.0,16097.454750000004,-0.0,-0.0,2088.16,-0.0,272.45125,722.314,-0.0,1009.62,-0.0
2025-03-31 04:00:00,-0.0,16567.021950000002,-0.0,-0.0,2088.16,-0.0,228.85905,512.339,-0.0,1009.62,-0.0
2025-03-31 05:00:00,-0.0,17279.088200000002,-0.0,-0.0,2088.16,-0.0,174.3688,310.763,-0.0,1009.62,-0.0
2025-03-31 06:00:00,-0.0,17080.2146,-0.0,-0.0,2088.16,-0.0,130.7766,218.374,957.8548,1009.62,-0.0
2025-03-31 07:00:00,-0.0,13422.474800000002,-0.0,-0.0,2088.16,-0.0,130.7766,125.985,6704.9836,1009.62,-0.0
2025-03-31 08:00:00,-0.0,7705.4947900000025,-0.0,-0.0,2088.16,-0.0,119.87855,83.99,14798.85666,1009.62,-0.0
2025-03-31 09:00:00,-0.0,2585.198440000001,-0.0,-0.0,2088.16,-0.0,65.3883,58.793,21503.84026,1009.62,-0.0
2025-03-31 10:00:00,-0.0,-0.0,-0.0,-0.0,242.5925999999996,-0.0,87.1844,33.596,26341.007,1009.62,-0.0
2025-03-31 11:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,27420.0,-0.0,-0.0
2025-03-31 12:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,26916.0,-0.0,-0.0
2025-03-31 13:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,26366.0,-0.0,-0.0
2025-03-31 14:00:00,-0.0,-0.0,-0.0,-0.0,1564.2020499999994,-0.0,163.47075,67.192,22988.5152,1009.62,-0.0
2025-03-31 15:00:00,-0.0,4837.947730000001,-0.0,-0.0,2088.16,-0.0,381.43175,277.167,16666.67352,1009.62,-0.0
2025-03-31 16:00:00,-0.0,10723.97513,-0.0,-0.0,2088.16,-0.0,708.37325,688.718,10201.15362,1009.62,-0.0
2025-03-31 17:00:00,-0.0,17009.0004,-0.0,-0.0,2088.16,-0.0,1111.6011,1150.663,3591.9555,1009.62,-0.0
2025-03-31 18:00:00,1652.9087499999987,18500.9,-0.0,-0.0,2088.16,-0.0,1580.21725,1730.194,-0.0,1009.62,-0.0
2025-03-31 19:00:00,355.1718000000001,18500.9,-0.0,-0.0,2088.16,-0.0,2005.2412,2460.907,-0.0,1009.62,-0.0
2025-03-31 20:00:00,-0.0,17547.514600000002,-0.0,-0.0,2088.16,-0.0,2048.8334,2754.872,-0.0,1009.62,-0.0
2025-03-31 21:00:00,-0.0,16846.105600000003,-0.0,-0.0,2088.16,-0.0,2048.8334,2679.281,-0.0,1009.62,-0.0
2025-03-31 22:00:00,-0.0,16430.064400000003,-0.0,-0.0,2088.16,-0.0,2092.4256,2267.73,-0.0,1009.62,-0.0
2025-03-31 23:00:00,-0.0,15383.270700000001,-0.0,-0.0,2088.16,-0.0,2027.0373,2418.912,-0.0,1009.62,-0.0
2025-04-01 00:00:00,-0.0,14087.376950000003,-0.0,-0.0,2088.16,-0.0,1972.54705,2553.296,-0.0,1009.62,-0.0
2025-04-01 01:00:00,-0.0,12990.106800000001,-0.0,-0.0,2088.16,-0.0,2005.2412,2754.872,-0.0,1009.62,-0.0
2025-04-01 02:00:00,-0.0,12258.135600000001,-0.0,-0.0,2088.16,-0.0,2048.8334,2931.251,-0.0,1009.62,-0.0
2025-04-01 03:00:00,-0.0,11746.091250000001,-0.0,-0.0,2088.16,-0.0,2125.11975,3284.009,-0.0,1009.62,-0.0
2025-04-01 04:00:00,-0.0,11296.20405,-0.0,-0.0,2088.16,-0.0,2386.67295,3838.343,-0.0,1009.62,-0.0
2025-04-01 05:00:00,-0.0,11062.574600000002,-0.0,-0.0,2088.16,-0.0,2702.7164,3955.929,-0.0,1009.62,-0.0
2025-04-01 06:00:00,-0.0,10291.04441,-0.0,-0.0,2088.16,-0.0,2691.81835,3813.146,1245.21124,1009.62,-0.0
2025-04-01 07:00:00,-0.0,5312.710880000003,-0.0,-0.0,2088.16,-0.0,2353.9788,3779.55,8045.98032,1009.62,-0.0
2025-04-01 08:00:00,-0.0,-0.0,-0.0,-0.0,1688.8142700000012,-0.0,2125.11975,4031.52,15660.92598,1009.62,-0.0
2025-04-01 09:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1865.3631600000008,22318.01684,1009.62,-0.0
2025-04-01 10:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,25570.0,-0.0,-0.0
2025-04-01 11:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,25976.0,-0.0,-0.0
2025-04-01 12:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,25384.0,-0.0,-0.0
2025-04-01 13:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,24508.0,-0.0,-0.0
2025-04-01 14:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,23199.38,1009.62,-0.0
2025-04-01 15:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,4183.318660000001,18726.06134,1009.62,-0.0
2025-04-01 16:00:00,-0.0,1629.291110000001,-0.0,-0.0,2088.16,-0.0,2299.48855,5963.29,11542.15034,1009.62,-0.0
2025-04-01 17:00:00,-0.0,8931.918320000002,-0.0,-0.0,2088.16,-0.0,2833.493,6685.604,3927.20468,1009.62,-0.0
2025-04-01 18:00:00,-0.0,12030.463199999998,-0.0,-0.0,2088.16,-0.0,3443.7838,6945.973,-0.0,1009.62,-0.0
2025-04-01 19:00:00,-0.0,12796.334050000001,-0.0,-0.0,2088.16,-0.0,3694.43895,6324.447,-0.0,1009.62,-0.0
2025-04-01 20:00:00,-0.0,12792.023400000002,-0.0,-0.0,2088.16,-0.0,3836.1136,6022.083,-0.0,1009.62,-0.0
2025-04-01 21:00:00,-0.0,11962.302150000003,-0.0,-0.0,2088.16,-0.0,3672.64285,6089.275,-0.0,1009.62,-0.0
2025-04-01 22:00:00,-0.0,10915.581400000001,-0.0,-0.0,2088.16,-0.0,3400.1916,6324.447,-0.0,1009.62,-0.0
2025-04-01 23:00:00,-0.0,10197.7934,-0.0,-0.0,2088.16,-0.0,3400.1916,6425.235,-0.0,1009.62,-0.0
2025-04-02 00:00:00,-0.0,9133.191900000002,-0.0,-0.0,2088.16,-0.0,3509.1721,6248.856,-0.0,1009.62,-0.0
2025-04-02 01:00:00,-0.0,8180.6211,-0.0,-0.0,2088.16,-0.0,3683.5409,6232.058,-0.0,1009.62,-0.0
2025-04-02 02:00:00,-0.0,6891.622650000001,-0.0,-0.0,2088.16,-0.0,3999.58435,6610.013,-0.0,1009.62,-0.0
2025-04-02 03:00:00,-0.0,6474.687850000002,-0.0,-0.0,2088.16,-0.0,4173.95315,6895.579,-0.0,1009.62,-0.0
2025-04-02 04:00:00,-0.0,7109.711650000001,-0.0,-0.0,2088.16,-0.0,4217.54535,7029.963,-0.0,1009.62,-0.0
2025-04-02 05:00:00,-0.0,8516.781500000001,-0.0,-0.0,2088.16,-0.0,4032.2785,7055.16,-0.0,1009.62,-0.0
2025-04-02 06:00:00,-0.0,9296.942630000001,-0.0,-0.0,2088.16,-0.0,3999.58435,7055.16,1101.53302,1009.62,-0.0
2025-04-02 07:00:00,-0.0,7219.887490000001,-0.0,-0.0,2088.16,-0.0,3934.19605,6945.973,6178.16346,1009.62,-0.0
2025-04-02 08:00:00,-0.0,5112.04098,-0.0,-0.0,2088.16,-0.0,3618.1526,6568.018,11159.00842,1009.62,-0.0
2025-04-02 09:00:00,-0.0,3965.576290000001,-0.0,-0.0,2088.16,-0.0,3323.90525,6181.664,13362.07446,1009.62,-0.0
2025-04-02 10:00:00,-0.0,3164.37417,-0.0,-0.0,2088.16,-0.0,3629.05065,5677.724,14703.07118,1009.62,-0.0
2025-04-02 11:00:00,-0.0,2020.3982700000015,-0.0,-0.0,2088.16,-0.0,3585.45845,5870.901,15421.46228,1009.62,-0.0
2025-04-02 12:00:00,-0.0,3342.05937,-0.0,-0.0,2088.16,-0.0,3454.68185,5585.335,14224.14378,1009.62,-0.0
2025-04-02 13:00:00,-0.0,5570.452429999999,-0.0,-0.0,2088.16,-0.0,3432.88575,5492.946,11637.93582,1009.62,-0.0
2025-04-02 14:00:00,-0.0,8863.388270000003,-0.0,-0.0,2088.16,-0.0,3149.53645,5509.744,8237.55128,1009.62,-0.0
2025-04-02 15:00:00,-0.0,11397.465130000002,-0.0,-0.0,2088.16,-0.0,2822.59495,5509.744,5172.41592,1009.62,-0.0
2025-04-02 16:00:00,-0.0,13568.775500000002,-0.0,-0.0,2088.16,-0.0,2637.3281,5442.552,2873.5644,1009.62,-0.0
2025-04-02 17:00:00,-0.0,15641.362950000002,-0.0,-0.0,2088.16,-0.0,2452.06125,5534.941,957.8548,1009.62,-0.0
2025-04-02 18:00:00,-0.0,16000.953300000001,-0.0,-0.0,2088.16,-0.0,2550.1437,5686.123,-0.0,1009.62,-0.0
2025-04-02 19:00:00,-0.0,15954.6076,-0.0,-0.0,2088.16,-0.0,2702.7164,5912.896,-0.0,1009.62,-0.0
2025-04-02 20:00:00,-0.0,15178.8717,-0.0,-0.0,2088.16,-0.0,2898.8813,6156.467,-0.0,1009.62,-0.0
2025-04-02 21:00:00,-0.0,13587.701800000003,-0.0,-0.0,2088.16,-0.0,3095.0462,6114.472,-0.0,1009.62,-0.0
2025-04-02 22:00:00,-0.0,12717.632800000001,-0.0,-0.0,2088.16,-0.0,2877.0852,5862.502,-0.0,1009.62,-0.0
2025-04-02 23:00:00,-0.0,12384.685400000002,-0.0,-0.0,2088.16,-0.0,2964.2696,6173.265,-0.0,1009.62,-0.0
2025-04-03 00:00:00,-0.0,10958.146500000003,-0.0,-0.0,2088.16,-0.0,3160.4345,6391.639,-0.0,1009.62,-0.0
2025-04-03 01:00:00,-0.0,9802.299350000001,-0.0,-0.0,2088.16,-0.0,3411.08965,6458.831,-0.0,1009.62,-0.0
2025-04-03 02:00:00,-0.0,9661.802900000002,-0.0,-0.0,2088.16,-0.0,3509.1721,6341.245,-0.0,1009.62,-0.0
2025-04-03 03:00:00,-0.0,9926.007500000002,-0.0,-0.0,2088.16,-0.0,3596.3565,6248.856,-0.0,1009.62,-0.0
2025-04-03 04:00:00,-0.0,11180.417900000004,-0.0,-0.0,2088.16,-0.0,3727.1331,6139.669,-0.0,1009.62,-0.0
2025-04-03 05:00:00,-0.0,13204.53125,-0.0,-0.0,2088.16,-0.0,3868.80775,6038.881,-0.0,1009.62,-0.0
2025-04-03 06:00:00,-0.0,12955.61218,-0.0,-0.0,2088.16,-0.0,4032.2785,6215.26,862.06932,1009.62,-0.0
2025-04-03 07:00:00,-0.0,12259.5462,-0.0,-0.0,2088.16,-0.0,4250.2395,6517.624,4549.8103,1009.62,-0.0
2025-04-03 08:00:00,-0.0,7276.091200000001,-0.0,-0.0,2088.16,-0.0,4511.7927,6744.397,10296.9391,1009.62,-0.0
2025-04-03 09:00:00,-0.0,1361.645230000001,-0.0,-0.0,2088.16,-0.0,4718.85565,6945.973,16187.74612,1009.62,-0.0
2025-04-03 10:00:00,-0.0,-0.0,-0.0,-0.0,345.74627000000146,-0.0,4479.09855,6803.19,19492.34518,1009.62,-0.0
2025-04-03 11:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,4834.824360000001,7071.958,18486.59764,1009.62,-0.0
2025-04-03 12:00:00,-0.0,567.3409500000007,-0.0,-0.0,2088.16,-0.0,5438.12695,7231.539,15086.2131,1009.62,-0.0
2025-04-03 13:00:00,-0.0,2883.1606900000033,-0.0,-0.0,2088.16,-0.0,5590.69965,7223.14,12404.21966,1009.62,-0.0
2025-04-03 14:00:00,-0.0,4186.140640000001,-0.0,-0.0,2088.16,-0.0,5819.5587,7239.938,10009.58266,1009.62,-0.0
2025-04-03 15:00:00,-0.0,5011.397910000001,-0.0,-0.0,2088.16,-0.0,6026.62165,7281.933,7471.26744,1009.62,-0.0
2025-04-03 16:00:00,-0.0,6053.515509999999,-0.0,-0.0,2088.16,-0.0,6331.76705,7500.307,5076.63044,1009.62,-0.0
2025-04-03 17:00:00,-0.0,9164.602990000001,-0.0,-0.0,2088.16,-0.0,5983.02945,7500.307,2107.28056,1009.62,-0.0
2025-04-03 18:00:00,-0.0,11031.899750000004,-0.0,-0.0,2088.16,-0.0,5939.43725,7701.883,-0.0,1009.62,-0.0
2025-04-03 19:00:00,-0.0,10867.402450000001,-0.0,-0.0,2088.16,-0.0,6440.74755,7811.07,-0.0,1009.62,-0.0
2025-04-03 20:00:00,-0.0,9152.436300000001,-0.0,-0.0,2088.16,-0.0,7127.3247,7903.459,-0.0,1009.62,-0.0
2025-04-03 21:00:00,-0.0,7070.5124,-0.0,-0.0,2088.16,-0.0,7541.4506,7920.257,-0.0,1009.62,-0.0
