date,ger_hard-coal,ger_gas,ger_oil,ger_other-non-renewables,ger_wind-on-shore,ger_wind-off-shore,ger_solar-pv,ger_other-renewables,ger_failure
2025-01-14 08:00:00,-0.0,42803.947,-0.0,-0.0,9389.264,749.077,1118.712,4466.0,-0.0
2025-01-14 09:00:00,-0.0,41760.783,-0.0,-0.0,9810.112,750.659,3955.446,4466.0,-0.0
2025-01-14 10:00:00,-0.0,40999.77099999999,-0.0,-0.0,9868.16,750.659,6592.41,4466.0,-0.0
2025-01-14 11:00:00,-0.0,39186.938,-0.0,-0.0,9940.72,751.45,7910.892,4466.0,-0.0
2025-01-14 12:00:00,-0.0,38389.388000000006,-0.0,-0.0,9882.672,751.45,7391.49,4466.0,-0.0
2025-01-14 13:00:00,-0.0,39034.45,-0.0,-0.0,10216.448,751.45,5513.652,4466.0,-0.0
2025-01-14 14:00:00,-0.0,41537.942,-0.0,-0.0,10405.104,751.45,3036.504,4466.0,-0.0
2025-01-14 15:00:00,2362.0,43672.0,-0.0,226.79600000000028,9940.72,751.45,839.034,4466.0,-0.0
2025-01-14 16:00:00,2362.0,43672.0,-0.0,6576.261999999999,9418.288,751.45,-0.0,4466.0,-0.0
2025-01-14 17:00:00,2362.0,43672.0,-0.0,8197.598,9011.952,751.45,-0.0,4466.0,-0.0
2025-01-14 18:00:00,2362.0,43672.0,-0.0,7586.446,8591.104,751.45,-0.0,4466.0,-0.0
2025-01-14 19:00:00,2362.0,43672.0,-0.0,5133.293999999999,8170.256,751.45,-0.0,4466.0,-0.0
2025-01-14 20:00:00,2362.0,43672.0,-0.0,3854.213999999999,7662.336,751.45,-0.0,4466.0,-0.0
2025-01-14 21:00:00,2362.0,43672.0,-0.0,2857.405999999999,7430.144,751.45,-0.0,4466.0,-0.0
2025-01-14 22:00:00,1298.9500000000044,43672.0,-0.0,-0.0,7981.6,751.45,-0.0,4466.0,-0.0
2025-01-14 23:00:00,-0.0,42145.582,-0.0,-0.0,7821.968,751.45,-0.0,4466.0,-0.0
